"","orf","chr","gene","geneflag","WtMean","MutMean","WtMean2","MutMean2","sd.wt","sd.mut","fold.mut.by.wt","sd.ratio","p","p.paired","start","end","strand","chr2","loc"
"5646","orf19.2734","Chr4","","1",373.842494166451,582.046772666298,180.291762875068,160.982982619884,195.867572180217,156.720403846474,0.893001505641948,0.479599679801524,0.949036727313973,0.61086230200996,550361,551368,"W","4",550864.5
"5307","orf19.2733","Chr4","VPS30","1",433.048984779588,790.09734631672,236.980168764497,269.869318231234,207.741284820595,204.855797401927,1.13878439549691,0.574457341388844,0.79465352597806,0.527614833452591,551634,553188,"W","4",552411
"1186","orf19.2731","Chr4","","1",465.209114740875,847.768710993169,338.704857875065,365.789093740702,283.257916528382,106.062895734473,1.07996411989942,0.708025588898808,0.63250676643779,0.521137506868919,553564,553226,"C","4",553395
"4810","orf19.2730","Chr4","RPH2","1",539.633725809883,901.437665782493,424.235495789759,410.04429226096,359.023838814341,351.358882367273,0.966548759663827,0.328963153489676,0.939747667370658,0.81059015288616,553936,555756,"W","4",554846
"5107","orf19.2728","Chr4","RAD24","1",271.206512128551,436.899091921891,59.8659369297803,65.6348314286234,78.1461238074875,79.4414143693909,1,4.79744461794176,0.88476993934501,0.735970812400661,555924,557693,"W","4",556808.5
"5843","orf19.2727","Chr4","GRX3","1",763.394907610538,1633.07737305798,649.436340196611,784.725917800653,255.209299445671,365.189959217988,1.20831845899336,0.411966392545457,0.527546352903716,0.275478739265877,558604,557843,"C","4",558223.5
"3872","orf19.2726","Chr4","SFK1","1",5851.10842812159,9442.45057244127,6880.54235115952,5279.38523019083,2903.35190557094,2725.65129931811,0.767292018673664,0.253446312393105,0.340249462124785,0.0644464007663245,559895,558957,"C","4",559426
"6196","orf19.2725","Chr4","","1",424.708606729024,733.177531342291,258.027164600732,294.309226911517,144.538957458090,113.507114379386,1.14061334343199,0.298383385013738,0.676350486121927,0.266671957681817,567226,566924,"C","4",567075
"890","orf19.2724","Chr4","","1",1937.70262193946,2948.23694953994,2191.39366602786,1744.17300457174,1217.55454105923,1126.33681959013,0.795919524461002,0.164927626656888,0.485523414388556,0.0245111677053859,571920,573416,"W","4",572668
"2322","orf19.2723","Chr4","HIT1","1",279.920368172864,406.485814447702,78.1479799421717,81.7404534607882,116.665187469829,138.942395131220,1,0.256336300128188,0.920258450650008,0.284425681103105,577404,577850,"W","4",577627
"1492","orf19.2722","Chr4","CGR1","1",505.654757364994,998.929248685374,335.757973936325,389.630269668465,394.337554352109,475.499323030464,1.16086632496445,0.409905603945994,0.956021755387589,0.488974725327845,579234,578212,"C","4",578723
"674","orf19.2721","Chr4","CDC123","1",421.972188013136,819.975055000695,249.836203902372,303.156540401486,187.125842401284,200.129145293337,1.21342117621972,0.45087659430385,0.575480291356497,0.0863455559441191,580527,579490,"C","4",580008.5
"1578","orf19.2720","Chr4","CCT4","1",957.281905443317,2093.66688086870,865.28079612507,1023.00481905631,692.337629237212,838.944549945971,1.18228073896655,0.320872054722621,0.730878620145945,0.149225359593553,580780,582414,"W","4",581597
"2654","orf19.2717","Chr4","SAS10","1",509.151343627637,830.696750619229,336.383070289957,303.807929766460,237.600773141615,234.446419589896,0.903208539640918,0.201662172434776,0.925757536081376,0.289456630630696,584199,582505,"C","4",583352
"317","orf19.2715","Chr4","RPC53","1",645.185764652135,1112.40340436226,498.845925511405,440.762806960269,283.913706270118,307.793654852053,0.883565013602967,0.636865241780553,0.53417012189386,0.328682608836421,584481,585839,"W","4",585160
"1254","orf19.2713","Chr4","MSH5","1",187.180127041742,245.729361533808,0,0,0,0,1,0,NA,NA,586423,588895,"W","4",587659
"1082","orf19.2712","Chr4","HCA4","1",720.393230257341,1055.43696581197,624.190669061669,412.76643594543,381.781382977338,343.209867723191,0.661282611875522,0.339537336413681,0.29682752395416,0.114092296438267,591189,588892,"C","4",590040.5
"5051","orf19.2711.1","Chr4","ELP2","1",1250.62597045527,1718.20561765820,1184.37873432272,817.586989196562,1217.58098619867,618.786850600808,0.690308737824553,0.348478772103955,0.868621101448491,0.55388000327763,592274,591483,"C","4",591878.5
"3233","orf19.2711","Chr4","SRB2","1",634.511087067802,1164.66665811236,564.536223828804,600.180129767875,660.757062321592,686.288759263466,1.06278754843716,0.893008417629012,0.919280678852902,0.313876221715102,592520,594913,"W","4",593716.5
"475","orf19.2710","Chr4","GLC8","1",1704.73772267760,3408.07243013109,1993.99862586045,2104.06936631114,1768.61481649260,1596.23217434723,1.05520101118585,0.214054501564805,0.778310060845835,0.0731996658869749,595269,595913,"W","4",595591
"6147","orf19.2709","Chr4","ZUO1","1",3224.74707020646,8090.212807058,3633.7870069071,4537.38244852786,1554.02871640459,2399.2362151184,1.24866494373589,0.397435242468591,0.564147006396802,0.247173648051845,597366,596083,"C","4",596724.5
"3202","orf19.2708","Chr4","","1",340.852395411606,669.576259946950,140.061283007921,233.577227289009,65.679028639056,135.201581001446,1.66767876370089,2.31540284760742,0.779739172112963,0.753561913295592,598347,597580,"C","4",597963.5
"5766","orf19.2707.1","Chr4","QCR9","1",8118.9572910913,21487.1263301379,10569.5751982969,13716.2566660378,7768.45191368787,8128.34232063808,1.29771125222213,0.330984775415254,0.414936278034744,0.0199440495650923,598957,598760,"C","4",598858.5
"3115","orf19.2706","Chr4","CRH11","1",363.264107300745,710.413461538462,180.425833623518,301.624639701579,74.1335013857465,252.270120755063,1.67173754247941,0.661821516557812,0.309970898076471,0.111933227841569,600730,599369,"C","4",600049.5
"4994","orf19.2704","Chr4","","1",301.522104332449,477.659958084867,103.815891626132,119.334771406427,92.9960271979148,90.2898178496157,1.14948462645952,0.306835424324564,0.758703366316551,0.259710244961823,602844,603164,"W","4",603004
"1145","orf19.2703","Chr4","","1",466.304936829349,862.156428870585,313.438491574407,363.544463155194,336.327484213383,396.68328081079,1.16030552089583,1.46825326897152,0.940908779185334,0.821181596294193,603319,604887,"W","4",604103
"5148","orf19.2701","Chr4","","1",937.950854700855,2337.21396993811,970.574814704519,1518.76656722938,435.292004895909,1094.81176612085,1.56481143361602,0.381505236820959,0.489844568047347,0.134914160401802,605538,606056,"W","4",605797
"710","orf19.2699","Chr4","ABP1","1",3063.46805827012,6231.93770525452,3685.48624060687,3964.83595333013,1930.73361013787,2085.32448046270,1.07579724749624,0.211851600385484,0.828691727674507,0.412918177725191,606594,608540,"W","4",607567
"871","orf19.2698","Chr4","","1",992.934902740937,2580.02336215793,1024.24926511643,1584.60887429139,346.713925889779,492.528278309188,1.54709300583316,0.541234303172826,0.188124418021131,0.142115315129948,609082,608756,"C","4",608919
"1377","orf19.2697","Chr4","UBR2","1",957.532390602944,1447.43951459662,850.58779691248,664.149098880439,547.100646054426,272.352331150058,0.780811929457737,0.251652643073095,0.649904873987294,0.361742763441564,609471,615167,"W","4",612319
"5608","orf19.2695","Chr4","UBR1","1",499.84469251637,1035.48454317159,308.252221998778,410.684667119348,247.340451392676,373.461739504193,1.33158078902501,14.8912975243509,0.467485031936976,0.209089120910486,620663,615300,"C","4",617981.5
"993","orf19.2694","Chr4","TYS1","1",3051.93433185085,7426.74827431089,3500.05456803521,4163.73584984607,785.915002891272,1673.40454075058,1.18962026703013,0.438626501879728,0.569464347774064,0.482940776443189,621565,622794,"W","4",622179.5
"348","orf19.2693","Chr4","URE1/YNL229C","1",3296.47272534448,9938.17928981938,4035.78222842003,6031.92319795892,2817.02384967929,3088.58947937641,1.49461067435255,0.642505359981254,0.225841257116854,0.0268169623741562,623609,622950,"C","4",623279.5
"4288","orf19.2691","Chr4","","1",563.583434714106,975.031977710697,448.251998601265,442.059505013817,192.837097184661,134.988548195183,0.986185240430001,0.166190236850213,0.95862031876461,0.885053531002343,625094,624372,"C","4",624733
"3627","orf19.2690","Chr4","MGM1","1",633.160261811691,1072.38165377872,509.960753667596,475.325787650932,390.814197568184,392.394118785097,0.932083075476747,0.152745659330160,0.788167797683103,0.0669131613027486,627862,630555,"W","4",629208.5
"2367","orf19.2688","Chr4","NAN1","1",480.497702728306,795.895638448127,292.194950718095,277.041892542799,174.599613815870,138.349950773373,0.948140588541808,0.325625254704822,0.985290466828087,0.891568128138074,633198,630679,"C","4",631938.5
"2274","orf19.2687.1","Chr4","RPB10","1",1266.72435416907,2888.13095314570,1421.06903485965,1818.92210199727,1308.77578233513,1578.32640411639,1.27996744519657,0.50727896643162,0.703421651256201,0.178835726388724,633512,633730,"W","4",633621
"3920","orf19.2686","Chr4","CPS1","1",3481.98292606516,5900.89181466598,3817.13580435174,3153.60980580827,3840.1873195405,2963.53240916080,0.826171760044007,0.370092334904712,0.734695759651488,0.340661091932382,635718,633976,"C","4",634847
"204","orf19.2685","Chr4","PGA54","1",1751.24351045029,2928.30608184919,1828.69176448905,1556.02230489941,627.511202472412,631.895331401916,0.850893701779303,0.113971673985227,0.474477725068645,0.0208314097423712,639768,640796,"W","4",640282
"3894","orf19.2684","Chr4","SLK192","1",514.58539488088,768.819810634012,356.406810329330,267.860433037815,376.086858225985,319.545573668599,0.752141658517578,0.358346356669303,0.556137123577133,0.200649028114547,641843,644278,"W","4",643060.5
"1365","orf19.2682","Chr4","TOA1","1",686.562850400759,1176.64159223767,555.502923651616,557.080704330658,511.309959495551,452.064156100878,1.00284027430255,0.371957163658921,0.913213095432636,0.61279395951068,644982,645809,"W","4",645395.5
"2850","orf19.2681","Chr4","RBT7","1",276.731456043956,425.775243559539,54.3469755529724,57.6671783270373,47.5128416765113,34.0531456676057,1,1.60679015806647,0.540859250634392,0.40774570211967,646917,647894,"W","4",647405.5
"5018","orf19.2680","Chr4","DNF3","1",832.489389920424,1290.55224960057,725.578460426888,571.122822813601,320.406183856581,239.074662846205,0.78712758710834,0.221268907787561,0.343194332217295,0.0906779335621126,649266,654509,"W","4",651887.5
"5591","orf19.2678","Chr4","BUB1","1",1000.20077894227,1110.48974073668,892.722976530658,444.024084982244,685.134880483736,336.280064163694,0.497381714882965,0.285057748013743,0.255853928910325,0.0380986271048435,657309,654607,"C","4",655958
"30","orf19.2677","Chr4","GPI16","1",728.705625552608,1246.82327586207,604.809359387897,587.463866616915,314.385659859108,317.597614839169,0.97132072693363,0.288530815219495,0.932262221522717,0.811273096077486,657652,659517,"W","4",658584.5
"4264","orf19.2676","Chr4","IKI1","1",351.224838473620,732.219938107869,146.601700274258,240.038990643853,67.9113176759572,77.5447009582309,1.63735475233094,1.61745361453201,0.117577698570911,0.0390006544492146,660487,659591,"C","4",660039
"1296","orf19.2675","Chr4","HSH155","1",1005.42902930403,1651.74735537451,1004.61467616510,829.603916568215,913.594211656535,702.042603528573,0.825793148608034,0.233509567900263,0.914148303098097,0.368473650819106,660678,663962,"W","4",662320
"4965","orf19.2674","Chr4","","1",375.392586517133,550.103147180507,182.975648881828,137.24277258944,71.3400493326595,79.4567381035875,0.750060313643574,0.338892297132875,0.303666455819174,0.211266548836082,665137,664109,"C","4",664623
"4373","orf19.2673","Chr4","","1",511.835890843377,775.432857120697,340.664264528139,249.149090441605,197.682252409799,157.080048916795,0.731362565388848,0.350991680437749,0.583606906030424,0.191716104590081,665706,666725,"W","4",666215.5
"460","orf19.2672","Chr4","NCP1/PRD1/RED","1",1639.18173708475,3240.79432057154,1803.98360018801,1975.00956869799,1306.80952188240,1373.73136932403,1.09480461379591,0.348417028193009,0.784820156136674,0.255365715724252,668326,670368,"W","4",669347
"2257","orf19.2671","Chr4","NDI1","1",576.72186545054,659.767500648172,447.769390229895,241.330984541494,311.910459036950,204.41618359284,0.538962666513646,0.169983972848656,0.180372432149941,0.00324966841272493,671382,672725,"W","4",672053.5
"1773","orf19.2670","Chr4","RMD12","1",554.842765346168,1167.19745373602,436.285267657944,601.615115082412,335.173640293620,417.601147610226,1.37894895766705,0.657565355270702,0.343766967240905,0.0588989165988856,673767,672892,"C","4",673329.5
"4555","orf19.2669","Chr4","","1",404.986174127848,607.997245936748,242.100370632639,212.412069192557,288.758130241724,236.276937142834,0.878228009181599,0.325207179216829,0.998084630490279,0.97241667675672,678705,674362,"C","4",676533.5
"1394","orf19.2668","Chr4","RHD2","1",232.560911978221,393.279036173546,11.5586484863975,44.8907809296396,9.80754935619468,53.99803208825,1,1.95146207759657,0.50524541473613,0.0761652465618742,680275,678836,"C","4",679555.5
"1533","orf19.2667","Chr4","RPF1","1",1024.30723678671,2379.96952852759,1002.08455528176,1314.26707193091,212.037886544235,224.275040168484,1.31153310866205,0.101716819471786,0.0326921063438733,0.000296739550612496,680958,681848,"W","4",681403
"1366","orf19.2665","Chr4","MSN5","1",547.290736511925,922.559981684982,405.593002617122,405.772548513462,288.524304453906,353.42293633556,1.00044267503429,0.419712562675557,0.960396539826593,0.821864764708978,682598,686252,"W","4",684425
"3217","orf19.2664","Chr4","MKT1","1",1059.54098774788,1486.64432965703,1019.23517149318,736.46416280085,398.306130461307,226.359748072922,0.722565491653834,0.312681222575081,0.177106682903342,0.105833425880575,686742,689441,"W","4",688091.5
"928","orf19.1440","Chr4","","1",486.63568902362,991.359100392449,331.086134098898,468.515866964324,237.633705517985,376.962837489144,1.41508755188272,0.388597187828120,0.474718411754971,0.0207389896603006,697817,698933,"W","4",698375
"6039","orf19.1439","Chr4","IPK1","1",554.201372407588,962.701342666579,378.070780251265,362.593892078007,246.460414031558,209.226284026296,0.9586409146757,28.2356888139143,0.564836415306555,0.415870360043151,699815,700899,"W","4",700357
"2037","orf19.1438","Chr4","","1",728.789287542464,949.487270619076,613.853172469312,387.829844200394,242.449041162285,293.320668475032,0.631795780480035,0.311938588982317,0.186180261301623,0.0489572978620968,702387,701161,"C","4",701774
"5997","orf19.3362","Chr4","","1",368.595674226459,465.324372455665,172.36825097901,94.566275498721,101.692909211272,86.9532400195844,0.549596237284578,0.292174553116289,0.208647568455188,0.0476582753362233,704123,702780,"C","4",703451.5
"5106","orf19.3363","Chr4","VTC4","1",1619.19415962565,3967.63859416446,1764.30290092874,2459.84328046992,943.248012454864,1323.44497371139,1.39422957315042,0.912256077062873,0.318209936423120,0.144812879978726,706654,704525,"C","4",705589.5
"1814","orf19.3364","Chr4","","1",1624.18934549016,4206.89920424403,2069.46475267994,2702.33697413317,1966.8896900331,957.671388821545,1.30581444822081,0.833749157446209,0.429060124640287,0.253716937088186,707959,707501,"C","4",707730
"2242","orf19.3365","Chr4","DAO2","1",433.50442086649,722.098545850701,246.381526426185,232.111397325477,98.5784542897382,116.836837731081,0.942081172611845,0.207076537587163,0.775429804339063,0.397503362566282,709751,708591,"C","4",709171
"6041","orf19.3366","Chr4","CSH3","1",1299.44941265631,3466.40035987404,1355.03370519339,1977.22488067680,408.706777658997,1020.33768215683,1.45917025760966,0.597930239833846,0.344369958422865,0.233952592373957,710548,711258,"W","4",710903
"4387","orf19.3366.1","Chr4","CSH3","1",1713.22535366932,4114.62518125215,1883.20869483677,2552.07796485959,449.713914256298,1210.14535114877,1.35517533019929,0.449029415489822,0.257267557667964,0.182665727396278,711507,712034,"W","4",711770.5
"3834","orf19.3367","Chr4","","1",907.503671662819,2036.68162656309,846.445322519615,1074.56060504340,321.27712495724,342.263240521679,1.26949795391953,0.388561733128110,0.227225688900834,0.0572566375355624,712428,713303,"W","4",712865.5
"1917","orf19.3368","Chr4","","1",703.360069965017,1200.52722323049,657.069137357926,641.948834481415,462.151279912127,296.081587047705,0.976988261939512,0.404535624676334,0.92585172578135,0.832279781840575,713688,713383,"C","4",713535.5
"2176","orf19.3369","Chr4","","1",1845.03217066761,3222.2005043001,2354.5221744034,2127.67398025758,1795.55743081641,1208.64812353555,0.903654254518413,0.218649815866819,0.987853016516675,0.953425035350649,717312,718103,"W","4",717707.5
"2216","orf19.3370","Chr4","UBP10","1",544.545926598104,865.420124415814,371.425286993713,299.159659506011,190.313890082686,214.592153199706,0.805436974761159,0.28449722129088,0.430523052996576,0.0597399197333001,721241,719034,"C","4",720137.5
"2419","orf19.3371","Chr4","","1",827.81727392644,1640.52928583714,746.616175316394,868.248438670595,261.849348420049,315.015007446125,1.16291136915518,0.193824970877045,0.488242705603913,0.086964412485641,723849,722019,"C","4",722934
"3820","orf19.3373","Chr4","RIM4","1",411.921055955539,751.522950003213,281.569412906172,314.462277534698,430.022412941156,329.131986505124,1.11615905925673,5.82203572515339,0.471356981511293,0.125612479608627,725973,724102,"C","4",725037.5
"5140","orf19.3374","Chr4","ECE1","1",258.605106100796,341.843459676212,49.246604594583,22.5956189328344,60.1108439022576,27.3475802406863,1,0.919833280140118,0.507862847491102,0.272549570501858,727435,726620,"C","4",727027.5
"2294","orf19.3375","Chr4","","1",257.640641217853,378.067701304543,38.5053235424244,33.6169390724881,32.8506254905816,29.9714560419429,1,0.145475300993494,0.959653910963079,0.407241288509956,731220,730633,"C","4",730926.5
"3801","orf19.3376","Chr4","","1",246.600353669319,337.888909940634,34.1642072857694,11.2496711486425,32.5017834596243,9.18279953612132,1,9.9923360421109,0.683644087214123,0.74313911568829,733791,733267,"C","4",733529
"4852","orf19.3378","Chr4","","1",296.034732633683,414.653404067197,87.391946020988,75.9290192177329,25.9095768423362,86.1691891967112,1,0.690606862989046,0.487872693337564,0.391625687473626,735497,734946,"C","4",735221.5
"3027","orf19.3380","Chr4","HWP2/PGA8","1",255.232221801187,374.965491619189,50.3756078789818,55.1773334670584,54.7127071430917,73.2136926516997,1,0.433614931273459,0.92956198069714,0.580412494903036,741278,738552,"C","4",739915
"1666","orf19.1327","Chr4","RBT1/ECE99","1",247.947696662080,411.015352816170,42.0716445460272,59.977350961172,65.5104092198197,72.4426431711651,1,18.8825902716228,0.441270319945012,0.160120916778313,747440,745275,"C","4",746357.5
"3519","orf19.1326","Chr4","","1",384.947276247407,706.668285296575,221.203841881108,256.93145235352,262.362873817611,205.050870208571,1.16063993365255,0.626408526770229,0.724243218499096,0.0546647696216336,750855,752825,"W","4",751840
"2803","orf19.1325","Chr4","ECM37/ECM38","1",4906.24029653045,4495.50346813652,5536.69784717808,2488.02928919891,3084.09663833539,1196.14618810314,0.449370610040965,0.116241179385845,0.113593034804956,0.000524815790369978,754738,752978,"C","4",753858
"1153","orf19.1324","Chr4","RAD2","1",820.972615834458,1189.20809677820,689.313702951327,518.617845035494,733.029915025541,571.118905706096,0.752428255484044,0.189497132678848,0.85373540706056,0.036086411108962,755397,758369,"W","4",756883
"1692","orf19.1323","Chr4","APL6","1",489.81807645435,727.563450628407,308.975757069244,253.109092452199,182.644744200904,89.575118375237,0.819187546793438,0.245185353275642,0.666042268431606,0.399199581827123,758550,760865,"W","4",759707.5
"3893","orf19.1321","Chr4","HWP1/ECE2","1",861.851655228391,2012.57799297647,851.539220581075,1169.82379424024,1044.09583836859,1254.29911131938,1.37377558891764,1.13321535113307,0.5962516170713,0.0219684728054203,762946,764850,"W","4",763898
"4085","orf19.1318","Chr4","","1",454.480631972909,753.284740227004,285.342390998678,275.641676444020,238.367277029738,182.827359990022,0.96543934086711,19.9418530017829,0.54219206620301,0.352598271444282,765754,766827,"W","4",766290.5
"19","orf19.1317","Chr4","OSH3","1",577.946079278656,1015.50485545014,421.674338102062,444.175677446918,258.162330054639,242.850767413873,1.05336188928673,0.580122098369224,0.748900679471603,0.378902173095159,769493,766959,"C","4",768226
"3186","orf19.1314","Chr4","","1",5592.0677213868,13316.9672547615,6901.68720855448,8752.86495845,7098.65492122158,9249.09943554017,1.26822104421090,0.336035655925626,0.996478081226067,0.976328315699435,772094,770685,"C","4",771389.5
"4633","orf19.1313","Chr4","CDR3","1",1049.67514952038,1095.55841457645,981.761583556082,491.037986895657,1079.46008939589,481.292132828889,0.500329878241018,0.274874853896736,0.507860360571464,0.0471678261710263,774262,773042,"C","4",773652
"3439","orf19.1311","Chr4","SPO75","1",379.010964912281,607.598788915259,227.416377429306,236.319738004474,339.569353923504,326.922811062537,1.03909274152470,0.225346438826553,0.99605998845174,0.928777410934021,782932,785517,"W","4",784224.5
"3164","orf19.1310","Chr4","","1",194.040556644755,259.426438300910,1.85499303102523,1.23336722596144,4.13553811196671,2.61287207861363,1,0.136807884440004,0.899005523132885,0.363217467649123,787139,785508,"C","4",786323.5
"6217","orf19.1309","Chr4","","1",345.829835082459,820.380952380952,141.473681485854,269.510418905802,32.0614090544803,192.686546423815,1.90502159889542,1.07875892010722,0.317003015461936,0.249458534882556,787975,787562,"C","4",787768.5
"1521","orf19.1308","Chr4","","1",1097.10876532887,1766.78248048836,1053.72206960925,925.989974356976,604.424725165557,511.841116472036,0.878780089232029,0.156012550812053,0.80454166279354,0.188343407094276,788721,790466,"W","4",789593.5
"5263","orf19.1307","Chr4","","1",1089.64865241252,1802.44195715305,1201.80749230820,913.719990936451,1589.88009688790,944.308344630844,0.760182724490297,4.47041116638504,0.806769705649046,0.487861665334175,792032,790530,"C","4",791281
"3209","orf19.1306","Chr4","","1",1420.95478702956,3799.42623934917,1536.24116294378,2374.81268459303,446.477774910993,867.987691121173,1.54585929727489,0.585699680518075,0.0514530492783331,0.0636218354692482,793551,792541,"C","4",793046
"572","orf19.1305","Chr4","TRM5","1",459.311196038283,724.183868573955,271.962398938292,222.244206896842,271.533773387849,235.833101873687,0.817800087187692,0.43936815340355,0.636722699293796,0.271445069008215,795457,794108,"C","4",794782.5
"5231","orf19.1304","Chr4","RRP4","1",1316.21449666530,2533.41709620007,1383.22774854675,1370.65147813452,256.873287095415,480.718312346592,0.990908026226737,0.299034797613955,0.759759581365203,0.672894196838117,795670,796584,"W","4",796127
"3853","orf19.1303","Chr4","MRF1","1",454.355642920298,828.821943197228,281.681694731016,312.143198608187,65.656106503729,132.290863252608,1.10814158124922,0.254478160592047,0.861528411167761,0.732245885761071,797879,796695,"C","4",797287
"4229","orf19.1302","Chr4","","1",232.074491600354,305.738938692886,25.286638554172,1.02120794935800,43.2203924592663,1.19143378419166,1,1.55657460827733,0.53967873261694,0.585607600992187,798835,799485,"W","4",799160
"1127","orf19.1301","Chr4","","1",233.258620689655,325.840833017557,3.74163045773638,7.46294785824287,6.02590351622885,12.3488545955244,1,1.98355100653539,0.64968571222032,0.236571360283455,800224,800718,"W","4",800471
"5361","orf19.1300","Chr4","","1",767.558785890456,1208.51335262338,622.574715729563,512.256720526093,713.707806553225,503.956028132202,0.822583394980103,17.7851510603384,0.709625432607801,0.515565977702797,802169,800835,"C","4",801502
"5297","orf19.1299","Chr4","RPN6","1",506.747453846819,1283.29306660772,370.803430130392,655.456285223252,243.295408744008,526.387852407528,1.76766510760907,0.40638532157892,0.197374411499146,0.00316026240401606,802444,803751,"W","4",803097.5
"3739","orf19.1298","Chr4","NUP84","1",923.199602122016,1277.42732411267,833.943073631885,571.218768538822,325.657198299689,183.640385935237,0.684961344005318,0.449666363252871,0.251762658274108,0.180492410381105,806323,803789,"C","4",805056
"350","orf19.1297","Chr4","CVT20","1",268.589215025946,799.857323597455,57.0687849816352,224.097900376589,70.3293961044098,467.760688299667,3.91271101084124,9.67509344350411,0.99801282084165,0.995771638567469,807459,809654,"W","4",808556.5
"2720","orf19.5037","Chr4","","1",391.105005274016,563.269773682659,197.222909019894,131.237313672463,72.2415952920314,111.011056338411,0.666271382934905,0.484207933979453,0.208760639654387,0.141616823853252,810970,809702,"C","4",810336
"2456","orf19.5038","Chr4","TRM3","1",2173.3709270413,6856.63466089354,2543.65551425159,4169.48259460815,2513.36001824759,5312.82457661443,1.63916952246378,0.96246277929607,0.847405183823717,0.459376554732903,812081,816403,"W","4",814242
"57","orf19.5039","Chr4","RRP42","1",644.396196891433,1350.79281150585,509.533104146742,649.750213225785,155.203223405418,226.697728972454,1.27518743716142,0.301938936086348,0.272995361217369,0.06609920971589,817419,816496,"C","4",816957.5
"5335","orf19.5040","Chr4","ASM4","1",451.788739570835,758.401753859671,252.564854150147,249.814669905344,178.977690880874,117.483486175481,0.989110978033512,15.7768290836476,0.454714105039217,0.368084007480078,818055,819833,"W","4",818944
"903","orf19.5041","Chr4","","1",321.371118445982,415.534873462392,122.566493259117,73.5873217917625,131.157096149676,87.5721554311836,0.602826902575253,0.359809781806942,0.595251713394987,0.206413804063977,821018,819945,"C","4",820481.5
"1560","orf19.5042","Chr4","","1",179.92042052523,220.303966148794,0,0,0,0,1,0,NA,NA,821866,821228,"C","4",821547
"2147","orf19.5043","Chr4","","1",240.813481260623,357.98897304047,23.2285181768832,27.9413473010076,33.8916728193464,36.5230677385843,1,7.28392025034493,0.900369065777329,0.829291004261738,822246,823712,"W","4",822979
"197","orf19.5045","Chr4","","1",908.717105263158,1187.14261458341,1008.11521551483,602.017801985372,1424.26048632953,388.906155547598,0.597171625544733,0.480376711960294,0.943190197429502,0.858600447650257,826211,828477,"W","4",827344
"289","orf19.5046","Chr4","RAM1","1",332.677519118309,474.843229869546,136.920969480639,101.902989666255,90.6343043744221,74.6106205246677,0.744557709225098,0.332845438559529,0.837006908098297,0.228636913875584,830517,828760,"C","4",829638.5
"3255","orf19.1596","Chr4","FGR28","1",287.884623417518,574.4910216595,74.6850804843526,133.624644763087,59.7171595654685,107.396614630786,1.78344628500012,1.14382030431245,0.664211782546951,0.0227391117825654,832756,834552,"W","4",833654
"5771","orf19.1595","Chr4","","1",295.872962135666,384.680836707152,86.5744072730459,41.4762690314319,84.1453369113743,51.5090036177287,1,24.7435607102617,0.565004055388319,0.573833545156816,835188,836894,"W","4",836041
"378","orf19.789","Chr4","PYC2","1",1594.10400462363,3137.24483726423,1606.37840633764,1559.74152465008,1349.86057006246,1369.40153655699,0.970967686378529,0.184264928006508,0.992475835097151,0.931553584390857,841198,838076,"C","4",839637
"3612","orf19.787","Chr4","","1",363.522467475054,562.366123642439,183.391297346106,179.503203825286,103.608963157767,98.8034863244163,0.978798920248206,0.285733329775683,0.935680992377563,0.831392400940399,844929,844626,"C","4",844777.5
"5454","orf19.1207","Chr4","","1",196.747644035125,257.733058608059,0,0,0,0,1,0,NA,NA,847303,847635,"W","4",847469
"3007","orf19.1208","Chr4","MRS512","1",486.119574134275,667.193454790823,278.519397892609,173.344222577702,156.126590133921,80.5808203872736,0.621930959554138,25.4082969565643,0.784836784531612,0.727194779396491,850839,849780,"C","4",850309.5
"4524","orf19.5312","Chr4","MET5","1",667.242065520657,1602.54749450711,513.206585871233,693.478401470105,404.343895277535,567.68671353937,1.35115155436651,0.82275403052289,0.97377224382202,0.846735396260206,854140,855297,"W","4",854718.5
"3078","orf19.5311","Chr4","","1",389.337271201974,718.511163717592,183.720466836965,249.628434518369,111.128189118862,77.4429572999665,1.35874047576796,5.88452976522918,0.287829199825877,0.176470905993805,858603,861131,"W","4",859867
"5754","orf19.5308","Chr4","","1",329.666666666667,536.031261841607,168.242401066010,186.59519176789,267.127042520813,248.890881752804,1.10886970635052,1.27840682593656,0.888180765202453,0.429971877003424,861816,861388,"C","4",861602
"5922","orf19.5307","Chr4","JEN2","1",6136.57404286579,15865.4117009478,7417.33891429604,9602.6240362427,2851.08478833617,3621.80129957685,1.29461848072424,0.572099182490333,0.274597383253749,0.171752449131286,864851,866392,"W","4",865621.5
"4349","orf19.5306","Chr4","","1",241.007075879354,365.167341430499,25.7940709555572,28.4211591074665,21.8607951199322,25.2300068934994,1,0.266905894393101,0.97651720906416,0.731889651485198,866896,867312,"W","4",867104
"275","orf19.5305","Chr4","RHD3/PGA29","1",3662.07854987823,14948.2082439357,5199.611040745,11930.1129593592,4880.07579522559,10156.7018630448,2.29442411477953,0.838531472887476,0.101437914153755,0.000533140078858577,868413,867799,"C","4",868106
"734","orf19.5304","Chr4","","1",223.308297268370,285.729206415686,7.76707906067724,0,12.8756252903077,0,1,0.552572603322389,0.422649730810374,0.422649730810374,869244,869609,"W","4",869426.5
"4919","orf19.5303","Chr4","PGA30","1",191.91091954023,266.091708953216,5.03848469970429,0,11.9334683006318,0,1,0.394743956165106,0.363217467649123,0.363217467649123,872016,871183,"C","4",871599.5
