"orf","chr","gene","geneflag","WtMean","MutMean","WtMean2","MutMean2","fold.mut.by.wt","p","p.paired","chr.combimatrix","start","end","strand","chr2","loc","sd.wt","sd.mut","sd.mut.vs.wt.ratio"
"orf19.3168","Chr5","RPN8",1,1654.41215260285,3307.20338506523,2157.75829237169,2440.10967243987,1.13085403544335,0.740346094201642,0.242220322592219,"Chr5",455241,456233,"W","5",455737,2082.42604404162,2356.50264563408,0.515965754907906
"orf19.3196","Chr5","",1,335.542440318302,593.221452152764,347.723729093376,386.095239238008,1.11035056550405,0.718280186161445,0.799263819998803,"Chr5",402789,402487,"C","5",402638,190.827843897579,171.308852013991,2.07534827752183
"orf19.4000","Chr5","PHO2",1,733.226633942596,675.893125552608,835.688121412108,432.202181009893,0.517181194677719,0.0048362463214845,0.0022085578002227,"Chr5",1119100,1121157,"W","5",1120128.5,258.819373128884,74.5196194798676,0.142555473577926
"orf19.580","Chr5","",1,340.84561965812,574.633864723701,349.582482367985,406.050461500203,1.16152977331621,0.463301067188186,0.474196284298936,"Chr5",185724,184672,"C","5",185198,170.787201492404,157.992791503241,1.050992229608
"orf19.4228","Chr5","",1,849.102447992796,1544.30111005266,1032.49145434747,1032.50419422431,1.00001233896589,0.888282528983875,0.81730717122462,"Chr5",489982,490965,"W","5",490473.5,535.796947771079,427.294276065471,0.47479348534716
"orf19.1971","Chr5","",1,979.408040465823,1271.83993554842,1155.02734798046,873.434077507114,0.75568975852215,0.691626926420478,0.614588952120819,"Chr5",218221,219705,"W","5",218963,1053.82255780774,893.588152171401,27.9053976478805
"orf19.1957","Chr5","CYC3",1,1499.29055355564,2748.21272777073,1974.98218209195,2075.54174894654,1.05091669573853,0.968519419557734,0.93999189637719,"Chr5",261888,262682,"W","5",262285,892.315802686337,1269.75280492014,0.345340267839167
"orf19.3207","Chr5","CCN1(CLN1)/CCN1/CLN1",1,360.666895465897,433.464921975584,345.928081315477,258.002130839824,0.745825923870381,0.285951657345242,0.222075045432405,"Chr5",379761,377680,"C","5",378720.5,159.802142607487,93.2049029017999,0.46516822605922
"orf19.3900","Chr5","UGO1",1,815.966196160162,1051.00802654991,918.696135998,699.366202471739,0.761259544987639,0.188820309752343,0.180650945413706,"Chr5",928277,929884,"W","5",929080.5,313.455072975752,186.036070823476,0.333564430025605
"orf19.3988","Chr5","",1,382.452291897959,632.362890399075,428.619711252894,463.192598960999,1.08066098408551,0.559644235362651,0.453147666816202,"Chr5",1095714,1097441,"W","5",1096577.5,297.316002559601,245.35951177807,1.43921407766854
"orf19.4318","Chr5","MIG1",1,1334.32411156095,1599.54947020807,1597.8210369144,1066.70223081877,0.667598063972617,0.0512201483104399,0.0401982908219088,"Chr5",653666,651954,"C","5",652810,518.359999760887,315.367952187755,0.222775090827375
"orf19.2650","Chr5","MRP10",1,308.528093830952,555.504098996386,306.820594613792,324.420759927505,1.0573630506644,0.651667605517183,0.685495860639443,"Chr5",747479,745182,"C","5",746330.5,176.664774731537,154.568742650562,1.78715917670488
"orf19.3942","Chr5","RPL43A",1,34630.9218833445,39989.4719930557,44137.8013533582,26704.4772517078,0.605025090350948,0.16343704127195,0.0171253515489743,"Chr5",996776,996186,"C","5",996481,22609.691101559,19540.0810970674,0.193169517077793
"orf19.3161","Chr5","",1,1261.58603294266,1862.12080017683,1559.70497389274,1337.99872544777,0.857853727367659,0.550813680196659,0.226187354203317,"Chr5",465405,464443,"C","5",464924,818.797938000045,935.380336027546,0.284629273470193
"orf19.4269","Chr5","",1,665.15706291591,930.869217130543,748.485555100697,627.440299833564,0.83827977114288,0.768622506690632,0.610508103791158,"Chr5",572476,570722,"C","5",571599,430.76729038249,314.040760623984,0.46736614022354
"orf19.3187","Chr5","HAL9e/ZNC1",1,355.226154784358,567.217848481292,356.288161094346,368.034317584842,1.03296813583257,0.747735079949704,0.797544086133421,"Chr5",423727,420959,"C","5",422343,144.974214662236,119.965928074078,1.54040201887589
"orf19.1969","Chr5","CCW14",1,213.451188204818,294.95158957296,180.429592920854,185.673316709612,0.985853479931869,0.284143931954228,0.326484434395994,"Chr5",221848,222663,"W","5",222255.5,167.461524296406,67.9699136678888,7.52608963126168
"orf19.3980","Chr5","SLH1",1,554.368613426803,635.176602951898,594.784190060246,414.757550157933,0.697324436474887,0.277381485962912,0.145835395600087,"Chr5",1073731,1067942,"C","5",1070836.5,298.049206135957,138.576385980511,0.314976450535894
"orf19.5682","Chr5","SRP1",1,928.306429805856,1481.07733345348,1072.54121560333,1030.48578018621,0.960788979663163,0.634466587836648,0.718083923549234,"Chr5",18029,16398,"C","5",17213.5,164.526109886584,304.613578398903,0.392213370338282
"orf19.974","Chr5","ROT2/GLS2",1,975.673989211535,1230.02159050367,1104.47537987427,838.201030543768,0.758913277577256,0.113890366259519,0.1866653138391,"Chr5",36656,39271,"W","5",37963.5,244.621517262484,242.8342920616,0.388909093090193
"orf19.961.2","Chr5","",1,1780.72915877226,2865.49229551891,2280.54033480222,2030.20410288366,0.890229421467227,0.66684391138657,0.377756157198653,"Chr5",54029,54322,"W","5",54175.5,906.897357285435,936.380173063499,0.300479546678509
"orf19.4041","Chr5","PEX4",1,2081.35365463836,2811.17241620779,2858.99989850247,2168.23589716147,0.758389637683157,0.610768421648435,0.244290182783626,"Chr5",1172158,1172682,"W","5",1172420,2362.19633277877,1756.59528426975,0.428362227207886
"orf19.3970","Chr5","",1,469.871267885673,719.411094186616,520.878195313674,504.201756096733,0.967983994402187,0.972566857902735,0.971693153840368,"Chr5",1058891,1058148,"C","5",1058519.5,217.546282155316,217.851713895612,0.61520715054901
"orf19.4031","Chr5","",1,402.979941853827,507.838614689908,430.336452552481,354.394164427604,0.823528107659867,0.74157088110836,0.728618498788241,"Chr5",1161249,1158556,"C","5",1159902.5,221.169722019536,160.498160245803,0.831095013191904
"orf19.2651","Chr5","TEF4",1,11266.2482316534,26674.7537577365,14549.4390197998,16966.081818855,1.16609869258646,0.932737263282094,0.618370503316424,"Chr5",742865,744124,"W","5",743494.5,14215.0499095504,18041.2530047701,0.402539917537111
"orf19.4015","Chr5","GPA1/CAG1",1,256.865454292085,1413.11013483643,245.031967139025,965.77043179457,3.94140586255269,0.040225342539061,0.0337649581646548,"Chr5",1143597,1144886,"W","5",1144241.5,196.132181306625,327.011542555635,67.3636848784583
"orf19.4283","Chr5","",1,9604.720340861,14992.9491312036,13677.5903146603,9923.36264830921,0.725519804294244,0.720866543160816,0.124986987076869,"Chr5",601860,600853,"C","5",601356.5,18874.1477622348,10523.0241878018,0.429763337563126
"orf19.3902","Chr5","",1,277.760297735747,379.594164209345,270.660855035181,243.006146051062,0.897825236011594,0.500146131635057,0.510383507837981,"Chr5",933791,934537,"W","5",934164,177.365670456497,43.3291305107568,34.9869398685102
"orf19.3954","Chr5","PSD2",1,735.134093125502,707.280491279086,799.83592694686,435.101276210411,0.543988162511383,0.151548872885735,0.0361877865209301,"Chr5",1015832,1019044,"W","5",1017438,494.034978487813,165.045866251211,0.350017595086395
"orf19.3914","Chr5","CDC332",1,1352.10573280571,1674.50320512821,1617.00845303258,1178.36350353786,0.728730577337384,0.315740246489049,0.155690022102658,"Chr5",953396,952104,"C","5",952750,731.926332809261,744.09892329555,0.413429108142699
"orf19.4231","Chr5","PTH2",1,254.297494784514,339.075854700855,229.387285686816,219.873683481582,0.958526026511238,0.556876876563361,0.623569749985876,"Chr5",498731,499924,"W","5",499327.5,156.287590148785,54.901362009192,3.35863976427294
"orf19.4143","Chr5","FYV7",1,358.180923961096,617.43920519136,372.286042167932,425.731071508177,1.14355904677226,0.51295070134055,0.42088188075319,"Chr5",330484,330912,"W","5",330698,244.752294136927,262.542837907978,2.99945664839295
"orf19.1932","Chr5","FRE5/CFL4",1,213.502777120212,280.717868376878,181.476236144148,183.846967985418,0.981827709357088,0.286676969227014,0.324962434114344,"Chr5",303390,305522,"W","5",304456,158.852039732566,60.5900178293317,8.22947018653863
"orf19.3201","Chr5","MATa1/MTLA1/A1",1,236.077940901103,246.973785265421,211.729497544124,157.491389569857,0.726020734837367,0.555684701624117,0.569104471291047,"Chr5",394490,393820,"C","5",394155,166.31648224281,23.1001079519248,3.3070405176789
"orf19.3169","Chr5","",1,1006.08838575218,2184.15906200071,1335.36730549892,1760.1484141633,1.31810057571065,0.750442199633947,0.351871632401068,"Chr5",454906,453848,"C","5",454377,941.930406471164,1554.47302955717,0.399825596046978
"orf19.4286","Chr5","",1,383.896435385546,608.006021939378,433.226478303096,461.535899021913,1.06534554589023,0.707661488599208,0.612881124038047,"Chr5",604791,605765,"W","5",605278,310.186020342274,369.642426613899,1.29560968007211
"orf19.4309","Chr5","GRP3/GRP2/GRE99",1,1642.54180045605,2563.89701417004,2054.49136428568,1784.23443159215,0.868455551874519,0.429375941370006,0.318588478046976,"Chr5",640038,639013,"C","5",639525.5,554.650238553528,707.887164781654,0.325771154665657
"orf19.3177","Chr5","RIB2",1,1508.27602785146,1867.99358974359,1768.63921679457,1224.06003033431,0.692091421874473,0.0596457007648632,0.081184954404485,"Chr5",434215,435984,"W","5",435099.5,571.107534881015,273.733393749273,0.282091137731616
"orf19.4321","Chr5","",1,230.943223443223,343.76282051282,203.588008271562,215.902501724503,1.05380771881831,0.505757730358718,0.537700985837511,"Chr5",655431,654979,"C","5",655205,188.51787025458,72.7070365969516,60.0510238504172
"orf19.4263","Chr5","",1,475.716472187321,639.56214832867,498.24903875102,412.194522215352,0.827286136363886,0.802772524509209,0.678259957357038,"Chr5",560503,559340,"C","5",559921.5,289.446410446488,236.674387711035,0.85123326821882
"orf19.949","Chr5","",1,823.45813528073,1079.31981068289,974.219002266775,725.651120700188,0.744854205278044,0.498624469648837,0.053034798168148,"Chr5",76453,74018,"C","5",75235.5,648.493892438118,524.735706891745,0.220114131888489
"orf19.4005","Chr5","YDR196",1,539.627109329469,881.840199369662,633.389663015479,627.668659650448,0.990967640144624,0.712905937605984,0.586771788337249,"Chr5",1130214,1129489,"C","5",1129851.5,547.525881946413,520.797650126764,3.90697673025742
"orf19.936","Chr5","",1,345.428988170027,537.378599414867,357.508237511926,341.402293653857,0.954949446843078,0.860790601379434,0.880295152820948,"Chr5",105626,107950,"W","5",106788,182.015143929291,141.722839200917,1.63854304314612
"orf19.1968.1","Chr5","",1,450.006868131868,579.11858974359,481.927535027088,379.630011677358,0.78773256161016,0.432721220228214,0.580971014106155,"Chr5",222946,222671,"C","5",222808.5,153.282561972969,85.171347406793,0.54571523969157
"orf19.3916","Chr5","",1,677.768607526775,1171.67448268106,823.320244448057,827.066425298226,1.00455008956166,0.795151327084183,0.606639086479405,"Chr5",956382,957966,"W","5",957174,624.486179832412,490.650428968606,0.687224866988221
"orf19.3967","Chr5","PFK1",1,5393.77864804898,8097.02820291537,7058.8217034235,6159.33654240919,0.872572902559917,0.511717639700941,0.306966389257758,"Chr5",1041247,1044210,"W","5",1042728.5,3523.94731289666,4581.35331840117,0.4688955533818
"orf19.1981","Chr5","IMP2",1,415.709698095814,698.007938338523,481.513525378203,488.726641522521,1.01498009041107,0.63463381187383,0.544111666838462,"Chr5",198650,199138,"W","5",198894,411.728224080995,313.698401809592,1.74696525052406
"orf19.4221","Chr5","ORC4",1,565.559492231906,961.351287702014,621.851544287155,629.544062156121,1.01237034456155,0.918891104927497,0.934594563562983,"Chr5",479723,478029,"C","5",478876,150.376994844202,153.862913970309,0.472290023639553
"orf19.1972","Chr5","SET5",1,989.967893457118,1337.02876471683,1182.22545162932,954.696332367942,0.807541684246604,0.292017202985927,0.271137136151973,"Chr5",217288,215867,"C","5",216577.5,321.820615721054,383.30275234826,0.368418927416406
"orf19.921","Chr5","",1,311.703332712861,450.903456558062,318.550236583078,310.74856853734,0.959939272301763,0.47923026937292,0.450579319348528,"Chr5",153233,151176,"C","5",152204.5,241.485313387511,166.219992024123,3.3277201737099
"orf19.3997","Chr5","ADH1/ADH/CAD",1,45242.7092569787,55286.1378545714,61178.0856794363,39205.534605772,0.640842781698056,0.158182365201343,0.0208556021072654,"Chr5",1107694,1108998,"W","5",1108346,27531.9148084898,17000.6953484621,0.184375286802595
"orf19.4278","Chr5","",1,824.194623550499,995.920466922168,948.076259181373,647.374465290674,0.682829528765605,0.0395133327302444,0.0326899947575876,"Chr5",588731,586722,"C","5",587726.5,249.519504503629,154.700737618446,0.230261940333517
"orf19.1948","Chr5","",1,569.297020180868,671.902014652015,621.596910494983,438.32066002684,0.705152571749113,0.118497195537078,0.0972035920415236,"Chr5",273059,274360,"W","5",273709.5,210.647356194099,160.443511567408,0.304230660879454
"orf19.4133","Chr5","",1,674.401573336139,969.835281498927,766.845916152409,638.096179325277,0.832104815171835,0.497503461270358,0.422946939400077,"Chr5",320892,319510,"C","5",320201,281.216276705378,143.122608013368,0.343580467336455
"orf19.3218","Chr5","",1,409.40956959707,509.971549397366,424.062888780368,331.474912884858,0.781664516407463,0.374047787730325,0.305557185638313,"Chr5",865200,863734,"C","5",864467,173.573465003904,117.956771642127,0.419175622581554
"orf19.3934","Chr5","CAR1",1,1032.62690213598,2617.37254400923,1306.59913603396,2148.16965429651,1.64409235782678,0.612070318095245,0.393585785158149,"Chr5",982855,981902,"C","5",982378.5,542.856485452662,2010.77709141029,0.83192380485674
"orf19.6660","Chr5","",1,2899.3850631497,3297.54890116273,3749.77039068479,2228.55620901128,0.594318045325515,0.0165304224869256,0.00592943636450758,"Chr5",789268,787727,"C","5",788497.5,951.70020474262,855.132675413558,0.168618107817086
"orf19.3924","Chr5","",1,195.71983659462,259.082322849564,158.687149361715,167.092308282743,0.975706244399856,0.284934030268055,0.317713042568451,"Chr5",968085,966946,"C","5",967515.5,157.472038928612,45.4965089226668,4.96065669212024
"orf19.1110","Chr5","THI80",1,1359.344116494,2083.36198489703,1578.51570363857,1334.11774061788,0.845172295430866,0.916265396764763,0.758864725438651,"Chr5",844162,845145,"W","5",844653.5,1464.73524211589,1108.67838197062,0.726865969728082
"orf19.1287","Chr5","",1,2475.8765909724,3137.76805450297,2965.06103443852,1987.66727213854,0.670363020879579,0.287000496242543,0.0372323842098963,"Chr5",891577,892719,"W","5",892148,1481.11166718456,831.642860865806,0.217293967537911
"orf19.3983","Chr5","",1,2029.78448275862,4215.33731211317,2567.70289807726,2729.86967432543,1.06315636297704,0.984284708842983,0.967267456033535,"Chr5",1083071,1080861,"C","5",1081966,1464.64917090511,1693.22886811486,0.423190308107268
"orf19.932","Chr5","DNF1",1,563.296621691082,813.567137790995,619.252911015284,509.593773775003,0.822917041987753,0.299043982227099,0.354857834889273,"Chr5",125118,130268,"W","5",127693,193.655469625231,120.388372363658,0.419352127707249
"orf19.979","Chr5","FAS1",1,4111.82028208231,4431.16174453259,4948.68757758652,2698.36131415526,0.545268067916959,0.100178231629743,0.0575768481371966,"Chr5",29661,23548,"C","5",26604.5,2411.19305271541,613.483135659586,0.439015446574289
"orf19.3925","Chr5","",1,189.730457609541,221.404235225746,150.423768985635,140.839627055311,0.846934392113844,0.563905868649911,0.589850543485962,"Chr5",970692,970237,"C","5",970464.5,177.30439397368,37.9102065548305,2.5691345023023
"orf19.4003","Chr5","TIP20",1,1169.24565724656,1312.12664012974,1368.14542062381,867.441964286605,0.634027604968402,0.180466671079294,0.124743641341342,"Chr5",1127582,1125228,"C","5",1126405,772.100089628622,304.152177180365,0.351994683876527
"orf19.3209","Chr5","FGR42",1,433.718392743574,626.45182353878,490.462977077199,442.60210556383,0.902416953469995,0.595276745093894,0.578150468992158,"Chr5",889692,889378,"C","5",889535,471.29925158154,340.401945095689,38.1054461640682
"orf19.6674","Chr5","BTS1",1,434.802884615385,711.319459263765,469.971218150698,481.711840127039,1.02498157657939,0.71277063065156,0.639417660650755,"Chr5",807733,808731,"W","5",808232,241.162718649458,217.96121894413,1.29087149623223
"orf19.3966","Chr5","CRH2/CRH12",1,227.20781230264,348.660498912982,200.855884914872,224.54314662099,1.10101202086932,0.284514781244269,0.322901931168413,"Chr5",1039185,1040699,"W","5",1039942,164.418828954206,63.0235590917913,16.4756297919059
"orf19.3182","Chr5","GIS2",1,7491.55630732446,11313.1181476569,9576.68680867755,7649.94107364562,0.798808734844907,0.179367018642181,0.0851993421604885,"Chr5",429626,430153,"W","5",429889.5,1678.56254661272,3059.42451232337,0.226752296072714
"orf19.3974","Chr5","PUT2",1,1952.69550492611,2614.32316306575,2382.35059315071,1661.29504109301,0.69733440823918,0.167825268626907,0.0174657057499115,"Chr5",1063894,1062107,"C","5",1063000.5,867.761005548832,1044.32956966743,0.237347375100652
"orf19.1105","Chr5","",1,46508.6659284706,54014.5499084249,57595.5978650239,35256.9484538814,0.612146583433452,0.135918683521412,0.210645000940904,"Chr5",858187,857714,"C","5",857950.5,18859.4468857879,7190.01831475698,0.262581340153127
"orf19.1106","Chr5","",1,230.6287041196,344.171456631189,201.252583092958,214.594350240007,1.06303786221124,0.332017483212313,0.353838157228582,"Chr5",850957,848603,"C","5",849780,158.037296265257,73.0007150736665,33.6452473686642
"orf19.3949","Chr5","YTA7",1,859.00587911534,868.800918999003,973.155755811823,550.632302453855,0.565821348910903,0.00987030263373944,0.0195711798594411,"Chr5",1009351,1005407,"C","5",1007379,300.578230763883,86.3332601655526,0.257441535521651
"orf19.4264","Chr5","",1,254.576310360339,378.712706303844,233.229767558241,240.826871296208,0.986600799954356,0.471831330858915,0.460435758319371,"Chr5",562924,563829,"W","5",563376.5,173.910144612468,98.5469841299123,1.85133384881533
"orf19.3971","Chr5","",1,296.313210634898,449.888041409807,276.445954315626,265.636946649936,0.960900105438517,0.719518992828225,0.715716420272853,"Chr5",1059098,1059856,"W","5",1059477,185.818251818376,97.389540205400,1.79351897792653
"orf19.3173","Chr5","SSP120",1,1315.33246494884,2308.1906886469,1717.06677470241,1696.01766990269,0.987741242734507,0.990724960404214,0.966208933907452,"Chr5",445547,444867,"C","5",445207,1481.62908459541,1340.05456660329,0.290145342737229
"orf19.2655","Chr5","BUB3",1,1372.01967285588,2651.69695749653,1873.7670979188,2145.61233344155,1.14507952232948,0.92213225118514,0.775213602219742,"Chr5",731846,732967,"W","5",732406.5,1958.51991796871,2626.0710504021,0.44966085967591
"orf19.1124","Chr5","DPH52",1,1160.17079179708,2015.23694251655,1413.38801350511,1368.26869225861,0.96807718700358,0.9350721888761,0.765980592763375,"Chr5",823441,822557,"C","5",822999,931.954905642171,974.47352842066,0.271740254422379
"orf19.5686","Chr5","",1,3217.5,8017.66955961965,4673.93942847274,6290.33645423049,1.34583182997858,0.662663932963467,0.213712252617475,"Chr5",12441,11839,"C","5",12140,4072.94693597504,5414.27497843255,0.432595128764851
"orf19.6670","Chr5","CAC2",1,552.702602965194,689.201867816092,612.249382502448,451.526470172238,0.737487832697704,0.228752377239404,0.225360461718573,"Chr5",800398,799016,"C","5",799707,244.78939759702,116.814830472104,0.369168506514593
"orf19.570","Chr5","HYR9/IFF8",1,229.455546608564,311.906277630416,203.767934220557,194.442627043002,0.930382789362286,0.368750195618105,0.385158623937989,"Chr5",164521,166665,"W","5",165593,171.53044804944,46.4213111248332,7.68322212123752
"orf19.1949","Chr5","VPS1",1,2536.90253422546,3701.7811388551,3016.14243296441,2432.06278254979,0.806348783787189,0.244661242779958,0.35840345339017,"Chr5",270302,272383,"W","5",271342.5,861.636693784943,587.248167461358,0.430771811298932
"orf19.3990","Chr5","RPC17",1,979.860291405772,1507.37869375029,1209.00764747722,1011.21966065679,0.836404685087685,0.854793082412433,0.473023130479438,"Chr5",1097717,1098208,"W","5",1097962.5,1073.75591695728,899.650798058208,0.402915938920559
"orf19.3944","Chr5","GRR1",1,1131.60335132704,1258.37212643678,1316.74961895851,855.434640630096,0.64965626593969,0.0815292311778734,0.0880295489706409,"Chr5",1000635,998293,"C","5",999464,458.828364033483,350.751118075097,0.377098324560937
"orf19.3976","Chr5","JNM1",1,929.382573365332,1277.47263009979,1121.55768657537,841.173336487139,0.74550599512197,0.738499844216466,0.644825773247852,"Chr5",1065403,1064282,"C","5",1064842.5,1123.35081613263,790.121643755486,1.99642782306383
"orf19.3203","Chr5","RCY1",1,285.270479969915,417.178649541626,270.083195196691,260.993109717724,0.966343387368669,0.529133153235852,0.545587539298872,"Chr5",390338,387783,"C","5",389060.5,184.789387232493,47.2498083762855,3.05926806839802
"orf19.4273","Chr5","SLS1",1,508.642095263579,803.282303902994,571.900170352202,552.739168838818,0.96533993532165,0.575874734021935,0.522399763759661,"Chr5",579350,576591,"C","5",577970.5,467.852795580473,456.221033713162,34.308003390925
"orf19.1279","Chr5","CDS1",1,2302.83618012422,2975.19538484806,2961.64368072335,2169.19138091734,0.732428210400903,0.461373705092552,0.0909015866810527,"Chr5",913863,915218,"W","5",914540.5,1805.37860275737,1671.10060471832,0.260834680893222
"orf19.6656","Chr5","DUR8/DUR3",1,753.690343996837,1141.4189197574,871.80672184123,766.832870064088,0.879590453770027,0.833571505239455,0.72714202456943,"Chr5",782263,780698,"C","5",781480.5,396.773089910641,275.660380273266,0.492614574989244
"orf19.4045","Chr5","EST1",1,761.785006282284,1194.07349732089,879.440393676318,809.642640038038,0.920633900671193,0.79870524707561,0.666397649712748,"Chr5",1176428,1178266,"W","5",1177347,680.961381588733,616.665831609057,3.55946617305553
"orf19.5693","Chr5","GAA1",1,577.681145004421,654.865617569565,609.34772870827,414.320922932178,0.679941687499974,0.315896174019743,0.182238741056275,"Chr5",6473,4830,"C","5",5651.5,338.43597329176,149.297988387139,0.487131101914063
"orf19.3962","Chr5","HAS1",1,2884.9926799481,4154.93163586463,3655.1391033797,2883.11753623611,0.788784627531756,0.132360973088576,0.0750718607738205,"Chr5",1034433,1032736,"C","5",1033584.5,511.611310920152,1126.31575632084,0.274527323898919
"orf19.1938","Chr5","",1,328.096129223561,507.093635531136,324.471381384158,317.670182965614,0.97903914240593,0.757594340546049,0.786653858978193,"Chr5",293764,294402,"W","5",294083,170.967463471422,95.607659538718,1.43341104411548
"orf19.4019","Chr5","",1,347.330696325252,488.089490968801,364.693037226517,310.226870522467,0.850652024732186,0.94924384647453,0.959993067816001,"Chr5",1148604,1149224,"W","5",1148914,231.729930092089,95.4060666801947,2.17975377455843
"orf19.953.1","Chr5","COF1",1,10671.3942603287,16034.6986186454,13926.709373672,11337.8703607076,0.814109784048595,0.277548916900819,0.119300891494639,"Chr5",67605,68261,"W","5",67933,3540.96858200866,5032.28814550474,0.275582666965266
"orf19.4328","Chr5","CCC2",1,1007.44601487694,1459.31761577007,1212.06301442167,1028.01074158657,0.848149584101523,0.522718070220043,0.144794497688896,"Chr5",668071,671685,"W","5",669878,658.889722958141,749.146252940449,0.238639628779082
"orf19.945","Chr5","DID4/VPS2",1,742.222811671088,885.697563559964,856.22753364433,581.355280572122,0.678972887145687,0.0346405295613798,0.0322865245187575,"Chr5",80225,79518,"C","5",79871.5,233.542913718634,135.943358868589,0.185792378016765
"orf19.1926","Chr5","SEF2",1,595.6748857714,877.177025094788,675.45845674907,609.539008829504,0.902407842760855,0.79613453230553,0.641492387792188,"Chr5",313356,315341,"W","5",314348.5,402.164043251816,398.128588468846,0.452829151460383
"orf19.3176","Chr5","RIM21",1,522.207012751818,833.600742434113,587.502038132854,565.544185964318,0.962625062138812,0.991238106453679,0.991049000730823,"Chr5",437591,436002,"C","5",436796.5,212.64120665162,144.110152835096,0.498229851779599
"orf19.5683","Chr5","",1,1079.29228520018,1287.27588547518,1381.95153797808,924.454945470004,0.66894888862931,0.135068846406419,0.0746899550440863,"Chr5",15979,15563,"C","5",15771,665.231513545305,842.40884285951,0.29425447798285
"orf19.3198","Chr5","OBPa/OBPA",1,1446.9045441854,281.994402867248,1688.26104751871,181.0254022687,0.107225954501977,3.10245277529683e-05,0.000155798875516234,"Chr5",400106,398805,"C","5",399455.5,856.629807245247,123.80734284138,0.0572838360754792
"orf19.3960","Chr5","HYS2",1,941.498660167217,1247.09378861393,1079.24357129019,777.389920192233,0.720309984578271,0.100949770623001,0.0683083728007733,"Chr5",1032516,1031092,"C","5",1031804,306.703094854941,252.775780985524,0.289031822826087
"orf19.2638","Chr5","",1,227.804418375929,342.169273343615,196.419293976538,207.974619474453,1.03503159689285,0.399033585738049,0.425414631210267,"Chr5",772050,772877,"W","5",772463.5,158.337458109915,85.886798217722,5.09429948743565
"orf19.4131","Chr5","",1,1802.70308950378,2506.07511885926,2165.47851949645,1673.82772048622,0.772959743269789,0.570532956470699,0.239135374029825,"Chr5",317987,315402,"C","5",316694.5,1341.15560440554,1091.54665931914,0.349526494365916
"orf19.954","Chr5","XDJ1",1,417.37415072828,595.308049771866,434.112679064264,392.095383098856,0.903211083223883,0.92635371824703,0.937828547729484,"Chr5",66052,64733,"C","5",65392.5,208.355620477492,83.7224457973635,0.663118583869271
"orf19.3906","Chr5","",1,483.688484030589,736.999968422382,538.723011464594,478.888164618288,0.888932075346779,0.776892036960676,0.827150214072488,"Chr5",940710,941300,"W","5",941005,195.694295389452,87.239990074389,0.614928304327834
"orf19.938","Chr5","",1,215.303277342435,260.97517431399,179.931561867206,163.352360410727,0.900591231760002,0.365119740425798,0.392581769467446,"Chr5",103156,104601,"W","5",103878.5,148.180782647047,38.8300907709328,15.2725630079274
"orf19.4251","Chr5","",1,273.8077426428,417.486878945817,256.344346537093,266.601903084893,1.04001475626971,0.567881491630007,0.647993624996546,"Chr5",535266,537682,"W","5",536474,170.495226292248,111.495660526709,3.00519215680549
"orf19.3208","Chr5","DAL52",1,272.903258643957,379.040001085827,258.618436498472,247.015207335134,0.94006608634581,0.503944391558598,0.483467021638416,"Chr5",375495,377135,"W","5",376315,196.102498941596,116.947052327085,3.60100602349098
"orf19.3185","Chr5","NAT1",1,1375.70263114057,2002.81803093055,1610.94899959766,1283.91615620419,0.79699367051648,0.209011991675542,0.245053141505226,"Chr5",424772,427120,"W","5",425946,475.606854575547,125.832865737536,0.310230148492943
"orf19.2650.1","Chr5","",1,507.27203672118,747.93075146965,562.148485484352,510.528365959372,0.908173514902378,0.865788879018191,0.817174063176242,"Chr5",744629,744342,"C","5",744485.5,399.792184845472,384.199628778434,3.79262071687565
"orf19.4036","Chr5","APM1",1,730.374305087672,907.12384838644,843.268371169617,582.622456987379,0.690909889314689,0.0949747180701221,0.164142844004423,"Chr5",1168166,1169482,"W","5",1168824,313.055171246685,90.2743420442629,0.389418870103008
"orf19.3939","Chr5","",1,338.805472179565,582.7915565605,352.569646817851,422.942227163438,1.19959908908989,0.45987297181259,0.353988640147113,"Chr5",991317,992225,"W","5",991771,261.696788308094,311.921805067358,4.39655952127559
"orf19.3915","Chr5","",1,4087.60218700174,4997.11063540762,4839.69076883639,3362.81904056885,0.69484171638044,0.24512187145775,0.272643468552049,"Chr5",955487,954183,"C","5",954835,2688.7252462419,1283.49350609609,0.472895530048676
"orf19.4310","Chr5","",1,181.380636604775,227.445797019073,139.669049749597,145.449939391922,0.928628202125989,0.543618490157526,0.574520899022334,"Chr5",641243,640761,"C","5",641002,168.073229592437,45.3424174992615,2.58928851140073
"orf19.1286","Chr5","",1,214.151284007119,278.345029239766,186.09106349752,174.57277652627,0.894906218736434,0.547875972253015,0.572126679332334,"Chr5",896850,896494,"C","5",896672,184.763378570305,45.2316263888461,5.28399906799127
"orf19.3220","Chr5","",1,324.388278388278,414.042692939245,317.055359916422,272.846345851376,0.860563738532288,0.913923982297594,0.92005560756939,"Chr5",859155,858550,"C","5",858852.5,167.367149352771,37.1242508118266,0.700812906673178
"orf19.1936","Chr5","SNF1",1,1792.10382055936,2279.86335678315,2207.56942331144,1627.66619965856,0.737311444193222,0.15779412403311,0.20916682665381,"Chr5",294667,296523,"W","5",295595,678.505880487153,769.813164383181,0.572794842994093
