orf	chr	gene	geneflag	WtMean	MutMean	WtMean2	MutMean2	fold.mut.by.wt	p	p.paired	type
orf19.4884	Chr1	TOS9	1	211.962131463187	311.058569480292	178.404357570775	199.585932141766	1.11872789913547	0.778111541774258	0.825330013182572	middle
orf19.4510	Chr2	IFA4	1	352.220677466116	583.735851149758	362.332490107404	378.357563000645	1.04422753501485	0.858375872704377	0.857843874769511	middle
orf19.3681	Chr1	KAP95	1	438.223864029524	742.58342193613	456.432848924131	462.211455692957	1.01266036566484	0.967544012820517	0.953223819533291	middle
orf19.2827	ChrR	TID3	1	252.564901976426	304.022309586965	230.156911322745	187.496324802361	0.814645642074323	0.577082123938208	0.594814403561754	middle
orf19.1303	Chr4	MRF1	1	454.355642920298	828.821943197228	491.789592301724	522.266064578037	1.06197055153948	0.745295654159516	0.779542327394973	middle
orf19.2610	ChrR	ARC2	1	555.541211007182	1162.41237006328	660.070836775886	749.54902861653	1.13555846866027	0.732881329594494	0.575886923636561	middle
orf19.479.2	ChrR	SEC22	1	553.098274580658	1144.54029235382	633.855380991527	740.909859549964	1.16889417013542	0.364945047989529	0.278903668077133	middle
orf19.5445	Chr3	GLO3	1	939.764194970184	2161.81564211147	1072.73956435230	1320.45898064101	1.23092223361621	0.232447165929497	0.120882344789198	middle
orf19.6065	Chr1		1	983.214303442071	2822.14881093288	1202.62374232719	1865.00245103396	1.55077800761275	0.239139988683403	0.0680207558087762	up05
orf19.3976	Chr5	JNM1	1	929.382573365332	1277.47263009979	1121.55768657537	841.173336487139	0.750004521885652	0.629054545149626	0.18416849862776	middle
orf19.1504	Chr2		1	673.455292130115	1249.97105779349	759.49879626858	815.421737046679	1.07363137512903	0.819249793711504	0.685581146802335	middle
orf19.6325.1	Chr6		1	539.449160035367	985.784079451502	626.815983764453	629.57154956317	1.00439613199103	0.988921382932892	0.991444660020764	middle
orf19.4697	Chr4	MDN1	1	1061.14649161587	2210.13839680435	1218.44127220504	1321.04022787396	1.08420508891926	0.864373931647726	0.447142996719084	middle
orf19.836	Chr2	SMX2	1	486.695400359874	1092.40992881957	558.281158417303	725.872279399237	1.30019125391415	0.462643432816288	0.179129707162039	middle
orf19.4065	Chr2		1	283.899446893095	324.644269872795	262.335364309603	206.143764344187	0.785802420831453	0.63617786994814	0.659708312615579	middle
orf19.4872	Chr1		1	195.876595891742	287.560033898850	159.583089241522	182.646266027652	1.14452143329062	0.75898579661669	0.80778105845966	middle
orf19.1331	Chr7	HSM3	1	885.212352831681	1954.70564341889	1078.99195316721	1318.83083619687	1.22228051129172	0.421404677492824	0.173009933261429	middle
orf19.4958	Chr1	EMC25	1	295.896569280561	389.008455581588	282.11653374306	243.281057963285	0.862342432524197	0.596496587143462	0.628811308164869	middle
orf19.3491	Chr?	CKU702	1	430.341139652846	585.653701940507	441.076151123445	364.411013517713	0.826186164428836	0.384545909363633	0.317146413614609	middle
orf19.7363	Chr3	KRE6	1	952.746042548901	1518.26394941266	1092.73870340405	946.253913415854	0.865947101963286	0.406525699758772	0.369008498872584	middle
orf19.5288	ChrR	YAL60	1	5237.37386877828	9051.24646047167	7155.2523747585	6413.17611790046	0.896289296590592	0.690034303043844	0.300663093507806	middle
orf19.3555	Chr2		1	363.816080404467	663.768977317299	365.424562086275	413.340357471038	1.13112363085613	0.678265615397344	0.540736541299255	middle
orf19.7365	Chr3	FYV10	1	318.525168758401	516.185437205968	318.718551669254	330.871612213302	1.03813101082569	0.873002715014	0.888462871680686	middle
orf19.2726	Chr4	SFK1	1	5851.10842812159	9442.45057244127	7113.42928338509	5399.56464897034	0.759066328470033	0.307443294796508	0.0699227841988086	middle
orf19.5134	Chr7		1	325.173065373521	525.525305126471	328.757597578944	352.868170955366	1.07333845226385	0.851727540513308	0.814890460614156	middle
orf19.3296	Chr1		1	482.761292599314	625.724887899457	500.421011885674	395.783191413831	0.790900425868311	0.184990305109666	0.183213699320341	middle
orf19.710	ChrR	LSC2	1	6527.93691334927	15292.714599136	8209.88174969774	9355.12600626587	1.13949582850085	0.717722304734804	0.371287194586621	middle
orf19.3203	Chr5	RCY1	1	285.270479969915	417.178649541626	270.083195196691	260.993109717724	0.966343387368669	0.911104631393473	0.917375753718768	middle
orf19.4956	Chr1	RPN1	1	2681.77118239126	5334.67714084928	3162.75001966534	3150.19499185782	0.996030344564237	0.9849014654174	0.972729264832913	middle
orf19.1637	Chr3		1	937.471961700145	1589.02290125180	1064.73868752009	951.360973462014	0.893515925187106	0.778973265960685	0.535632365194227	middle
orf19.3045	Chr1	ALD4	1	1020.63700162926	2571.00683475377	1186.96085877405	1669.42793270538	1.40647260637528	0.273423775203752	0.157256996355491	middle
orf19.5566	Chr6		1	494.849255449873	821.883053382811	521.242559970923	476.938452725821	0.91500289759997	0.821040825508564	0.638380549770919	middle
orf19.4498	Chr2		1	195.483934194461	236.341818294631	158.893669250074	151.478567847658	0.953332933669333	0.95155990598476	0.957970007446383	middle
orf19.2309.2	Chr1	PET127	1	438.781139407672	663.0488328951	441.749841969427	399.328914218083	0.90397070078798	0.715339441172667	0.600360659457339	middle
orf19.4155.11	Chr?		1	2426.05356159519	4689.36152799107	2961.60544845279	2882.81871091152	0.97339728775066	0.936951454380377	0.885373517108396	middle
orf19.1031	Chr1	HMG1	1	942.563005103386	1791.49933687003	1101.62080202298	1078.66171876848	0.979158814709796	0.928986122980117	0.89952280924456	middle
orf19.708	ChrR	SPC97	1	1110.59571590037	1314.96816394434	1268.04470678955	829.864016883472	0.654443816089523	0.329251356702625	0.0895045819380012	bottom05
orf19.109	Chr6	MSY1	1	517.678113553114	952.29696381205	546.720926237319	575.695719348094	1.05299741005011	0.874405959123037	0.685230994162091	middle
orf19.732	Chr1	SPS22	1	24956.1417992927	39017.5090119113	35605.9001055466	29385.5566596813	0.825300205094483	0.625375480637128	0.0630958514516451	middle
orf19.3622	Chr2	ANP1	1	813.39352027283	1300.19091730764	988.409751765497	907.59566299236	0.918238272509162	0.861602918545786	0.48503807098134	middle
orf19.7542	ChrR		1	725.724098459012	1081.87001960028	842.903041237897	766.166765747124	0.908961918825115	0.842306976131431	0.635955407898486	middle
orf19.2487	Chr1		1	563.037517142834	1213.41146466963	645.614599346327	770.462798676269	1.19337883538623	0.581776932762681	0.227700508651756	middle
orf19.3054	Chr1	RPN3	1	821.308479532164	1945.53740592253	957.977021254877	1201.76363029759	1.25448064372501	0.158108240669619	0.179112636089365	middle
orf19.1834	Chr1	NUP189	1	382.681476569408	556.082542092411	378.433390849792	329.631977710185	0.871043585688828	0.663943504909762	0.582565002681043	middle
orf19.1321	Chr4	HWP1/ECE2	1	861.851655228391	2012.57799297647	1065.17075504028	1367.83871378867	1.28414970774986	0.66221714573728	0.274927025429374	middle
orf19.2684	Chr4	SLK192	1	514.58539488088	768.819810634012	563.89106381895	458.873526582154	0.81376272125051	0.641151696255479	0.2787883737415	middle
orf19.6901	Chr7	DCS1	1	292.569791521243	533.989394490869	280.277764078107	327.902950386397	1.16992138661067	0.560761536613457	0.6415015870627	middle
orf19.4273	Chr5	SLS1	1	508.642095263579	803.282303902994	571.900170352202	552.739168838818	0.966495898223664	0.944159287128064	0.884724976467804	middle
orf19.5326	Chr4	MIG2	1	791.051039679216	1357.63933540748	952.620279466025	926.65491098338	0.972743212545087	0.886281019920976	0.856434525685992	middle
orf19.1917	Chr2		1	2812.68264494127	4690.42301224436	3646.33770730509	3343.91354251172	0.917060845958536	0.63974092109737	0.415211790337700	middle
orf19.2891	Chr4	AFG1	1	843.090640504887	1670.56449827188	990.324833216363	1110.30245192654	1.12114976287176	0.782587670017813	0.454085383467799	middle
orf19.5239	Chr1		1	1704.03957257201	2929.97708748802	2139.87251049604	2098.25840024258	0.98055299554093	0.971721536016876	0.884948029850373	middle
orf19.2524	ChrR	MGE1	1	1699.20840701444	4191.31289837537	2169.07423838594	2731.95603036963	1.25950323968743	0.572414932074384	0.0734600178325182	middle
orf19.7345	ChrR		1	524.545313881521	1072.64644120248	589.27400531056	672.929936482157	1.14196440097083	0.537089149770021	0.44883845760779	middle
orf19.5932	Chr3		1	393.946091014884	606.360727193758	413.841807273888	380.539493312958	0.919528879452021	0.805285216676185	0.700750708280596	middle
orf19.6694	Chr7		1	465.953727571581	753.003931274916	498.562147798598	471.730607783073	0.946182155757312	0.758123880098367	0.75347135521172	middle
orf19.6968	Chr3		1	1538.93926834660	2681.8873180409	1790.40191558397	1611.03889143845	0.899819687085728	0.688091945870451	0.558976718227471	middle
orf19.5480	Chr2	ILV1	1	859.404170384443	1766.59188809779	984.11056087707	1082.79164036226	1.10027438319251	0.803511393588084	0.601705889326857	middle
orf19.2787	Chr1	PRY5	1	310.788476297566	437.17664657887	310.710433180792	285.605986981729	0.919203079400762	0.795156310003121	0.78493529752922	middle
orf19.6885	Chr2	SPO7	1	567.294871794872	935.28828795791	599.810750241097	565.015518767843	0.9419896501367	0.837065929447517	0.708606786806016	middle
orf19.3856	ChrR	CDC28/CDK1	1	1246.10262213336	2602.33536274666	1436.79933618991	1492.98610873631	1.03910551120896	0.873064450527403	0.748301442850623	middle
orf19.6474	Chr7		1	1062.98369708533	2456.24225184978	1483.63199319896	1988.75646267290	1.34046479975456	0.661267483406019	0.106499846732053	middle
orf19.713	Chr1		1	359.349690539346	945.727647478555	404.450020965858	613.437418740697	1.51671995782263	0.391991354442766	0.311483159115938	up05
orf19.6467	Chr7		1	235.077165448989	334.73839226493	209.916295999322	211.934105603365	1.00961244859261	0.977861168653604	0.982437871615367	middle
orf19.7436.1	Chr3	ADF1	1	1181.50421727395	1941.4783377542	1516.28541454408	1393.33476082725	0.918913251728536	0.786908421618235	0.551678677539892	middle
orf19.4517	Chr2		1	565.827927466766	910.382736516357	596.897391893762	519.681246859156	0.870637489653582	0.543839073503857	0.159936250837623	middle
orf19.4616	Chr4	POL30	1	2585.09400656814	5249.50940015822	3294.97596723164	3134.01943400738	0.951150923458937	0.832172939735752	0.748589637525485	middle
orf19.4442	Chr1	ALG9	1	936.440306945525	1787.37165138753	1117.55970871788	1131.47414636507	1.01245073309162	0.966495853028926	0.92804974613299	middle
orf19.2870	Chr4		1	1037.9891688771	2935.40539345712	1521.71362384932	2496.89252646743	1.64084259175607	0.651196166802727	0.230776159421592	up05
orf19.7228	Chr1		1	722.949360677286	1547.92081912341	842.85220711108	1134.71118400307	1.34627539019249	0.315488181916203	0.282612793262946	middle
orf19.1412	Chr4		1	420.232421563943	1188.61546106646	457.869978332388	783.322822352685	1.71079751768314	0.116916246447936	0.188203489776971	up05
orf19.2686	Chr4	CPS1	1	3481.98292606516	5900.89181466598	4036.51704796504	3311.82992190796	0.820467220267923	0.718152834232754	0.358950180202317	middle
orf19.7337	ChrR		1	6332.99087280368	13279.8163484529	7910.19667269853	8099.96544096512	1.02399039823138	0.971008941842148	0.921168461132621	middle
orf19.1832	Chr1	TPN1/FCY23	1	1563.87509473285	3534.98995693256	1799.37554034491	2063.18183935939	1.14660991721824	0.662421778736238	0.568657909303523	middle
orf19.3461	Chr2		1	237.032896675819	336.545420663728	211.972316175696	212.068779162255	1.00045507351290	0.99897226841945	0.999169455104495	middle
orf19.5965	Chr3	UFD2	1	1257.18973079250	2008.99851346875	1432.52650365032	1201.15124614713	0.83848448394246	0.432320282419994	0.375459090387472	middle
orf19.5804	Chr2	HYU1	1	631.679045092838	1043.77041160594	669.647629850851	608.626081239398	0.908875136876025	0.790905347874297	0.547506668602418	middle
orf19.7564	ChrR	DPB2	1	673.897325339644	1192.5504956578	758.08532056038	694.327652873786	0.915896448648467	0.6971756778161	0.662153545523332	middle
orf19.4468	Chr1	SDH4	1	4249.39345130067	10446.3172662813	5417.25294818244	6765.5074249041	1.24888158068639	0.314204424362675	0.277665466065678	middle
orf19.3751	ChrR	KIN4	1	432.542108753316	558.59224389998	431.55517555985	329.602523532246	0.763755232699174	0.465242085403823	0.175277870183214	middle
orf19.712	Chr1	KIP1	1	569.425402212167	731.211095405401	623.761787454123	465.931554895196	0.746970340707933	0.184748099897258	0.162075159596052	middle
orf19.2451	Chr1	PGA45	1	437.877392143046	827.652196223317	454.958055288643	499.954391664487	1.09890216439249	0.680878191678561	0.670901241192802	middle
orf19.1019	Chr7	VPS18	1	1324.21248454359	2538.47249049348	1571.51270365958	1610.30070151227	1.02468194992148	0.937249171194624	0.829700828333288	middle
orf19.5009	Chr1	KEL3	1	745.990085459006	1381.38600479980	823.637835475224	824.107005665568	1.00056963166350	0.997676873908547	0.997082175027525	middle
orf19.5283	ChrR	CIS37	1	341.507598849024	553.692006319955	351.628177421934	379.885608827188	1.08036168094500	0.769828751620975	0.768655847337356	middle
orf19.4670	Chr4		1	1145.69232929805	1848.26517140813	1327.79713577616	1085.05173660050	0.817181862624098	0.35721789246947	0.273649223388318	middle
orf19.1279	Chr5	CDS1	1	2302.83618012422	2975.19538484806	2961.64368072335	2169.19138091734	0.732428210400903	0.448496493460605	0.135564367805834	middle
orf19.7224	Chr1		1	1794.67659671947	4367.11694560555	2195.33219066632	2714.56593462942	1.236517164086	0.47811200088222	0.146614009768163	middle
orf19.7042	Chr7		1	747.84065934066	2437.65771552001	900.228554002938	1398.91273511745	1.55395285885687	0.247587247746980	0.182414773747756	up05
orf19.5440	Chr3		1	3800.67100415717	11450.2050420592	4935.09140842655	7314.64807152365	1.48217073731077	0.00784416679307958	0.0255116382110158	up05
orf19.1745	Chr2		1	399.736818837545	751.007704523244	442.017162812968	540.40087595527	1.22257894357811	0.698853627616505	0.41628232477419	middle
orf19.640	ChrR		1	313.858153340912	566.533525528631	297.474239014077	343.703553555192	1.15540611077562	0.648367382930285	0.545405494448443	middle
orf19.1719	Chr3	SGA1	1	411.829704538756	715.864392201573	433.305778926828	457.22570577038	1.05520334139737	0.864803894977012	0.686087432876203	middle
orf19.5811	Chr2	MET1	1	1681.12663414172	2768.44860548808	2036.37963946191	1638.84245943327	0.804782383242801	0.462799285565366	0.426153658184469	middle
orf19.1360	Chr2	OST4	1	254.298229548230	451.148055779802	238.835486167341	296.352547467895	1.24082292888526	0.519227234812551	0.526933207123048	middle
orf19.7537	ChrR	BNI2	1	524.505928282244	801.115526714665	583.403672012131	501.842863588941	0.860198328642856	0.55408432217038	0.607260811655392	middle
orf19.5855	Chr3	MBP1	1	681.00828483122	994.410353417769	781.023975504369	653.286391103813	0.836448574682915	0.28985899362279	0.209797971711954	middle
orf19.4923	Chr1		1	236.201746353062	314.813912797313	210.051883317133	191.372944674114	0.911074643330772	0.804195325450708	0.811936999928519	middle
orf19.6656	Chr5	DUR8/DUR3	1	753.690343996837	1141.41891975740	871.80672184123	766.832870064088	0.879590453770027	0.607581718624366	0.402985903709345	middle
orf19.2822	ChrR		1	303.618709821636	557.839929959605	288.968243583165	349.55194668404	1.20965522837266	0.527634328608712	0.490946581595106	middle
orf19.5808	Chr2	RRG1	1	402.963289646386	999.422237186835	456.062826941291	648.092316249843	1.42105928824862	0.167531875870547	0.191513729362401	middle
orf19.3234	Chr2		1	1933.63781834573	4560.9558990868	2845.73125795121	3478.00311240061	1.22218255946790	0.795297863528322	0.236633820127946	middle
orf19.2412	ChrR	VPS55	1	582.41931918656	1133.9461425184	689.394924174249	773.730882122783	1.12233330271404	0.688709568907297	0.230544259200992	middle
orf19.4082	Chr2	DDR48/DDR99	1	7073.05082154436	29187.2908845666	8746.79454461924	17074.4316523747	1.95207873756202	0.0552788383191567	0.0361773845377903	up05
orf19.7033	Chr7	PPS1	1	579.879596946033	858.510823228496	727.346436312978	579.384911126319	0.79657352012791	0.674838803941457	0.61669372003557	middle
orf19.4928	Chr1	SEC2	1	606.941972387866	1019.61364911871	662.475594751215	640.239277335174	0.966434510807314	0.89247482875379	0.87110624493214	middle
orf19.4045	Chr5	EST1	1	761.785006282284	1194.07349732089	879.440393676318	809.642640038038	0.920633900671193	0.856121949651239	0.470220419946313	middle
orf19.6365	ChrR	PTP1	1	1362.13019451813	2917.07181327762	1714.70601796198	1904.35061736987	1.11059889999879	0.61943145690709	0.506826996459426	middle
orf19.1633	Chr3	UTP4	1	480.657993118825	934.990236976172	494.815093409731	556.032823180867	1.12371839619784	0.756955418643446	0.627221468293587	middle
orf19.7453	Chr3		1	461.649433043262	684.343066995517	492.676852125618	406.362135227817	0.82480460260026	0.545629587072996	0.545536066389652	middle
orf19.2120	Chr2		1	342.862010796221	477.564323607427	339.318997704464	307.873963516043	0.907328990120945	0.798419271545076	0.849692342902306	middle
orf19.6795	Chr3		1	483.627289377289	989.283882783883	542.185062382225	703.174455940603	1.29692701759622	0.534199635174821	0.384810079280802	middle
orf19.6845	Chr1		1	355.796243205272	550.483279651383	349.694790639899	342.300876548799	0.978856093116028	0.929386324248186	0.928560428347218	middle
orf19.5693	Chr5	GAA1	1	577.681145004421	654.865617569565	609.34772870827	414.320922932178	0.679941687499974	0.238264924843214	0.148980295705308	bottom05
orf19.1053	Chr1	BST1	1	698.445481242895	1214.41089585702	758.466020619609	754.226085449357	0.994409854818825	0.979349213041881	0.968759877568436	middle
orf19.7322	ChrR		1	2965.51708598419	6382.73008671103	4271.05257674649	4215.66409007724	0.987031654217788	0.981508866286962	0.97893887079552	middle
orf19.280	Chr3		1	788.82767013688	1596.20484400657	1012.93391816279	1022.23511299505	1.00918243003367	0.983800377918551	0.986665231852218	middle
orf19.3803	Chr4	MNN22	1	1763.39283047892	2935.61984079895	2071.61595479119	2003.26775726867	0.967007302987578	0.871428850366971	0.890928218070473	middle
orf19.918	Chr3	CDR5/CDR2	1	727.03178204131	1572.88813462702	928.702145924693	1088.85734096701	1.17245054912935	0.773270503945913	0.332165836359714	middle
orf19.417	Chr1		1	651.888549567996	1136.48722754610	780.832977419031	743.853711215325	0.952641259689188	0.906932001286029	0.854312846158695	middle
orf19.3962	Chr5	HAS1	1	2884.9926799481	4154.93163586463	3655.1391033797	2883.11753623611	0.788784627531756	0.170320707061322	0.110795344243889	middle
orf19.31	Chr2	CIS35	1	265.419338714824	470.879310344828	244.451365334107	286.148013570227	1.17057236796011	0.595058676740653	0.603210353159686	middle
orf19.3846	Chr4	LYS4	1	554.478433041047	1712.65367097153	604.246517245121	1019.62547820818	1.68743294186759	0.0415991246855957	0.00719081022493351	up05
orf19.1462	Chr2	SMP2	1	715.982183021657	1497.61042815236	798.801514147994	930.677626189003	1.16509246628265	0.473199675372753	0.402032278378337	middle
orf19.3426	Chr6	HYP2	1	18327.1746022954	40174.8221177228	23399.0701820337	25016.6469398066	1.06912995880558	0.799970739253575	0.698147633838661	middle
orf19.819	Chr2	ACP1	1	3815.45688768783	9257.35806041668	5126.90333393666	6419.3184903531	1.25208494723540	0.444948263685255	0.110300449533471	middle
orf19.4653	Chr4		1	254.462422634836	812.677598616346	231.177727435471	473.534545581053	2.04835712693487	0.217524424463463	0.325010063278665	up05
orf19.1708	Chr3		1	521.097480106101	1253.54658197217	581.820923407964	758.908435411659	1.30436772704292	0.476829957193939	0.580920874672542	middle
orf19.5704	Chr6		1	769.055818244724	1360.86161524501	866.914108550604	840.359519061372	0.96936883455083	0.887081801506262	0.845827819686903	middle
orf19.7497	ChrR	CUL3	1	572.586041114058	1017.45946367235	625.088522094614	638.349632083952	1.02121477122137	0.940279660568263	0.898385756944968	middle
orf19.229	Chr3	PSH1	1	461.463551534672	946.068223443223	506.224507896128	646.63178687631	1.27736167805015	0.215421788280544	0.154519336735318	middle
orf19.4209	Chr6		1	305.898162182645	573.344731643453	296.023200558805	356.222723739853	1.20336082802770	0.627325674355036	0.42519049781767	middle
orf19.1938	Chr5		1	328.096129223561	507.093635531136	324.471381384158	317.670182965614	0.979039142405931	0.934353011424311	0.943032149264024	middle
orf19.7347	Chr3	UBC6	1	833.590916670545	1515.05829228243	953.757990918132	965.90956435118	1.01274073040411	0.963762245417164	0.936293606400167	middle
orf19.4560	Chr4	BFR1	1	2050.51004002048	4054.53645691373	2375.79889456089	2313.54667422089	0.973797352763101	0.950844876266527	0.823187362652254	middle
orf19.5588	Chr6	PGA60	1	330.167777477417	487.510105253186	355.882804825457	316.105079549316	0.888228021312663	0.8110091306287	0.763973591419373	middle
orf19.1773	Chr2	RAP1	1	452.546719085512	852.695433876468	489.683981158307	564.657729369369	1.15310639329822	0.653274777543907	0.522825353601111	middle
orf19.2336	Chr1	PRY3	1	215.183868573955	310.769420234937	185.927095564549	196.334939311915	1.05597809031419	0.889263593441897	0.908369970910308	middle
orf19.5501	Chr7	YAF9	1	329.167366914191	562.383987710213	331.523597449008	364.324157794432	1.09893884054654	0.733489284654606	0.739735473163815	middle
orf19.4019	Chr5		1	347.330696325252	488.089490968801	364.693037226517	310.226870522467	0.850652024732186	0.734579777206774	0.799374901801564	middle
orf19.4416	Chr4	VPS13	1	1499.7557208238	2790.12706777997	1727.11579185734	1642.34303383778	0.95091657524109	0.848135135379305	0.79505538253988	middle
orf19.7057	Chr7		1	1146.15008052293	2875.84877257246	1399.12409595668	1805.81631437411	1.29067630211840	0.568509031946144	0.219185092691847	middle
orf19.2461	Chr1	PRN4	1	1220.08991228070	1729.94300102094	1669.88689626887	1215.27386681600	0.72775819100764	0.630558582031598	0.442935032582073	middle
orf19.998	Chr1		1	418.171649752047	612.225685234306	451.498051446546	387.830435186221	0.85898584488606	0.540380199153008	0.556055194523137	middle
orf19.1486	Chr2		1	589.640195685902	1418.29947354017	648.363984975426	849.978522236908	1.31095887793509	0.514048056229211	0.546154261652384	middle
orf19.2293	ChrR	YAP6.5	1	317.688516318764	448.663391016993	304.680035842713	275.293650229506	0.90355001261593	0.775614645949315	0.788704508012754	middle
orf19.6988	Chr3	OST1	1	690.322874493927	1249.57900318325	777.25000959332	741.334117958527	0.953791069550986	0.8382773930126	0.807290473522828	middle
orf19.5961	Chr3	NAS6	1	2168.88538903625	5751.58032181272	3123.31691216806	4152.71131976314	1.32958372030218	0.539075210446523	0.0116893733989862	middle
orf19.953.1	Chr5	COF1	1	10671.3942603287	16034.6986186454	13926.7093736720	11337.8703607076	0.814109784048595	0.329710368370459	0.184837976972628	middle
orf19.4328	Chr5	CCC2	1	1007.44601487694	1459.31761577007	1212.06301442167	1028.01074158657	0.848149584101523	0.661149525775739	0.133271525398878	middle
orf19.3451	Chr6	TRA12	1	1523.15356500225	2056.48226127321	1719.50786968310	1240.01943907136	0.721147870814856	0.418898414747427	0.327602799851495	middle
orf19.566	Chr?		1	1994.96513384144	4812.81466306682	2481.92855170364	3171.87547709915	1.27798823012932	0.179422764372718	0.132648530353269	middle
orf19.5314	Chr4		1	391.806713124544	619.071053758835	405.557676806128	376.92253954832	0.929393181548634	0.854472710781239	0.726950168066261	middle
orf19.3680	Chr1	SEP7(SHS1)/38602	1	398.268788682582	633.344745896283	416.058311115532	403.225771593273	0.96915687253584	0.922073434166697	0.89719216318364	middle
orf19.945	Chr5	DID4/VPS2	1	742.222811671088	885.697563559964	856.22753364433	581.355280572122	0.678972887145687	0.0372913962227140	0.0386624130737305	bottom05
orf19.2117	Chr2	LEU5	1	507.565945276151	904.974330166708	562.76759883686	549.215091142125	0.975918109495384	0.952743501925506	0.89033555261471	middle
orf19.216	Chr2		1	747.487563910352	1218.33585400282	887.811831080168	806.795208992847	0.908745728260063	0.706984474966601	0.52982402167145	middle
orf19.1926	Chr5	SEF2	1	595.6748857714	877.177025094788	675.45845674907	609.539008829504	0.902407842760855	0.781213196507344	0.464523297397911	middle
orf19.1526	Chr2	SNF2	1	1703.64675531667	2771.7808615393	2193.14401180217	1769.32342266964	0.806752047812737	0.315218584778251	0.251755575551241	middle
orf19.1426	Chr4		1	984.173875781408	1659.68062923666	1107.53491980453	998.70193292688	0.90173403571162	0.735599029006762	0.543481475237484	middle
orf19.4615	Chr4	RXT2	1	555.183074286069	1090.29899267399	622.567001611379	708.774623740092	1.13847123587595	0.585756532782803	0.474893271819836	middle
orf19.4593.1	Chr4	RGA1	1	1518.88616268789	2669.46220076052	1840.00966882382	1723.88382872898	0.936888462021472	0.657494813951502	0.700382521006009	middle
orf19.269	Chr3	SES1	1	2596.75438963211	6617.23818252215	3093.32213869029	3898.29915126639	1.26023057944974	0.433265332045991	0.07604134646797	middle
orf19.2286	Chr2		1	4994.40925691001	10237.4225737587	6334.38055549235	6090.23415843852	0.9614569420143	0.819494033734741	0.839233554905523	middle
orf19.3176	Chr5	RIM21	1	522.207012751818	833.600742434113	587.502038132854	565.544185964318	0.962625062138812	0.838918060292784	0.829100513633257	middle
orf19.5964	Chr3	RPL35	1	7862.31351710817	16507.1768105609	10281.3117031442	10025.5211030117	0.975120820424665	0.910933166253215	0.890042227593495	middle
orf19.3140	Chr4	UMP1	1	964.091732979664	4122.43178616736	1189.86417992415	2606.66749018481	2.19072692006829	0.100934187695059	0.0277552861475289	up05
orf19.663	Chr1	GIN4	1	1067.16593567251	1364.97903661674	1182.38619554831	780.585160634478	0.660177836626803	0.35394491563753	0.0566944048109901	bottom05
orf19.1466	Chr2	REX2(YNT20)	1	624.513159833713	1341.92361374258	708.435353732805	839.552915678436	1.18508048935554	0.347256818179674	0.173049669313510	middle
orf19.2495	Chr1	FKS1(GSL1)/GSL1	1	526.9528168608	844.508652706855	556.082173377998	518.899932309812	0.933135347888753	0.836436329682778	0.633105645276279	middle
orf19.4535	Chr1	PTR3	1	507.589946905283	833.614998482058	531.521624550962	498.320811503375	0.937536289185533	0.763050162326379	0.601333649183862	middle
orf19.3673	Chr1	TRS23	1	551.954830108562	1026.92215234440	647.131748322851	699.39732331385	1.08076496807096	0.717220824652194	0.669615980586186	middle
orf19.3782	Chr4		1	2866.42899695564	8157.78812248059	3743.29773768834	5256.79711102669	1.40432246628424	0.365124444436763	0.0523269693204494	middle
orf19.3867	ChrR	RLP7 	1	1343.36106637615	3061.54068090184	1679.61925503996	1976.87143009501	1.17697592723059	0.652743868814306	0.326568556406931	middle
orf19.5963	Chr3		1	465.891853030011	850.438792598833	530.383479010345	553.813284758453	1.04417521788542	0.853322587072711	0.814629165954557	middle
orf19.7204	Chr7		1	1494.48218468364	3373.82224820451	1853.28323601833	2194.32362477926	1.18401957247163	0.749198529923333	0.425688681740694	middle
orf19.4825	Chr1	FMC1	1	618.313220883774	1301.47476158899	721.746488599836	804.507152008938	1.11466722002300	0.784565700184234	0.538514186586966	middle
orf19.195	Chr2		1	432.185914886686	786.881480752057	464.015892364468	486.530565907714	1.04852134143190	0.828683278528753	0.827614427355962	middle
orf19.3660	Chr6		1	208.019583614786	312.008352279904	173.647423244524	191.416150392876	1.10232646598695	0.810102881737957	0.839629712540127	middle
orf19.4206	Chr6		1	354.556962211123	553.968235328009	346.003309153549	325.032030684864	0.939389948263822	0.811156140977154	0.780728427619974	middle
orf19.775	Chr1	VPS70	1	323.034066709657	524.745800176835	320.252362325972	328.514597092045	1.02579913761155	0.934346534605923	0.921858787753388	middle
orf19.2923	Chr4		1	397.429418484319	674.213026241889	403.697289382362	393.648939549307	0.975109196674496	0.924590407186418	0.904333130603142	middle
orf19.451	Chr1	SOK1	1	1952.76881162104	3169.70459747955	2357.66716899619	2052.10957359226	0.870398332969946	0.710250312717289	0.432076413362214	middle
orf19.3041	Chr1		1	1049.60824092003	1885.09052513578	1305.13643558483	1284.55564309256	0.984230926414183	0.961639370990283	0.87108418381791	middle
orf19.5683	Chr5		1	1079.29228520018	1287.27588547518	1381.95153797808	924.454945470004	0.66894888862931	0.322347615843943	0.090682407872349	bottom05
orf19.298	Chr3		1	410.635682158921	612.825972978423	429.921657018472	373.236115632705	0.868149137266348	0.693842260100489	0.671328961023041	middle
orf19.836.1	Chr2		1	451.242942402425	759.731242895036	494.928520248815	498.45089793694	1.0071169422331	0.987275073799342	0.955112553331154	middle
orf19.3198	Chr5	OBPa/OBPA	1	1446.90454418540	281.994402867248	1688.26104751871	181.025402268700	0.107225954501977	0.0072763711373268	0.0054759164984854	bottom05
