orf	chr	gene	WtMean	MutMean	fold.mut.by.wt	p	p.paired
orf19.7392	Chr3	DED1	540.174791467847	513.304088136106	0.950255539954532	0.8125495373825	0.60859295117093
orf19.3099	Chr4	TRP4	1513.53654713430	2471.12362959991	1.63268183664192	0.262411382866163	0.043664318430861
orf19.6840	Chr1		443.860142051647	391.512944347439	0.882063756699927	0.60477897246992	0.343561787400722
orf19.6165	ChrR	KGD1	2564.69843864047	2848.12127478351	1.11050922473883	0.80770723221131	0.617945815633529
orf19.468	ChrR		307.98492067712	287.035397364575	0.93197873692489	0.923821809773932	0.704165639624677
orf19.4240	Chr5	PER1	873.668413671725	772.022841703878	0.883656579112588	0.732220815173214	0.516705692346787
orf19.5130	Chr7	PDI1	3632.55360799428	4176.38745786661	1.14971116976099	0.792792329160879	0.0567113591231724
orf19.7095	Chr7		1767.94804935245	2494.81475564202	1.41113578340484	0.467078205364614	0.027755915558116
orf19.2467	Chr1	PRN1	477.643853052792	452.949209145537	0.948299043838998	0.847894634855302	0.670120024571339
orf19.7374	Chr3	CTA4(YAF1)/CTA4	1537.90915916454	1621.91825414880	1.05462552484563	0.878130200601325	0.765601736772025
orf19.6551	Chr7	STE18	657.28600867693	2060.70008303934	3.13516499033257	0.000951804711502302	0.000923465616317303
orf19.4350	ChrR	PPH4	772.308986025113	700.958764041578	0.90761440916186	0.50910743053841	0.533588153083617
orf19.6869	Chr2	AST2	700.355141416976	878.31539731067	1.25410002064616	0.36110256764655	0.203733181732111
orf19.2465	Chr1		999.228406829226	1026.68959201943	1.02748239041497	0.8395201791338	0.85219070627584
orf19.7163	Chr7		668.513752336054	743.413336062922	1.11203895726174	0.656804476542328	0.651505933713606
orf19.1167	Chr1		1684.22562769602	3542.18398075286	2.10315288076841	0.101464830688968	0.0603847943078703
orf19.7080	Chr7	LEU2(LEU3)/LEU2	1277.48084335651	2090.19205971558	1.63618270331453	0.322808287909461	0.167521062998170
orf19.1370	Chr2		584.347757442987	519.495328908373	0.889017408369294	0.840450935262143	0.205515272098544
orf19.2434	Chr1	NPL4	940.902510162588	1029.24005899447	1.09388597424043	0.839658225795083	0.475724759016458
orf19.410	Chr1	RIB4	7638.98101297447	13040.3792748578	1.70708360875741	0.393991308968597	0.0941417598226023
orf19.5489	Chr2		328.337586226278	324.487824746918	0.98827499000767	0.983426321667505	0.942149948000027
orf19.4051	Chr5	HTS1	2465.47948016783	2091.96155795847	0.8485009000424	0.390962001733401	0.460696369470159
orf19.3922	Chr5	SDT1	755.054341924972	826.654992374561	1.09482847322889	0.754512141901506	0.763537424368443
orf19.3687	Chr1	PFD1	452.573327932215	410.281756780942	0.906553107438962	0.695546172410761	0.417405752472881
orf19.6350	Chr1		430.194208924068	432.288594077724	1.00486846431265	0.990897892802998	0.975408992908091
orf19.6582	Chr7	PRE10/PRS1	660.346024208603	713.666348431718	1.08074603657532	0.599731185237853	0.371936171167078
orf19.3265	Chr2	TRM1 	819.48993406571	816.237279351652	0.996030878990886	0.990884573723869	0.982524070927964
orf19.4216	Chr5	HSP122/HSP12	3237.04233278488	3126.23579844356	0.965769204431136	0.958477471788265	0.0592112377916375
orf19.5509.2	Chr7		605.404750209746	550.952848659629	0.91005702956369	0.765003209912166	0.236357712405931
orf19.2062	Chr2	SOD4/PGA2	741.085012226165	1062.34696707789	1.43350216176506	0.352916490921295	0.21478223577531
orf19.1728	Chr3		721.211218037594	951.631543290165	1.31949076704539	0.521786464251609	0.0836469106550803
orf19.2438	Chr1		596.806227707894	584.880199512258	0.980016917314286	0.843687873964325	0.536092317073795
orf19.4328	Chr5	CCC2	856.638194280767	735.406253384826	0.858479412072296	0.510859805570009	0.272816602324967
orf19.4545	Chr1	MBP12	458.615075938119	363.003533630485	0.791521152870834	0.372273350076858	0.0859918942454052
orf19.6854	Chr1	ATP1	10405.8088464214	11851.3942633300	1.13892100443550	0.723385265342903	0.404784280492804
orf19.3767	Chr1	PEP1	860.218636015725	840.031484922923	0.976532534581786	0.945945191732406	0.721758124114521
orf19.364	Chr4	VMA6	3018.52617486261	2979.75143587255	0.987154413530364	0.972499582673184	0.920467091730554
orf19.4698	Chr4		1198.18696242316	1132.86339314794	0.94548132192733	0.81589320943295	0.612990383537883
orf19.7561	ChrR		2393.49495376470	2052.03816051194	0.85733966444521	0.614259278863662	0.523318326581482
orf19.201	Chr2	CDC47	1568.57543998031	1284.26685892932	0.818747269780943	0.8060827211397	0.285546306835502
orf19.1050	Chr1		380.787780216588	355.804029648249	0.93438930589073	0.835709789974409	0.573210145657282
orf19.6942	Chr3	ORC3	485.38552502133	492.488041858575	1.01463273309795	0.954804077620004	0.899417761072195
orf19.3732	ChrR	ERG251	1530.99933061208	1943.7969835026	1.26962627914768	0.49541834717422	0.0721527552539931
orf19.4287	Chr5		508.052861082131	498.019714146383	0.980251765703321	0.916884136624404	0.857332357398388
orf19.5535	Chr6	FEN2	675.765815745543	782.258219087256	1.15758773359115	0.543218005543651	0.364689295563788
orf19.4100	Chr2	KAR3	816.515508911626	791.323805427537	0.969147305581902	0.884752569951233	0.882877755317429
orf19.7125	Chr7		614.449098299046	805.193812102732	1.31043208352281	0.519512129183715	0.336977099685072
orf19.1085	Chr6	UBC1	651.368618883129	695.011620262941	1.06700200180759	0.412461958712551	0.40128996993239
orf19.2237	Chr2	SPR1	484.440357102572	605.894234728743	1.25070966083954	0.608726432050817	0.334674973384263
orf19.426	Chr1		752.848490044202	691.889573601488	0.919028971633941	0.777251953710596	0.340911689116731
orf19.5704	Chr6		981.821513913212	966.173823948523	0.98406259208731	0.956134833555305	0.933130610987526
orf19.2915	Chr4	YND1	1058.21428999298	1517.44324205926	1.43396593337378	0.172587012899690	0.0271564244663171
orf19.3054	Chr1	RPN3	740.112639171897	976.29133535467	1.31911182660930	0.0634503047537514	0.0519974346875324
orf19.2920	Chr4		1315.46124849033	2588.80194003674	1.96798038939402	0.103868358267071	0.188056883118602
orf19.4057	Chr1		380.138319172589	447.425602356405	1.17700736755577	0.783045818300101	0.445261911477815
orf19.3590	Chr2	IPP1	5625.14222798287	8381.23361837485	1.48995941412495	0.268592958468381	0.0182049594432899
orf19.5303	Chr4	PGA30	312.997644881328	303.716205818357	0.970346616932244	0.94149973643674	0.795615797708085
orf19.6719	Chr3	HIR3	1225.86829513516	1094.87837992591	0.893145196976636	0.529628320678112	0.513787658238556
orf19.2476	Chr1	ECM5	1360.30232412799	1328.37876107934	0.976532008743634	0.927939969710138	0.831196434250458
orf19.6155	ChrR	CDC9	902.510696778678	902.055525247295	0.999495660790495	0.998633243578095	0.994376720583783
orf19.5809	Chr2	BNA3	1964.79791506408	2722.45167669604	1.38561409080447	0.376881667469962	0.188487977034827
orf19.7383	Chr3	MNN9	4293.51107018770	4754.79660684211	1.10743783563466	0.84305615297278	0.634202731924768
orf19.4498	Chr2		326.335225915540	285.268567091629	0.874158057228738	0.85135167926453	0.440974318285401
orf19.4167	Chr4		477.368126812145	503.550794608575	1.05484795973137	0.791921492547245	0.767742585115457
orf19.199	Chr2		890.680883793012	920.453233579475	1.03342650586558	0.907440748542479	0.786586665959133
orf19.2320	Chr1	RIO1	531.514906405902	517.481666938617	0.973597655873515	0.874868032081962	0.816528751996028
orf19.4632	Chr4	RPL20B	10464.7630474994	12259.7604103413	1.17152775984459	0.718051584112222	0.182717731001773
orf19.291	Chr3	WSS1	1241.15824845203	1475.50797652557	1.18881534918357	0.554106266084883	0.269586928369915
orf19.3930	Chr5	YUH2	774.93911567912	809.987760880178	1.04522761142382	0.896375245831711	0.853849882775301
orf19.2799	Chr1	GPI8	621.464398504486	497.857909710841	0.801104473416183	0.0361662711046084	0.0102976912590286
orf19.839	Chr2		1143.63054446357	930.052096827733	0.81324524019598	0.309537679849532	0.0308801801239925
orf19.2818	ChrR	PRP16	651.87169806516	586.989270808353	0.900467488542013	0.693053295285555	0.282441105556025
orf19.2914	Chr4		460.647272053493	562.211609733834	1.22048179559945	0.505835906369563	0.169779515847579
orf19.5693	Chr5	GAA1	599.303716987631	452.22376851554	0.754581951850089	0.234530274264257	0.223248996073451
orf19.4104	Chr2		378.914070414925	447.588181500273	1.18123927414505	0.672496384518797	0.412719200550187
orf19.1313	Chr4	CDR3	1512.33070677678	756.320218557259	0.500102401656048	0.276209067622098	0.118026807281886
orf19.216	Chr2		825.887472896861	880.523677501213	1.06615453847812	0.874320667831207	0.650463510957727
orf19.149	Chr2		636.592752506526	836.169697618718	1.31350803842233	0.802617563262448	0.536673329477795
orf19.4980	Chr1	HSP70/HS71/SSA1	12842.7245470074	18230.962658172	1.4195556862909	0.317119919242879	0.119764512816054
orf19.5490	Chr2		541.550106597489	949.728153177943	1.75372166233149	0.581105406144726	0.415921886724951
orf19.7359	Chr3	CRZ1	513.629636093195	497.308823264747	0.968224549983938	0.868784697911278	0.777014482220097
orf19.6780	Chr3	MET8	844.474119710393	1107.96153040267	1.31201360058570	0.530935086700298	0.0636724996230932
orf19.1404	Chr2	DUS1 	849.029552856207	960.472956127736	1.13125974578461	0.637994312649738	0.496182890998241
orf19.1289	Chr3	SCT1	474.493996971054	454.575507429439	0.958021619517287	0.832070424727968	0.733870513120502
orf19.7336	ChrR		961.362276990202	904.815845625346	0.941180933849526	0.920598148662	0.74937101767571
orf19.3644	Chr6		984.4726808775	774.610839494062	0.786828171609211	0.370542679348599	0.108923221966389
orf19.6556	Chr7		396.55241436786	386.204725086107	0.973905872447536	0.93861677612798	0.843619459958094
orf19.4746	Chr1	JIP5	906.396930783655	970.318955476894	1.07052321397202	0.837011803954693	0.614327462539899
orf19.1173	Chr?	HUL5	526.807629688516	543.916871869729	1.03247721030792	0.921956659267027	0.854603456491495
orf19.7064	Chr7	GLN4	969.614026210377	1663.70271519794	1.71584019024593	0.287844429414778	0.0776399679252364
orf19.1967	Chr5	IMG1	875.722045019496	732.61360480982	0.836582348219304	0.688449327394955	0.226522506969526
orf19.1765	Chr2	IFO2	1173.16650621372	1555.23717439687	1.32567471553228	0.652525116128589	0.340736097342469
orf19.3823	Chr4	ZDS1/CES1	1021.97009447101	1129.26789325085	1.10499113365483	0.643448140640628	0.300963363868705
orf19.4438	Chr1	RME1	363.786360635277	363.242206688142	0.99850419365315	0.996380523542469	0.987904367614503
orf19.2266	Chr2	IOC3	688.851457950754	637.954482019387	0.926113278350633	0.85503890379625	0.385181780809585
orf19.3940	Chr5		377.636259291301	374.60097995887	0.99196242612368	0.9820583945428	0.966371378952262
orf19.4959	Chr1		1923.10345675391	1905.33739557746	0.990761775652759	0.981372387499336	0.976168808602557
orf19.3668	Chr1	HGT2/RGT2	8748.3256430066	10461.8908349403	1.19587350332616	0.580256211288835	0.390214246215607
orf19.121	Chr6	ARC18	757.92790216278	701.348980833955	0.925350523226055	0.544746198254656	0.536901274481513
orf19.6324	Chr6	VID27	1279.34047443679	1709.48125888886	1.33622072704409	0.397884349049061	0.205900678064316
orf19.5785	Chr2		748.734919272439	542.247915446971	0.724218814281942	0.224073901824831	0.049993156639017
orf19.4976	Chr1		417.385466538530	387.40103193824	0.928161287337202	0.925260895105283	0.552815422968004
orf19.2442	Chr1		809.381179623224	719.036779400583	0.888378427251425	0.861069686455131	0.57565828385925
orf19.7072	Chr7	PGS1/PEL1	815.215349625446	891.684834959169	1.09380280360135	0.815111886507838	0.449783030344418
orf19.1474	Chr2	SLA1	792.494522594553	687.644656745739	0.867696415736042	0.606068994467072	0.430624238393913
orf19.1125	Chr2		1129.59236587373	1114.11405758765	0.986297439011011	0.956596107414005	0.96538067645559
orf19.3684	Chr1	SPS20	1764.71347143972	1470.09495810594	0.833050227075441	0.355125473182855	0.206553753542639
orf19.7620	ChrR		326.922902661144	356.230972491926	1.08964826138583	0.911953671834317	0.778360936598224
orf19.2878	Chr4	PGA15	462.0243725822	458.002000076208	0.99129402528375	0.988196746547284	0.944959391169328
orf19.831	Chr2		505.641225048303	494.054498664735	0.97708508363324	0.946014219292036	0.921237842715704
orf19.5337	Chr4	UBC15	498.284254582684	665.250488975322	1.33508230062873	0.05000346565368	0.00855273373404467
orf19.3544	Chr2		690.726147948343	730.355483537786	1.0573734405555	0.706478605542936	0.57433546370334
orf19.945	Chr5	DID4/VPS2	814.91523383433	562.950800997677	0.690809028503354	0.106520618050118	0.0891680514128798
orf19.7303	ChrR		326.533643176882	331.313661043345	1.01463866883656	0.972508847672735	0.921478812694043
orf19.6194	Chr1		419.708572520641	400.183681722472	0.95347988562419	0.9195604403091	0.7111707353615
orf19.7156	Chr7	FAA23	3208.27891470144	3317.78052445492	1.03413095078851	0.89398100242802	0.707539548303975
orf19.7062	Chr7	RPA135	1094.14380318523	1706.37356999788	1.55955146392124	0.320624116083925	0.171157188977066
orf19.2462	Chr1	PRN3	413.814177215718	505.628885033713	1.22187424422178	0.568514646419124	0.282660894716354
orf19.1387	Chr2	DRE3	712.958298291627	919.341527687037	1.28947447542155	0.322835757606486	0.0264159899025120
orf19.5343	Chr4	ASH1	1424.35991005472	1150.77315906902	0.807923019277344	0.581181616512985	0.464456279644269
orf19.6916	Chr7	ATP11	597.331354241377	562.770934054263	0.942141962008663	0.587787147729568	0.679634927227236
orf19.284	Chr3		1067.73672671103	1388.22490383252	1.30015655461127	0.41499844309058	0.363675388293675
orf19.7503	ChrR	CDA2	1349.69972922615	1371.76562910797	1.01634874735767	0.978347097198531	0.919679802667136
orf19.680	Chr1	TIM50	798.129680812679	961.19767471727	1.20431265472868	0.106959270199652	0.076711016801462
orf19.3084	Chr4	SAS4	528.370990974254	708.006004185327	1.33997894714062	0.0953638401560813	0.0165279384538056
orf19.6952	Chr3	PLO2	504.413907097908	375.404414412011	0.744238826744211	0.104383554008049	0.0196202348665694
orf19.807	Chr2	CHS5	1025.61654616375	1167.87719830736	1.13870744643865	0.705325793052285	0.402145983843991
orf19.3396	Chr6	HCH1	691.68255142011	953.744728339848	1.37887637382451	0.27971058424933	0.204793804253298
orf19.5255	Chr1	PXA2	858.441834101188	926.801202199898	1.07963191608699	0.809160799491237	0.712228885225744
orf19.6648	ChrR	SDA1	1144.32691056313	950.607634199438	0.83071334373465	0.455071220453586	0.260198705480791
orf19.654	ChrR	CIS32	336.285381338892	370.482751229951	1.10169151497132	0.774540593560638	0.459069510367076
orf19.1814	ChrR	STT4	559.48889797525	529.591181120764	0.94656244840124	0.809599530841085	0.698371611415
orf19.5555	Chr6		499.68519017526	487.208587268344	0.975031073259267	0.913286744711413	0.860075080333103
orf19.5792	Chr2	SMP3	448.855806940243	616.18490991768	1.37279032684925	0.465765175863739	0.3494422881316
orf19.4407	Chr4		754.376361785329	888.683404391074	1.17803718330714	0.640057543580936	0.461154854532065
orf19.657	Chr1	SAM2	4259.01028132232	6938.60928657157	1.62916002269365	0.328407540600222	0.0501488944732875
orf19.5417	Chr3	DOT5	2564.83202721190	4046.58418937275	1.57771898761401	0.156515614462314	0.158836285159560
orf19.2199	Chr2	PHO86	1310.27006067742	1767.84002794743	1.34921805893469	0.396975439069176	0.208753991395192
orf19.7154	Chr7	UTP18	887.042185773845	921.904194411286	1.03930141000794	0.818872105187715	0.772136996422806
orf19.5215	Chr2	TES1	542.616297667227	487.078041263506	0.897647275538006	0.54073945552083	0.314550926348206
orf19.141	Chr?		504.956546470735	510.461737703152	1.01090230688342	0.982006200622848	0.908558375639152
orf19.1531	Chr2	RNA14	475.654722607436	491.111592781495	1.03249598803377	0.820160535421054	0.742950043807042
orf19.7603	ChrR		706.127096305101	914.114113398577	1.29454614924395	0.0573939425363285	0.0421591394797213
orf19.1903	Chr2	TOR2/TOR1/TOR	2403.19697452691	2064.38644227416	0.859016744842795	0.750025287084342	0.075489233107122
orf19.1332	Chr7	SNG4	1091.95133104838	1008.69571063072	0.923755191233914	0.780805715608642	0.708560182305915
orf19.5646	Chr4		469.624872087048	496.386536071282	1.05698519302290	0.789775777255691	0.552751331259721
orf19.2478	Chr1	RPL7B	9588.51898482533	9053.59091620049	0.944211606665074	0.906605900935232	0.718303776188476
orf19.1035	Chr1	WAR1	410.456420927983	411.432824658917	1.0023788243554	0.992992091999004	0.986348479986747
orf19.2836	ChrR		533.762449779313	804.997192630225	1.50815628368585	0.0126502908019913	0.037908860401452
orf19.6342	Chr1		549.26866898961	584.852876998317	1.06478470376649	0.859031059642524	0.352366409924682
orf19.949	Chr5		904.540321203939	1042.41092987556	1.15242063337554	0.811866870219974	0.727366100900517
orf19.7195	Chr7	RAD6	392.034263298315	453.925018476295	1.15787078062329	0.250348799250432	0.0108423123266796
orf19.4524	Chr1		474.451578292419	450.562550680557	0.949649176639185	0.86872220243287	0.748926078716717
orf19.2540	ChrR	SAS3	482.492168659118	398.06924645566	0.82502737311141	0.502866234818461	0.101319716406117
orf19.6773	Chr3	ECM29	495.997450575527	533.264011226555	1.07513458105034	0.709028111134872	0.305542118597344
orf19.3202	Chr5		913.486097923078	795.058761134574	0.870356716913632	0.865427350138581	0.180506388365556
orf19.4704	Chr4	ARO1	1397.88531323577	1504.53799921043	1.07629573396674	0.789459851774796	0.626880095016012
orf19.1630	Chr3	PSP2	904.556859080065	758.765051828176	0.838825159758162	0.646260106183993	0.294067315402353
orf19.747	Chr4	NBP35	1094.18379436399	1136.76039484451	1.03891174471769	0.892667782673683	0.826534340591756
orf19.4372	ChrR		888.892113465643	806.010084216233	0.906758055343447	0.707546882753762	0.461216748991356
orf19.4903	Chr1	GPI12	469.635791200492	459.155276794817	0.9776837400342	0.889212204633977	0.839414938520366
orf19.6266	Chr1		517.251743907878	473.396690654925	0.915215262646339	0.752146205823973	0.452134970894208
orf19.1889	Chr2		1570.99281541545	1874.86735810079	1.19342834652301	0.496339254994359	0.164728502709596
orf19.1575	Chr2	PRS1	1787.6697297872	2111.66832976511	1.18124074854502	0.338395083155452	0.335602150845443
orf19.4379	ChrR	PRP13	400.247020704689	375.826069381579	0.93898530142682	0.844149374102772	0.496965985626851
orf19.6940	Chr3		568.907602322362	706.919023219138	1.24259022086081	0.781452785000677	0.412583157174818
orf19.1336.2	Chr7	PUP3	3575.27244418203	4271.595347522	1.19476079493553	0.736734090742852	0.454168445128536
orf19.207	Chr2	PGA55	1243.64565205953	1105.88841238154	0.889231117038956	0.779458669026542	0.487125646148812
orf19.7203	Chr7	MRP7	1043.72891838542	1326.58712109535	1.27100734465372	0.271806568643839	0.147906968188908
orf19.6114	Chr1		531.802998744348	493.669743088771	0.928294395207221	0.893736141661993	0.754206636952722
orf19.7664	ChrR		1400.28788488711	1709.48976795460	1.22081308165600	0.582006083953535	0.20930908286674
orf19.5278	Chr1		444.562411997407	566.366913225237	1.27398740410950	0.192509770416636	0.0705881780957591
orf19.909	Chr2	STP4	9072.34442512852	4972.86238410968	0.548134214386293	0.140586795636011	0.0214079242236475
orf19.2782	Chr1	GRX5	1916.24779433971	2131.47724627501	1.11231817334431	0.8890248799136	0.152411182065423
orf19.587	Chr5	TEX1	736.26924561784	615.189323815331	0.835549396469894	0.55090291060494	0.203806129431552
orf19.3380	Chr4	HWP2/PGA8	401.477826733132	414.956910243275	1.03357366861284	0.94290129381148	0.792536317664917
orf19.6855	Chr1		671.27512960451	708.020771066349	1.05474006088009	0.624483737010201	0.51323451269049
orf19.4932	Chr1	MEF1	1847.51261663303	1549.22750693302	0.838547727893942	0.546258423945061	0.327987555218987
orf19.5351	Chr4	TIF11	4415.20523452602	5580.02583925663	1.26382026267362	0.190338069224621	0.0838964590147243
orf19.1070	Chr1		687.816602350044	642.980475161297	0.934813834043034	0.852916598079616	0.450460271031123
orf19.5893	Chr3	RIP1	16019.9255361050	16922.4984055400	1.05634064074773	0.935591679215897	0.795022653084122
orf19.4634	Chr4		1253.33876653322	1308.92758263781	1.04435258653840	0.886089996446831	0.695430353473055
orf19.3303	Chr1	PPM2	484.75944789654	558.850817353972	1.15284151712551	0.537235202803604	0.300225485092347
orf19.733	Chr1		3942.04825469318	3363.96013957123	0.85335336409601	0.556948830490978	0.246652849775071
orf19.1934	Chr5	HST3	479.543335443551	375.476931131674	0.782988529669334	0.372436573671585	0.0076438332436914
orf19.3480	Chr2	RSM23	837.533664292228	736.958964340271	0.879915632959125	0.465155188475356	0.389492220334427
orf19.5965	Chr3	UFD2	1117.25352579219	1034.84762433393	0.926242433292097	0.718080650750614	0.70251834173389
orf19.1302	Chr4		337.581441840193	394.088926126051	1.1673891905249	0.843555653882015	0.613720664680868
orf19.3187	Chr5	HAL9e/ZNC1	486.038154110756	478.661208707413	0.984822291540385	0.96462667632246	0.893174867403581
orf19.7632	ChrR		847.843612800812	990.319051247849	1.16804447930719	0.803747612595646	0.355531041313314
orf19.5013	Chr1	PCM1/AGM1	1252.28214627452	1577.61297478718	1.25979035912994	0.470365613918141	0.369799355870979
orf19.1413	Chr4	YFH1	851.347001188787	1521.02635209428	1.78661151090024	0.168107233884837	0.030307641421559
orf19.4659	Chr4	PRP21	398.901844676238	445.7810121636	1.11752055828524	0.600633127421533	0.329051245531960
orf19.3114	Chr4	PUS5	723.938710851247	778.272420953664	1.07505291440836	0.871554200126153	0.324222245830442
orf19.4519	Chr2	SUV3	975.760206814013	788.856778808084	0.808453525055922	0.262685414125767	0.202206052969846
orf19.7013	Chr7		884.06293150511	1028.38794826985	1.16325197180141	0.851983716268421	0.385140006461234
orf19.7489	ChrR		406.305430189291	427.227433733228	1.05149329048886	0.931244783321879	0.661677265473581
orf19.542.2	ChrR	HXK2	4413.94078559137	7798.62110799821	1.76681597846886	0.189810466677956	0.0611821729046866
orf19.7065	Chr7		754.133711782962	1196.31243626875	1.58633995215565	0.180577679858037	0.131198891137666
orf19.3498	Chr6		472.318536149726	597.609109595068	1.26526711076532	0.53857664348781	0.132802926678563
orf19.6083	Chr1		827.663565342304	925.060147918912	1.11767653749060	0.600264938010396	0.347359797613782
orf19.297	Chr3	DTD2	855.116154711144	1066.89426857661	1.24766005495126	0.631849557688727	0.133272958650214
orf19.6064	Chr1	ATG18	1208.17535130445	1062.99197319298	0.879832527658572	0.769555664224256	0.409148695118466
orf19.3120	Chr4		621.306514573471	625.479682594335	1.00671676205380	0.991358756672772	0.960947185432333
orf19.1623	Chr3	CAP1	1574.87223312356	1465.76595292284	0.930720551225723	0.760026101201774	0.335597879849130
orf19.273	Chr3		1372.18739360638	1514.12308107827	1.10343753931368	0.798966099088013	0.492121240342477
orf19.672	Chr1	PRP28	1048.31654487958	750.927067004418	0.716317099708346	0.658736980003335	0.250852724754930
orf19.4371	ChrR	TAL1	5413.42457445473	6653.69717996601	1.22911053593763	0.442745158092424	0.172030235942232
orf19.645.1	ChrR	VMA13	1107.45232662671	1227.99600828015	1.1088477388644	0.658132572606548	0.298356830941147
orf19.2422	ChrR	ARC1	1389.52803737241	1201.38739539169	0.864601046599613	0.758845647807976	0.261305174819871
orf19.1700	Chr3	RPS7A	9105.22642155573	7285.86148772995	0.800184547907715	0.568807302579304	0.197160385460355
orf19.3050	Chr1	AGE1	702.112800887332	552.770744957579	0.78729620690434	0.146444103777903	0.0787321488681728
orf19.5647	Chr4	SUB2	2254.68704595864	2640.34441887633	1.17104696352824	0.598853857928042	0.182427204014642
orf19.5463	Chr3	SEC6	757.453805157114	692.328387312194	0.914020607723514	0.656339824016577	0.402952275198794
orf19.4255	Chr5	ECM331/ECM33/PST1	5253.02477734131	3720.35505628084	0.708231012411825	0.540770828118292	0.333657824296339
orf19.4010	Chr5	PAN3	514.515971641683	382.149353254408	0.742735647321251	0.169530800555900	0.0599768458585334
orf19.5194.1	ChrR		1898.21025030215	1762.11326375449	0.928302469905008	0.798042244373035	0.744173492777147
orf19.4839	Chr1	RMD7	1860.98653666985	2053.53943746967	1.10346818582814	0.813940685321498	0.608522010539464
orf19.1303	Chr4	MRF1	700.988756420518	643.421690396546	0.917877333271464	0.844358673647806	0.436019796871739
orf19.4784	Chr1	CRP1/CRD1	682.930955296332	930.113258850855	1.36194332917193	0.0411306507160694	0.0560756870421004
orf19.5541	Chr6	YPL184	561.01615721448	593.382351568681	1.05769208950221	0.851812654354288	0.725010467631382
orf19.1881	Chr2		945.019968991752	1009.21820689607	1.06793320777424	0.838718097666341	0.783872428671445
orf19.6313	ChrR	MNT4	342.654251328424	366.77682657698	1.07039917104497	0.83042315967749	0.639077776279757
orf19.2653	Chr5		384.978909968182	390.779114769611	1.01506629233770	0.974456725119108	0.904299045078518
orf19.4275	Chr5	RAD9	348.213193274036	292.885436518570	0.84110953340035	0.715649750512986	0.185826477355530
orf19.7051	Chr7		409.233660444455	541.875479901964	1.32412245687085	0.193454172199531	0.023841715197684
orf19.2366	Chr6		864.456819133159	756.968051842967	0.875657447646746	0.832451012744356	0.445782041453446
orf19.1771	Chr2	CWC22	606.193495495337	514.985241021417	0.849539371254073	0.261669235808920	0.101517379199923
orf19.1459	Chr2	PPE1	699.11947245546	784.878839399021	1.12266768459811	0.730150484878872	0.275676037176097
orf19.3449	Chr6		671.75780506452	706.752039120762	1.05209352804301	0.795559438185926	0.739798787915286
orf19.759	Chr1	SEC21	1769.14077798259	1901.15300965408	1.07461940469318	0.867591202262653	0.627424355614558
orf19.4503	Chr2		1195.71156699148	1910.13668795528	1.59748951225868	0.187663992614383	0.067626926703971
orf19.1204	Chr6	APM3	528.544684416567	482.142750330390	0.912208115123892	0.777874962809335	0.380679181704917
orf19.7367	Chr3	UBP1	651.393600906587	634.517220701136	0.97409188517977	0.781480242636277	0.784548775319503
orf19.1234	Chr4	FGR6-10	940.176305804594	739.700338977548	0.78676768858211	0.238768848612791	0.255465914565226
orf19.1185	Chr6		1083.13283888714	1362.09324455605	1.25754957808825	0.588741965960158	0.24506140293019
orf19.4607	Chr4		1285.80013770057	794.367748779134	0.617800329528444	0.635691927690348	0.351357393090137
orf19.6778	Chr3	DRS2	2109.718755483	1862.35894064065	0.882752232163894	0.82958790293504	0.262993077655757
orf19.7563	ChrR	BET2	1270.40257967550	1374.00748255871	1.08155281210911	0.691011820884074	0.474231515811816
orf19.6882.1	Chr2	OSM1	2255.84837201175	2786.91056525183	1.23541573087489	0.0997708724715834	0.0384156032119153
orf19.7586	ChrR	CHT3	932.623338099557	747.71923233697	0.801737638112967	0.0251645801717016	0.0600497689030212
orf19.1770	Chr2	CYC1	6699.8921244103	9062.41419072714	1.35262091126949	0.635303010747536	0.103609965722671
orf19.2605	ChrR	ARK1	937.708472939898	931.884466461137	0.993789107545865	0.985142320000131	0.95105075346233
orf19.6985	Chr3	TEA1	840.053658661069	661.169001476204	0.78705567752662	0.449350672048525	0.0659280566597147
orf19.3004	Chr1		678.436756811995	748.797860599463	1.10371063047659	0.650759794367539	0.272817974846787
orf19.4625	Chr4	TOA2	539.80954737255	524.610798073708	0.971844237707874	0.894401000971492	0.778686273402457
orf19.4875	Chr1	CWC21	424.193770242345	412.038620653264	0.971345289719514	0.934191857346803	0.6641724529108
orf19.2010	Chr2		441.310193441119	406.294338679472	0.92065477915067	0.914353786847926	0.488453180347097
orf19.3269	Chr2	GSC2-1/GSL2	435.114072643490	409.845106998927	0.941925652987862	0.81497938820174	0.653956534561699
orf19.3736	ChrR	KAR4	621.74706227691	651.570805159828	1.04796764583607	0.935953750713236	0.776039545869039
orf19.6102	Chr1	CST6	1214.28960523178	1445.59454086289	1.19048580720327	0.350052412101572	0.195860323125189
orf19.2812	Chr3	SNG2	545.197349373672	519.963377260757	0.953715893626585	0.917032295190486	0.249302907799075
orf19.406	Chr1	ERG1	1195.22268931352	1179.62004990709	0.986945830642325	0.979798853069427	0.763101399765757
orf19.3553	Chr2	RPF2	1812.6101294062	2041.9472973712	1.12652316361055	0.613471815954785	0.413517938843695
orf19.5257	Chr1	LCB4	979.706417761729	949.012727583109	0.968670522493112	0.925469133308983	0.818329131254388
orf19.3481	Chr2	MRH4	1347.60449168350	1102.26554602219	0.81794439898696	0.430117624780536	0.139831109042975
