orf	chr	gene	geneflag	WtMean	MutMean	fold.mut.by.wt	p	p.paired
orf19.5731	Chr6	PAD1	1	299.679731267673	293.785119982975	0.98033029708161	0.926917709898065	0.706541953143479
orf19.1878	Chr2	MED4	1	898.325802845193	1353.15724963801	1.50631012195383	0.337133268025897	0.072348936950745
orf19.1969	Chr5	CCW14	1	244.547916534215	222.497088405244	0.90983023514786	0.616415052714736	0.304962336986594
orf19.4966	Chr1	YPR021C	1	1936.50208208673	1785.99814510227	0.92228051889194	0.818990163151695	0.710123365365922
orf19.7330	ChrR	PET18	1	243.873492774583	215.277249946292	0.88274148820789	0.468314035751324	0.00597573231223898
orf19.3547	Chr2	PUF6	1	943.044647246812	1200.16760547638	1.27265194599241	0.530247661877787	0.406461738415693
orf19.6922	Chr3	CDC452	1	488.293299269643	438.499366324224	0.898024541766397	0.808293472214344	0.608165310868034
orf19.7097	Chr7		1	2113.08556366571	4310.77052386521	2.04003595405149	0.0460638547920905	0.0329113421961139
orf19.5943	Chr3	STM1	1	5337.13287030746	8276.22425573815	1.55068731786349	0.376455397186101	0.10325999788741
orf19.2285	Chr2		1	554.23634011116	554.33929542078	1.00018576066232	0.999568265677065	0.999046875444245
orf19.1336.2	Chr7	PUP3	1	4308.19824491373	7383.48081325892	1.71382104386117	0.37537561933725	0.201934052058070
orf19.73	Chr6		1	508.139450622807	525.550561668712	1.0342644347424	0.796430060645683	0.772651611260151
orf19.6057	Chr1	ECM31	1	894.80586140664	1383.53507988849	1.54618464134059	0.133099362924965	0.0476924779622864
orf19.4849	Chr1	STS1	1	1407.23341317415	1825.48841586819	1.29721793042892	0.285332470518908	0.062822972316029
orf19.6478	Chr7	YCF1	1	2983.60323399037	4061.75187152197	1.36135791289167	0.233012659286112	0.243876136278380
orf19.642	ChrR	SAP155	1	934.230564571774	1013.78066935212	1.08515039841028	0.738820062986701	0.6453873815441
orf19.4112	Chr2		1	540.478499016485	780.473880043104	1.44404242067601	0.195972047029494	0.0293991785827430
orf19.3980	Chr5	SLH1	1	626.143472042743	499.092831367582	0.797090209595784	0.409310806008309	0.217121678505409
orf19.4665	Chr4		1	451.05248078856	663.07740681419	1.47006708765896	0.153567574868679	0.205423168164166
orf19.4880	Chr1		1	207.687457463578	177.094515967967	0.85269721210307	0.531987883726135	0.0290615121575060
orf19.795	Chr2	VSP36/VPS36	1	479.867054598245	576.084721754987	1.20050900814039	0.394294405244262	0.0159070523835778
orf19.1458	Chr2	TAD2	1	275.890897194297	303.792530994815	1.10113285390807	0.567742695148548	0.172304170539316
orf19.3616	Chr2	ERG9	1	1313.54644253948	1738.81375425796	1.32375506335072	0.40328519399396	0.161195348612471
orf19.5426	Chr3		1	486.649529691309	540.842349328638	1.11135903012524	0.692133389435821	0.275939218562732
orf19.3001	Chr1	TEM1	1	455.743249012257	500.875544975583	1.09903009218709	0.60750224844295	0.377281498651607
orf19.5682	Chr5	SRP1	1	1050.94596192324	1191.64945695288	1.13388271150703	0.306808145462173	0.437415466685489
orf19.974	Chr5	ROT2/GLS2	1	1091.27997420614	984.59541923081	0.902239061013708	0.571236222733038	0.618234288791377
orf19.4967	Chr1	COX19	1	484.669148732062	696.448035932382	1.43695557630262	0.137407282231379	0.0158462108136725
orf19.2369.1	Chr6	ORC5	1	330.800460589486	355.769461669308	1.07548055113142	0.775031234432288	0.521210543567364
orf19.5905	Chr3		1	668.333513632758	1206.13480146516	1.80468998914801	0.227558786055691	0.0595916418704813
orf19.2579	ChrR	MSH4	1	509.28090125003	563.4884250173	1.10643934149939	0.678290597559205	0.177598161831221
orf19.5207	Chr2	DPH1	1	851.940638805832	1044.54042498257	1.22607183811152	0.305522004996563	0.201006198591190
orf19.83	Chr?	OLE12	1	1328.60362694951	1680.23142422182	1.26465966985176	0.273644399859261	0.230502609620667
orf19.4093	Chr2	NOP7	1	792.910190815881	1127.96405415785	1.42256218575928	0.291816371480862	0.110366752665209
orf19.1191	Chr6	HRD3	1	439.264749312979	649.880802671721	1.47947406134490	0.0114815258678111	0.0195407919910431
orf19.246	Chr3		1	406.684447131057	517.314198644065	1.27202847882048	0.466414542984351	0.0573098674287114
orf19.6359	Chr1	SOM1	1	443.783836963304	643.25528937979	1.44947885840416	0.138938115146671	0.0224547698732871
orf19.4534	Chr1		1	1810.98525040686	2446.74724534211	1.35105862667430	0.294829713735747	0.0979488232090546
orf19.5528	Chr6	MOB1	1	368.833055226076	435.885883289598	1.18179723078893	0.271760321110154	0.0192369695896827
orf19.1449	Chr2		1	1702.20469500655	2218.83639680484	1.30350738857309	0.0628812076921868	0.0487348498456287
orf19.3308	Chr1	STB5	1	918.480050424816	1212.12951390553	1.31971240240318	0.527210645459299	0.143308067765174
orf19.6742	Chr3	FCP1	1	1341.76824580714	1457.01053605829	1.08588837201302	0.864085691537274	0.738866339783207
orf19.5796	Chr2	SHE9	1	629.580673984686	748.750434484587	1.18928433705829	0.604604654514069	0.28585273610832
orf19.3799	Chr4	RTN2	1	1799.93059573498	4617.32427136093	2.56527906259379	0.00933756837948493	0.00252341520927025
orf19.6309	ChrR	MSS11	1	626.539919574272	648.671930843268	1.03532418378710	0.910416397941033	0.614987250415833
orf19.6146	ChrR	CLG1	1	5384.85706208259	6089.29872106809	1.13081900798181	0.660523653912606	0.440539553902463
orf19.7678	ChrR	ATP16	1	11141.6096992937	18722.8244908386	1.68044160549130	0.0314478967359939	0.00125728560530759
orf19.5089	Chr1	EST2/TERT1/TERT2	1	399.443913579352	378.421880935313	0.947371753757207	0.764799201489228	0.235759214946779
orf19.1650	Chr3	TOM6	1	3298.01896432081	5363.66344083808	1.62632886555965	0.0778413508621557	0.0388815314496572
orf19.2423	ChrR	YBR239c	1	503.985535711275	485.07842087684	0.962484806617016	0.84626572181312	0.767518466728396
orf19.6265	Chr1	RPS14/RPS22A	1	24780.5789137024	40344.3735241984	1.62806420563040	0.00173347019695830	0.000236202740939176
orf19.5817	Chr2	BET3	1	726.606083682084	1030.00491299452	1.41755613684784	0.174942955562565	0.132019956034905
orf19.2329.1	Chr1	RPS17B	1	20581.5909278329	24517.0268739724	1.19121145493265	0.669722564899571	0.0672696067886761
orf19.5627	Chr6		1	1239.14378920536	1840.48902364044	1.48529092400223	0.250735087498497	0.0196148481700133
orf19.5431	Chr3		1	1140.31374734987	1361.88000507436	1.19430289097138	0.638992415112726	0.440437194463853
orf19.961.2	Chr5		1	2060.60622254754	2376.19845315618	1.15315504105315	0.527324929016559	0.348506163531533
orf19.4821	Chr1	LIP1	1	564.596324650587	635.313316175421	1.12525230582859	0.777390759123428	0.114773140633071
orf19.652	ChrR	YEN1	1	479.329359787643	563.646061190918	1.17590556405856	0.494679907497313	0.266037237866906
orf19.5409	Chr3	IST1	1	426.296577095991	525.849461804877	1.23352963654332	0.253571791437788	0.0523736595563391
orf19.7411	Chr3	OAC1	1	411.202340258024	449.234075795296	1.09248910284267	0.714783137062099	0.105213424946523
orf19.6403	ChrR	RPP2A	1	18470.3704725471	23148.7468868804	1.25329088126775	0.629170483033398	0.240921132732279
orf19.4041	Chr5	PEX4	1	2457.36067726501	2460.57112450636	1.00130646155082	0.997414329246054	0.993108471149733
orf19.4604	Chr4		1	228.337533450404	184.425392222231	0.807687590539243	0.419541120088014	0.076902829037404
orf19.2385	ChrR	KTI12	1	920.597658770003	1661.53423233119	1.80484299140097	0.0575086915202293	0.00988339038820894
orf19.3420	Chr6		1	901.710830907402	1385.66311002027	1.53670452047899	0.416384707097177	0.097703283360078
orf19.6751	Chr3	TRM7	1	617.248718308634	754.607842231638	1.22253448220904	0.616594390512148	0.367104220790400
orf19.2001	Chr2		1	338.791856495631	383.967145790792	1.13334231159639	0.394486543175277	0.00549429932682193
orf19.6692	Chr7	MNN7	1	401.964591864663	355.158278817721	0.883556129086363	0.609009310162137	0.0351820971991472
orf19.2351	Chr1	NIT3	1	2479.97879721733	4599.13168135973	1.85450443629607	0.0501395814445893	0.0570591125179416
orf19.6025	Chr1		1	1144.43198607922	1571.77892168445	1.37341400869903	0.137368696577699	0.0834628290011396
orf19.3618	Chr2	YWP1/CA1678/FLO1/PGA24/TEP1	1	7584.41706794411	9954.0336478237	1.31243226191963	0.332769740766216	0.124072397626511
orf19.645.1	ChrR	VMA13	1	1472.25595312991	1944.85202502140	1.32100129796506	0.282066498423152	0.0139378444512034
orf19.5260	Chr1	RPN2	1	1654.91264322675	2289.87332734878	1.38368229689997	0.279759111900896	0.143953569823429
orf19.6431	ChrR		1	404.567885092619	502.339913248509	1.24167026538329	0.072231941141199	0.0292016719729658
orf19.5234	Chr1	RBD1	1	1602.36947816179	1771.86749941032	1.10577961173036	0.614292091234702	0.564192386395085
orf19.4879.2	Chr1	NTF2	1	2299.77977536552	5170.49213487335	2.24825532873102	0.0436572102398328	0.03173036399253
orf19.7005	Chr7	MRS512(FRG6)	1	323.170835991252	372.180114345936	1.15165130295362	0.503163573464466	0.232106124955603
orf19.3714	ChrR		1	967.33791492886	873.546170050716	0.903041384576515	0.731113484020883	0.62430549180713
orf19.438	Chr1		1	682.204940017031	777.745564149855	1.14004680782646	0.450529768078991	0.282086236096893
orf19.3873	ChrR	ARC40	1	2628.91416927731	3538.17510155235	1.34586938702719	0.3901790847891	0.299312404953171
orf19.3970	Chr5		1	541.110621703713	586.007843123477	1.08297235282206	0.621620212416812	0.598773344009319
orf19.7111.1	Chr7	FIS1/SOD3	1	1316.59731356631	2744.52771847903	2.08456123235193	0.0210885149557199	0.0228386252570293
orf19.344	Chr3		1	671.836292149938	925.995697090324	1.37830556031299	0.205056260992133	0.194939148508969
orf19.1073	Chr?		1	378.914113412644	423.548598958231	1.11779578528652	0.631080215647016	0.378280552460284
orf19.3391	Chr6	ADK12/ADK1	1	6588.23308012217	8292.61063183024	1.25870025103551	0.2866758613709	0.0516361109717168
orf19.4766	Chr1	ARG81	1	616.621995719587	734.190799859578	1.19066592654190	0.497560308309939	0.0254045273281041
orf19.676	Chr1	BIM1	1	536.092937755433	825.617892002118	1.54006485416297	0.239044578926565	0.124687202029648
orf19.1161	Chr1	PLD1	1	1361.08242292410	1388.64158604698	1.02024797518411	0.946913549051754	0.894210696124887
orf19.5954	Chr3	AMA1	1	330.463178789589	327.023414732166	0.989591082219744	0.9684289821492	0.833583189675213
orf19.1208	Chr?	MRS512	1	542.139436880183	489.648511828124	0.903178183542365	0.635159797662623	0.324774759456057
orf19.3284	Chr2		1	260.580681179582	242.063127074061	0.928937348610433	0.792642385915889	0.0980421170259546
orf19.1680	Chr3	TFP1	1	1703.32541687069	2204.95338913370	1.29449919979741	0.194299281514036	0.0672519860695341
orf19.7489	ChrR		1	335.218814440476	394.251210554034	1.1761010825484	0.328698689892591	0.124954070190918
orf19.721	Chr1		1	653.35018981619	875.313283736472	1.3397306641676	0.398811646948411	0.0654266012606945
orf19.7263	Chr1		1	1717.94512505952	2825.56640600022	1.64473612386328	0.0896461320858881	0.0130676375915356
orf19.873.1	Chr2		1	211.703515305557	172.782388230004	0.81615266511103	0.456238199076899	0.090663634273195
orf19.2519	ChrR	NNF1	1	559.98102470755	634.309144034538	1.13273328210685	0.523067333911051	0.156241033339351
orf19.6311	ChrR		1	8122.41910408677	12015.2319056114	1.47926766048873	0.535316969642804	0.181903515950056
orf19.5887	Chr3	NUP85	1	1007.18810311652	1174.58130130180	1.16619854589954	0.71395157879682	0.481638854496486
orf19.7398	Chr3	TSA2	1	17683.9715755987	32817.4638197494	1.85577451758816	0.0176969958979727	0.00457350787354718
orf19.3664	Chr1	HSP31	1	479.603417666201	491.971776504072	1.02578872122734	0.95818048464627	0.919878720413764
orf19.6305	ChrR	GLY1	1	1037.22276975237	1757.67205597382	1.69459455310015	0.0173293245224648	0.00112029424213974
orf19.7023	Chr7		1	251.021879248092	271.413098609766	1.08123283684575	0.809410060047474	0.563982528742344
orf19.6342	Chr1		1	466.722618706412	561.696650326238	1.20349138398962	0.679168041229759	0.353362176829817
orf19.3563	Chr2		1	452.346147483646	425.620093596811	0.940916808874112	0.781661727174596	0.230940137461761
orf19.347	Chr3		1	724.617995713606	844.01295786848	1.16476952388864	0.469889803326169	0.337795573620157
orf19.1368	Chr2		1	510.378600127704	547.867982814228	1.07345406464367	0.766941096544788	0.255890834418696
orf19.5919	Chr3		1	445.760358285724	427.842674258048	0.959804222841657	0.861313645129841	0.60422726855736
orf19.5125	Chr7		1	1436.88415323205	2014.07821956905	1.40169840069479	0.403330926191775	0.223046845957752
orf19.3380	Chr4	HWP2/PGA8	1	292.941275548836	293.028758431607	1.00029863624580	0.998713480086307	0.996566791934887
orf19.6896	Chr7		1	358.913895352261	424.92452034816	1.18391771912623	0.350831334946355	0.19206805135344
orf19.3286	Chr2		1	454.536896424018	607.620585986979	1.33679045808452	0.173830531799347	0.0155020419890679
orf19.1018	Chr?	TEL12	1	593.554937063501	702.519362657162	1.18357934335909	0.448193848781804	0.166298331232150
orf19.1075	Chr6		1	502.676950597792	572.10874236512	1.13812408085304	0.747025947470991	0.251620358691492
orf19.7608	ChrR		1	565.654044099432	542.923715222271	0.959815846603996	0.762761940665648	0.242279482865230
orf19.6601.1	Chr2	YKE2	1	405.240204495563	567.266418386651	1.39982758890564	0.281030983153588	0.0857586713763642
orf19.2113	Chr2		1	1836.44483759256	2632.51083081723	1.43348211551415	0.159594485006276	0.0183413065079884
orf19.5893	Chr3	RIP1	1	14064.969286241	23426.2872070356	1.66557684771856	0.309042661207924	0.0436215131657651
orf19.2862	ChrR	RIB1	1	600.652173321292	723.085443153138	1.20383389134323	0.368563048513100	0.102996292639764
orf19.7020	Chr7	KEX1	1	1224.63451226938	1723.70764677676	1.40752822944908	0.48302201719011	0.112959108468488
orf19.411	Chr1		1	2718.96375212987	3693.5210930869	1.35842969226552	0.54984645859597	0.0828075041464938
orf19.1808	ChrR		1	319.711585277186	256.061017633419	0.80091253937957	0.431670549688339	0.0518019911501634
orf19.1051	Chr1	HTA2(H2A1)	1	51224.3004116033	46890.8111321168	0.915401689341473	0.552245408432008	0.584385110561088
orf19.6982	Chr3		1	338.70908395193	358.825137865827	1.05939035847279	0.828164561500592	0.558808138060645
orf19.4031	Chr5		1	463.113200545473	410.92137345339	0.887302225394118	0.511791744474603	0.390585589127497
orf19.3488	ChrR		1	713.152876536834	612.03071225797	0.858204085539236	0.583682134432152	0.198869732926338
orf19.1490	Chr2	MSB2	1	1048.22007705315	945.026960993355	0.90155395959415	0.474861168739884	0.480390851503033
orf19.7412	Chr3	MUB12/MUB1	1	789.860120626201	795.227425790621	1.00679526035593	0.984723977377467	0.974197947342458
orf19.5755	Chr6	PHO80	1	440.251116318668	542.612164928936	1.2325060512423	0.134809974979790	0.127976069433206
orf19.1806	ChrR		1	1066.57099650428	1176.91771441606	1.10345932738978	0.75237998003879	0.506171593311418
orf19.5770	Chr6	OPT8	1	540.934355175364	569.029211191451	1.05193764409173	0.675258749723507	0.288585816661093
orf19.2215	Chr2	GLE1	1	600.826016884489	709.416665429094	1.18073559648380	0.413789835851726	0.204129187833927
orf19.5411	Chr3	UBC12	1	1939.85551753624	2670.04415868189	1.37641393111227	0.350447868757341	0.324129755343151
orf19.6510	Chr7	GRX1	1	320.281826491152	499.07090552536	1.55822423954844	0.0150186063278962	0.00270899711463404
orf19.5653	Chr4	ATP2	1	20165.243444509	28034.9522649378	1.39026103711987	0.247838151480428	0.00267771311633053
orf19.3305	Chr1		1	386.441390782948	399.353889150716	1.03341385958064	0.852585344880176	0.507608025801944
orf19.6119	ChrR		1	484.095883392847	448.940310033945	0.927378904541577	0.683268328469495	0.171485325858616
orf19.5763	Chr6		1	782.318492532028	1072.83602770198	1.3713545543704	0.141808236546706	0.162408617653820
orf19.2539	ChrR		1	596.141378284407	813.198794261634	1.36410392548472	0.299857900340486	0.12275235255336
orf19.305	Chr3		1	957.24006406159	917.987001252166	0.958993501961385	0.891654664307835	0.850429535932314
orf19.2041	Chr2	RSC4	1	771.929199441556	762.391089486234	0.987643802097106	0.96410354847174	0.91575560092612
orf19.6005	Chr3	STL13/HGT5	1	468.98462425369	514.595852359025	1.09725527393977	0.770514537383585	0.503789732948712
orf19.5754	Chr6		1	1006.65016244037	1370.44285499273	1.36138939437554	0.288573990531533	0.24900009149116
orf19.301	Chr3		1	1187.88378693837	1498.67660795170	1.26163571254253	0.553699281533649	0.205728472291069
orf19.1039	Chr1	BET4	1	651.880542092689	955.097160330589	1.46514138505270	0.00687195276754996	0.00267583482714145
orf19.2248	Chr2	ARE2	1	1149.55149810501	1664.93576538644	1.44833508384011	0.180420821608398	0.0642157332877748
orf19.1456	Chr2		1	514.16694734601	481.303306630909	0.93608371583445	0.860479664907653	0.851710631174395
orf19.2984	Chr1	MST1	1	389.098653899388	509.35927496933	1.30907488336117	0.112578481564642	0.00509575030282339
orf19.384	Chr1		1	978.055938660818	1106.88316692225	1.13171764841777	0.730359972028211	0.201300021249081
orf19.2651	Chr5	TEF4	1	12912.5346690766	20411.7575615911	1.58077078472238	0.478964931734746	0.120737975104856
orf19.2871	Chr4	SDH3/SDH12	1	1826.92565819105	4010.16944746235	2.19503701723313	0.0589774001487609	0.0090948157538173
orf19.6105	Chr1	MVD1	1	2675.9830390123	3879.76542703208	1.44984679292440	0.176702410507595	0.0243665614116722
orf19.6414	ChrR	TPM1	1	2660.07993995393	4245.64052096419	1.59605749330891	0.385406400508357	0.234603253998167
orf19.7413	Chr3	MMS21	1	599.628848964769	656.223719856342	1.09438316883733	0.737923934920394	0.58119930619601
orf19.3710	ChrR	YHB3/YHB5	1	309.133701184006	342.982908682066	1.10949698259496	0.678705552787562	0.296716947982663
orf19.4015	Chr5	GPA1/CAG1	1	296.080942089461	1143.36975702478	3.86167967771227	0.000821111417440379	0.000697537105591301
orf19.4983	Chr1		1	436.906505061263	559.315092938455	1.28017112690970	0.305366072303546	0.126588305998650
orf19.4283	Chr5		1	11349.8786907463	11736.1800506780	1.03403572588372	0.960007298542765	0.922485744270665
orf19.1174	Chr?	DPH6	1	1057.33653570994	1319.46762892889	1.24791642430377	0.485144937825781	0.164022759119389
orf19.2849	ChrR	AQY1	1	16465.8941255562	16100.6277454983	0.977816790435267	0.946829107926082	0.902022426815416
orf19.5311	Chr4		1	440.399065025351	553.567039926967	1.256966882741	0.172587927696188	0.0137962718616233
orf19.4799	Chr1	CEF1	1	538.523956489694	620.116091506266	1.15151068774808	0.473203242481298	0.166057147705875
orf19.29	Chr2		1	811.00809679624	1072.02261212824	1.32183959243205	0.499264394216765	0.135111725653419
orf19.2287	Chr2	RPA12	1	441.031606127613	734.39991525307	1.66518658764917	0.209636273909303	0.0622959861984584
orf19.7627	ChrR		1	696.191446142491	1021.17728657438	1.46680527638280	0.0611566053863889	0.0108024551219792
orf19.2389	ChrR	SLD2	1	392.211451926720	418.955720135448	1.06818839194355	0.724395787494289	0.313622322792634
orf19.4155	Chr6	KAP114	1	532.876703101341	688.669332698489	1.29236149505211	0.367618400430822	0.0729051299284697
orf19.104	Chr6		1	376.401659875779	396.741045705787	1.05403638718469	0.811161298885231	0.336285315940885
orf19.4377	ChrR	KRE1	1	1134.59241236244	1548.30497183150	1.36463540119013	0.640229738234784	0.135460273233204
orf19.3722	ChrR	FAP1	1	1001.54678917361	2209.85556691761	2.20644266529074	0.0115374594183201	0.00120422951847361
orf19.2223	Chr2		1	1274.22570358659	1446.65946401671	1.13532434634207	0.757416562807942	0.395438240433392
orf19.4888	Chr1		1	1167.46354708640	1934.66388002818	1.65715142443329	0.135372923954986	0.0224915045427858
orf19.6044	Chr1	MOB2	1	879.408111947246	1131.29934481040	1.28643269199029	0.520306832254613	0.261098159541081
orf19.3902	Chr5		1	319.252106645434	293.208904643970	0.918424337821556	0.460059342796091	0.0834858266422109
orf19.7593	ChrR	ASP1	1	606.417058969254	756.438099869065	1.24738921618532	0.271776783180214	0.043425065654887
orf19.6874	Chr2		1	1589.81563069882	1604.54572519949	1.00926528473883	0.967460084149461	0.932321384413907
orf19.5205	Chr2		1	262.519673208482	254.938049003033	0.971119786518138	0.858768498199642	0.509021564620849
orf19.3954	Chr5	PSD2	1	820.817151414051	539.236927064196	0.656951339449027	0.299026056752256	0.141500845512379
orf19.3538	Chr2	FRE9	1	318.650172135676	300.797351202321	0.943973603360387	0.695933568370448	0.360009542224497
orf19.7632	ChrR		1	756.510502902824	704.260855638671	0.930933348494615	0.816253897638906	0.782422489489935
orf19.6574	Chr7	ALK6	1	281.934454859919	284.116231286215	1.00773859451616	0.97068976935679	0.879309588329768
orf19.2002	Chr2	NIC96	1	536.861280969948	506.821950226592	0.944046382542092	0.80990998869248	0.627574414829338
orf19.6472	Chr7	CPR1/CYP1	1	25164.0128871319	38925.7312930489	1.5468809155218	0.00210071141989963	0.00895576337017883
orf19.791	Chr2	MRK1	1	1384.37231991483	1671.34095957545	1.20729151799155	0.312333348690741	0.333242353280678
orf19.5912	Chr3	MAK21	1	1326.93658274037	1812.71925823072	1.36609336256833	0.413919710869635	0.0872355268013348
orf19.5863	Chr3		1	344.865952702372	370.459602117164	1.07421332611770	0.294185357689019	0.176188675854187
orf19.2114	Chr2	URO1	1	633.283888287148	1023.24419727236	1.61577487789867	0.124803776227231	0.0140615723537578
orf19.5959	Chr3	NOP14	1	811.64078338506	919.14614636497	1.13245436303920	0.515192478689257	0.136684415306035
orf19.7511	ChrR	NUP192	1	1602.23147534931	1822.96071526884	1.13776363984574	0.55719508154572	0.236584413886635
orf19.6909	Chr7	MED11	1	329.680145724524	364.146221523285	1.10454398375436	0.467392306065302	0.249374828920667
orf19.7553	ChrR		1	293.278339939802	284.386948521779	0.969682754546932	0.885528799893365	0.642658013563395
orf19.7485	ChrR	MRPL9	1	1907.37467469864	2979.0578981945	1.56186298251295	0.213255124782647	0.0119419756957929
orf19.3607	Chr2		1	273.003740367613	260.035970436749	0.95249966204345	0.831486888736113	0.329391336512176
orf19.3914	Chr5	CDC332	1	1535.58507227913	1365.84500004681	0.88946228034088	0.680346076280414	0.527166620766301
orf19.1744	Chr2	HEM4	1	673.768036501284	1024.30861321904	1.52026893192802	0.136911696110170	0.0394832453960542
orf19.4633	Chr4		1	2137.48299250227	2778.86813225516	1.30006561081548	0.603490363260933	0.217069905567383
orf19.121	Chr6	ARC18	1	1029.83560758748	1271.06577268962	1.23424142972417	0.228471374591175	0.292796739458572
orf19.2706	Chr4	CRH11	1	419.730016379073	588.388932637534	1.40182715001764	0.124044486629621	0.106651916382195
orf19.4706	Chr4		1	3246.91743436321	5844.81758950475	1.80011278625292	0.0150350291752892	0.0112019571919997
orf19.7106	Chr7	VPS70	1	937.55879524828	1476.36063512199	1.57468592114378	0.250122259410196	0.0768142511028203
orf19.180	Chr?		1	320.582126510674	379.569335806209	1.18400030574871	0.095026030615986	0.132486168896202
orf19.7402	Chr3	DOT1	1	2027.04202595902	2649.01745325508	1.30683894035290	0.4058620047542	0.321499445737248
orf19.6500	Chr7	ECM40	1	1357.30912398982	1936.69736987375	1.42686535855650	0.144206909407646	0.0135715042588502
orf19.4231	Chr5	PTH2	1	289.689536680919	260.838671287184	0.900407637347589	0.498000666117506	0.218181893509716
orf19.4945	Chr1	MSH6	1	1089.29111310854	1568.71567141103	1.44012528196832	0.442782090872264	0.148225274296658
orf19.3700	Chr7	TOM70	1	1700.69577178425	1947.89147824381	1.14534975070834	0.72913015126132	0.398968702556553
orf19.6188	Chr3		1	308.263291564335	416.493323129797	1.35109607445061	0.421484184733480	0.419209627219566
orf19.3354	Chr1	S4	1	22536.6768039959	23159.8739827853	1.02765257647387	0.961525151974518	0.768368109611359
orf19.5477	Chr2	ECM172/ECM17	1	589.331018068875	597.180520964876	1.01331934457094	0.976166685539674	0.946161982531005
orf19.4143	Chr5	FYV7	1	410.510633109416	501.426722180988	1.22147072874319	0.488925731951733	0.279990336614531
orf19.2209	Chr2		1	1431.46641788563	2255.47759976046	1.57564129453484	0.369415410082903	0.0879437764624389
orf19.1407	ChrR		1	6079.43041201759	6744.52282524295	1.10940044842205	0.710071503032203	0.663259647646103
orf19.7301	ChrR	TAN1	1	404.359380109740	468.45301270859	1.15850660514282	0.346709913205427	0.150996702111263
orf19.5589	Chr6		1	215.978647659024	184.369788849831	0.853648223323003	0.541941316120617	0.0549159767883767
orf19.3016	Chr1		1	515.417441074772	1005.27231974142	1.95040415715305	0.0592423085184299	0.0504050462109999
orf19.4764	Chr1	PAN2	1	910.881435792904	1182.24449157151	1.29791259884706	0.092112942068056	0.0611462180142654
orf19.201	Chr2	CDC47	1	986.32373109018	1259.48950641243	1.27695346539044	0.634981370747742	0.421441430443381
orf19.6312	ChrR	RPS3	1	28577.0099583489	33346.7728559851	1.16690909596869	0.141331857998648	0.0306379928740695
orf19.506	ChrR	YDJ1	1	3777.28939189449	5091.51051130489	1.34792704054673	0.421688773925966	0.279163781469383
orf19.7082	Chr7	PET8	1	488.5979437162	1043.13134902081	2.13494829938684	0.0844885714375453	0.0490806169207776
orf19.6933	Chr3	RRD2	1	801.144340433105	1232.53713279687	1.53847074814327	0.302346573772748	0.0497065498952936
orf19.1743	Chr2	ACS1	1	10920.1578173220	13905.4278805727	1.27337242860312	0.642916876992055	0.097911634568892
orf19.1527	Chr2		1	297.354051187187	327.202341337038	1.10037963172414	0.426705688057984	0.364976470664475
orf19.7127	Chr7	CTA2.3	1	3731.20487360851	6842.37505718611	1.83382453898029	0.354085690621629	0.126614564933164
orf19.7214	Chr1		1	1892.94322340678	3645.53399047946	1.92585490436343	0.312505923855857	0.19995289361278
orf19.5759	Chr6	SNQ2	1	1471.82798430436	2113.29598155373	1.43583081996674	0.0278809209663326	0.0280984937252244
orf19.731	Chr1	EMP46	1	677.533785504075	911.535086790967	1.34537215160835	0.247790880744514	0.0315327972252759
orf19.1480	Chr2	SDH6/@	1	4863.30786047503	8136.43908078339	1.67302570888215	0.0536097660022539	0.0332141108609614
orf19.1932	Chr5	FRE5/CFL4	1	244.316805073952	216.118344003089	0.88458239267525	0.397867343496197	0.178813101398698
orf19.4919	Chr1		1	311.955186833916	343.059535828852	1.09970774748328	0.614616669600291	0.381975148545476
orf19.3201	Chr5	MATa1/MTLA1/A1	1	270.607923285569	190.516551290316	0.704031681619561	0.0339857270375280	0.00135451292003592
orf19.2768	Chr4	AMS1	1	1943.76889921448	2856.22634220708	1.46942691765535	0.254162131261	0.129897640417475
orf19.3003	Chr1	RPL6	1	20068.2643345938	21386.775681988	1.06570131454374	0.872183182608895	0.752114662343907
orf19.6464	Chr7		1	967.425571904955	1247.07833478308	1.28906902091441	0.340845195830054	0.0795411867870072
orf19.6641	ChrR		1	558.390452528459	694.190479040606	1.24319904808048	0.617668804138471	0.103827487160863
orf19.2911	Chr4	SEC3	1	1025.12756200053	1443.99121923889	1.40859662032786	0.076219281370964	0.0636954965012925
orf19.7385	Chr3	LEE1	1	369.773160946335	455.222138711149	1.23108485631064	0.387991758546281	0.0158167941471044
orf19.2091	Chr2	NUO24	1	3064.33265631483	5270.96321064056	1.72010150392074	0.138711203567364	0.0534624626239926
orf19.6337	Chr6	CTA28	1	7603.51528127235	10975.8814219548	1.44352723916905	0.453664014278337	0.140620229597006
orf19.7247	Chr1	RIM101/HRM101/PRR2	1	1474.14890282634	2130.47229794358	1.44522191337584	0.298904681088472	0.338946263352803
orf19.3169	Chr5		1	1186.17448040634	1957.39037893400	1.65017070529410	0.280799837285765	0.117136921759912
orf19.4573	Chr4		1	347.095900255089	392.215022167293	1.12999036254547	0.394824876097635	0.072193635101658
orf19.1017	Chr?	PEP38	1	393.28496635896	418.604420522904	1.06437941017261	0.884188930705044	0.500165455443634
orf19.6773	Chr3	ECM29	1	497.325449714202	654.063064731055	1.31516105823043	0.453133395910858	0.135528016292772
