"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","orf","chr","gene","geneflag","WtMean","MutMean","WtMean2","MutMean2","fold.mut.by.wt","p","p.paired","sd.ratio"
"4675","orf19.1313","CDR3",1049.67515,1095.558415,1193.761879,NA,689.3487164,NA,0.577459147,NA,0.598906542,0.292913025,1.022267696,0.069379964,1.014940148,0.016089707,"Ca21chr4","C",774255,773035,"orf19.1313","Chr4","CDR3",1,1049.68,1095.56,1193.76,689.35,0.58,0.6,0.29,0.92
"3481","orf19.1311","SPO75",379.0109649,607.5987889,424.2407431,NA,428.5683591,NA,1.003624592,NA,0.506448076,0.461810699,1.052287447,0.101145324,1.043050304,0.06561112,"Ca21chr4","W",782925,785510,"orf19.1311","Chr4","SPO75",1,379.01,607.6,424.24,428.57,1,0.51,0.46,6.42
"3206","orf19.1310","",194.0405566,259.4264383,157.4477926,NA,164.9618409,NA,0.944432267,NA,0.28798556,0.303687058,1.057055453,0.084813225,1.05607743,0.012212836,"Ca21chr4","C",787132,785501,"orf19.1310","Chr4","",1,194.04,259.43,157.45,164.96,0.94,0.29,0.3,2.9
"6260","orf19.1309","",345.8298351,820.3809524,350.9483312,NA,480.1298796,NA,1.368092785,NA,0.390619153,0.380805588,1.012335915,0.028397315,1.022801476,0.032144692,"Ca21chr4","C",787968,787555,"orf19.1309","Chr4","",1,345.83,820.38,350.95,480.13,1.37,0.39,0.38,1
"1528","orf19.1308","",1097.108765,1766.78248,1266.319228,NA,1126.316886,NA,0.889441509,NA,0.698233702,0.211937403,1.029231611,0.066874142,1.024561648,0.01608802,"Ca21chr4","W",788714,790459,"orf19.1308","Chr4","",1,1097.11,1766.78,1266.32,1126.32,0.89,0.7,0.21,0.18
"5305","orf19.1307","",1089.648652,1802.441957,1411.938359,NA,1113.371944,NA,0.788541466,NA,0.967419422,0.935031526,1.062167245,0.104553969,1.048632041,0.03542145,"Ca21chr4","C",792025,790523,"orf19.1307","Chr4","",1,1089.65,1802.44,1411.94,1113.37,0.79,0.97,0.94,1.08
"3251","orf19.1306","",1420.954787,3799.426239,1752.228859,NA,2556.725329,NA,1.459127508,NA,0.064687633,0.070363648,0.990698664,0.050797929,1.01017989,0.010553836,"Ca21chr4","C",793544,792534,"orf19.1306","Chr4","",1,1420.95,3799.43,1752.23,2556.73,1.46,0.06,0.07,0.62
"578","orf19.1305","TRM5",459.311196,724.1838686,481.7354784,NA,430.6409411,NA,0.893936528,NA,0.977583461,0.971723876,0.97207042,0.043614029,0.98069312,0.073385898,"Ca21chr4","C",795450,794101,"orf19.1305","Chr4","TRM5",1,459.31,724.18,481.74,430.64,0.89,0.98,0.97,1.76
"5273","orf19.1304","RRP4",1316.214497,2533.417096,1598.121586,NA,1563.926445,NA,0.978602916,NA,0.750801414,0.67680097,0.993319294,0.053790118,1.001396745,0.007509569,"Ca21chr4","W",795663,796577,"orf19.1304","Chr4","RRP4",1,1316.21,2533.42,1598.12,1563.93,0.98,0.75,0.68,0.28
"3895","orf19.1303","MRF1",454.3556429,828.8219432,491.7895923,NA,522.2660646,NA,1.061970552,NA,0.675215676,0.717922825,0.987670779,0.058902181,0.99170991,0.065414628,"Ca21chr4","C",797872,796688,"orf19.1303","Chr4","MRF1",1,454.36,828.82,491.79,522.27,1.06,0.68,0.72,0.75
"4271","orf19.1302","",232.0744916,305.7389387,219.0333838,NA,198.186965,NA,0.87023153,NA,0.554103064,0.58560441,0.963277657,0.06245772,0.984594179,0.078053848,"Ca21chr4","W",798828,799478,"orf19.1302","Chr4","",1,232.07,305.74,219.03,198.19,0.87,0.55,0.59,6.65
"1134","orf19.1301","",233.2586207,325.840833,211.2523461,NA,211.0816187,NA,0.999191832,NA,0.49345471,0.505718152,0.995716891,0.072719939,0.99269293,0.094331596,"Ca21chr4","W",800217,800711,"orf19.1301","Chr4","",1,233.26,325.84,211.25,211.08,1,0.49,0.51,687.05
"5403","orf19.1300","",767.5587859,1208.513353,829.4542509,NA,718.8119364,NA,0.866608298,NA,0.988843377,0.971624106,0.978631996,0.054785475,0.984429084,0.05074601,"Ca21chr4","C",802162,800828,"orf19.1300","Chr4","",1,767.56,1208.51,829.45,718.81,0.87,0.99,0.97,0.65
"5339","orf19.1299","RPN6",506.7474538,1283.293067,581.7057887,NA,862.2806896,NA,1.482331286,NA,0.222030915,0.056876863,0.977190416,0.052615683,0.971399235,0.099270492,"Ca21chr4","W",802437,803744,"orf19.1299","Chr4","RPN6",1,506.75,1283.29,581.71,862.28,1.48,0.22,0.06,0.86
"3781","orf19.1298","NUP84",923.1996021,1277.427324,1045.578109,NA,777.1553605,NA,0.743278148,NA,0.097017622,0.032504654,1.005534511,0.054990878,1.004925288,0.040942013,"Ca21chr4","C",806316,803782,"orf19.1298","Chr4","NUP84",1,923.2,1277.43,1045.58,777.16,0.74,0.1,0.03,0.19
"356","orf19.1297","CVT20",268.589215,799.8573236,246.4159655,NA,422.1650735,NA,1.713221271,NA,0.300323792,0.270486142,1.057033478,0.086344897,1.058075135,0.024759251,"Ca21chr4","W",807452,809647,"orf19.1297","Chr4","CVT20",1,268.59,799.86,246.42,422.17,1.71,0.3,0.27,10.42
"2759","orf19.5037","",391.1050053,563.2697737,406.9021533,NA,338.8951973,NA,0.832866562,NA,0.554488931,0.557708117,0.959627878,0.058084308,0.980517545,0.087143273,"Ca21chr4","C",810963,809695,"orf19.5037","Chr4","",1,391.11,563.27,406.9,338.9,0.83,0.55,0.56,0.6
"2467","orf19.5038","TRM3",2173.370927,6856.634661,2764.832935,NA,4310.682683,NA,1.559111449,NA,0.807248848,0.420952648,0.959261863,0.031984924,0.966000518,0.07423436,"Ca21chr4","W",812074,816396,"orf19.5038","Chr4","TRM3",1,2173.37,6856.63,2764.83,4310.68,1.56,0.81,0.42,0.95
"63","orf19.5039","RRP42",644.3961969,1350.792812,720.3159208,NA,854.3798298,NA,1.186118209,NA,0.320661033,0.359453554,0.940000068,0.052787846,0.950391939,0.085848602,"Ca21chr4","C",817412,816489,"orf19.5039","Chr4","RRP42",1,644.4,1350.79,720.32,854.38,1.19,0.32,0.36,0.53
"5377","orf19.5040","ASM4",451.7887396,758.4017539,462.0531962,NA,460.9404332,NA,0.997591699,NA,0.828857634,0.757751769,0.970201048,0.033374874,0.962591919,0.093944006,"Ca21chr4","W",818048,819826,"orf19.5040","Chr4","ASM4",1,451.79,758.4,462.05,460.94,1,0.83,0.76,0.31
"910","orf19.5041","",321.3711184,415.5348735,316.0873297,NA,262.6206438,NA,0.82428929,NA,0.590690434,0.578566549,1.017242497,0.066723369,0.99860767,0.024796824,"Ca21chr4","C",821011,819938,"orf19.5041","Chr4","",1,321.37,415.53,316.09,262.62,0.82,0.59,0.58,6.35
"1567","orf19.5042","",179.9204205,220.3039661,135.4980577,NA,139.1339336,NA,0.933501958,NA,0.540942754,0.56844843,1.011631936,0.058940964,0.976182413,0.108261334,"Ca21chr4","C",821859,821221,"orf19.5042","Chr4","",1,179.92,220.3,135.5,139.13,0.93,0.54,0.57,2.97
"2154","orf19.5043","",240.8134813,357.988973,214.81643,NA,224.2898153,NA,1.04409991,NA,0.408754403,0.45393672,0.999488346,0.056414834,0.980164439,0.066920323,"Ca21chr4","W",822239,823705,"orf19.5043","Chr4","",1,240.81,357.99,214.82,224.29,1.04,0.41,0.45,9.07
"203","orf19.5045","",908.7171053,1187.142615,1224.172317,NA,809.3377067,NA,0.661130542,NA,0.954945024,0.931198637,1.002051055,0.06051365,0.988373707,0.12741437,"Ca21chr4","W",826204,828471,"orf19.5045","Chr4","",1,908.72,1187.14,1224.17,809.34,0.66,0.95,0.93,1.51
"295","orf19.5046","RAM1",332.6775191,474.8432299,335.8989898,NA,301.5735702,NA,0.897810292,NA,0.948101812,0.953480091,1.022284731,0.043772249,1.023869044,0.012063209,"Ca21chr4","C",830511,828754,"orf19.5046","Chr4","RAM1",1,332.68,474.84,335.9,301.57,0.9,0.95,0.95,1.98
"3297","orf19.1596","FGR28",287.8846234,574.4910217,268.5885399,NA,345.6221776,NA,1.286809101,NA,0.272593555,0.344313162,0.987228154,0.041365493,0.991309329,0.030456411,"Ca21chr4","W",832750,834546,"orf19.1596","Chr4","FGR28",1,287.88,574.49,268.59,345.62,1.29,0.27,0.34,1.89
"5814","orf19.1595","",295.8729621,384.6808367,280.4074564,NA,242.8569017,NA,0.866085748,NA,0.784186159,0.769198588,1.009609267,0.039653355,0.999595361,0.020020032,"Ca21chr4","W",835182,836888,"orf19.1595","Chr4","",1,295.87,384.68,280.41,242.86,0.87,0.78,0.77,1.42
"384","orf19.789","PYC2",1594.104005,3137.244837,1819.561572,NA,1745.469415,NA,0.959280215,NA,0.878146596,0.409685643,1.035103995,0.075984837,1.032557342,0.017581667,"Ca21chr4","C",841339,837806,"orf19.789","Chr2","PYC2",1,1594.1,3137.24,1819.56,1745.47,0.96,0.88,0.41,0.2
"3654","orf19.787","",363.5224675,562.3661236,393.4240327,NA,392.5806438,NA,0.997856285,NA,0.81169729,0.828823741,0.924343018,0.045945852,0.966728482,0.079075276,"Ca21chr4","C",844921,844616,"orf19.787","Chr2","",1,363.52,562.37,393.42,392.58,1,0.81,0.83,1.53
"5496","orf19.1207","",196.747644,257.7330586,159.803176,NA,163.0668013,NA,0.95181667,NA,0.531006198,0.552936362,1.059340318,0.085981187,1.076840424,0.025264726,"Ca21chr4","W",847295,847627,"orf19.1207","Chr?","",1,196.75,257.73,159.8,163.07,0.95,0.53,0.55,3.82
"3049","orf19.1208","MRS512",486.1195741,667.1934548,466.259438,NA,386.1726347,NA,0.828235534,NA,0.528985667,0.497144121,1.015208504,0.043857691,1.041547153,0.051894391,"Ca21chr4","C",850833,849772,"orf19.1208","Chr?","MRS512",1,486.12,667.19,466.26,386.17,0.83,0.53,0.5,0.38
"4566","orf19.5312","MET5",667.2420655,1602.547495,712.2327077,NA,890.3998154,NA,1.250152943,NA,0.821350104,0.67316025,1.493478916,0.0996431,1.443720127,0.017669228,"Ca21chr4","W",854134,855291,"orf19.5312","Chr4","MET5",1,667.24,1602.55,712.23,890.4,1.25,0.82,0.67,0.99
"3120","orf19.5311","",389.3372712,718.5111637,393.1217991,NA,460.9179479,NA,1.172455837,NA,0.305488664,0.401621393,1.559694593,0.121670386,1.529978838,0.069479438,"Ca21chr4","W",858597,861125,"orf19.5311","Chr4","",1,389.34,718.51,393.12,460.92,1.17,0.31,0.4,0.71
"5797","orf19.5308","",329.6666667,536.0312618,377.7784917,NA,393.8285513,NA,1.039006756,NA,0.507317899,0.473790827,1.456780139,0.093809721,1.441550705,0.075423708,"Ca21chr4","C",861810,861382,"orf19.5308","Chr4","",1,329.67,536.03,377.78,393.83,1.04,0.51,0.47,53.03
"5965","orf19.5307","JEN2",6136.574043,15865.4117,7657.02989,NA,9668.014026,NA,1.2626324,NA,0.3046861,0.175914996,1.59749017,0.128252441,1.550537825,0.081550194,"Ca21chr4","W",864845,866386,"orf19.5307","Chr4","JEN2",1,6136.57,15865.41,7657.03,9668.01,1.26,0.3,0.18,0.5
"4391","orf19.5306","",241.0070759,365.1673414,212.4293352,NA,233.1075295,NA,1.09734152,NA,0.611779301,0.677149956,1.476960627,0.103138888,1.45347074,0.1015979,"Ca21chr4","W",866890,867306,"orf19.5306","Chr4","",1,241.01,365.17,212.43,233.11,1.1,0.61,0.68,4.73
"281","orf19.5305","RHD3",3662.07855,14948.20824,5446.687681,NA,12023.64902,NA,2.207515783,NA,0.113014474,0.001088134,1.496548904,0.069905988,1.491446226,0.010915284,"Ca21chr4","C",868407,867793,"orf19.5305","Chr4","RHD3/PGA29",1,3662.08,14948.21,5446.69,12023.65,2.21,0.11,0,0.92
"740","orf19.5304","",223.3082973,285.7292064,198.0563177,NA,180.8543726,NA,0.879042355,NA,0.553003396,0.581705484,1.473156045,0.097814541,1.455398747,0.033115244,"Ca21chr4","W",869238,869603,"orf19.5304","Chr4","",1,223.31,285.73,198.06,180.85,0.88,0.55,0.58,6.68
"4961","orf19.5303","PGA30",191.9109195,266.091709,152.41337,NA,169.0338028,NA,1.012878168,NA,0.274497319,0.314915348,1.460204292,0.079116277,1.430805525,0.030430799,"Ca21chr4","C",872010,871177,"orf19.5303","Chr4","PGA30",1,191.91,266.09,152.41,169.03,1.01,0.27,0.31,3.57
"1683","orf19.5302","PGA31",309.1276797,522.1614101,313.6823685,NA,355.8411051,NA,1.134399446,NA,0.438740699,0.517867928,1.621001568,0.216594942,1.581171233,0.18649558,"Ca21chr4","C",875200,874142,"orf19.5302","Chr4","PGA31",1,309.13,522.16,313.68,355.84,1.13,0.44,0.52,2.1
"1810","orf19.5300","CNE1",427.6488593,1184.790734,446.8440326,NA,720.1594984,NA,1.611657415,NA,0.185415978,0.160932325,1.444643643,0.062258548,1.457743759,0.063917704,"Ca21chr4","C",878564,876819,"orf19.5300","Chr4","CNE1",1,427.65,1184.79,446.84,720.16,1.61,0.19,0.16,1.46
"5199","orf19.5299","ECM1",447.0967677,1143.491302,472.1257365,NA,672.1583762,NA,1.4236851,NA,0.087811812,0.054186437,1.494100634,0.089161083,1.4906958,0.052933313,"Ca21chr4","C",879516,878923,"orf19.5299","Chr4","ECM1",1,447.1,1143.49,472.13,672.16,1.42,0.09,0.05,0.73
"787","orf19.5297","TFB1",294.4399047,582.6902272,281.3299487,NA,388.0259606,NA,1.37925579,NA,0.165670815,0.192324519,1.418669391,0.058721183,1.413092686,0.086899261,"Ca21chr4","C",882641,880749,"orf19.5297","Chr4","TFB1",1,294.44,582.69,281.33,388.03,1.38,0.17,0.19,1.93
"1178","orf19.5296","",500.8717949,1432.107569,540.3636529,NA,908.1408055,NA,1.680610457,NA,0.083641326,0.220339162,1.503621918,0.081079634,1.517417159,0.081947426,"Ca21chr4","W",882980,883642,"orf19.5296","Chr4","",1,500.87,1432.11,540.36,908.14,1.68,0.08,0.22,1.05
"4987","orf19.5295","",798.4258242,2235.365559,909.0545114,NA,1399.432578,NA,1.539437471,NA,0.304562175,0.008497999,1.449988052,0.066937176,1.446391731,0.077809706,"Ca21chr4","W",884228,885319,"orf19.5295","Chr4","",1,798.43,2235.37,909.05,1399.43,1.54,0.3,0.01,0.42
"4960","orf19.5294","PDB1",4879.888112,14269.10159,6066.208929,NA,8243.208455,NA,1.358873153,NA,0.293119094,0.038319879,1.480216699,0.146114428,1.457380738,0.076755705,"Ca21chr4","C",886701,885562,"orf19.5294","Chr4","PDB1",1,4879.89,14269.1,6066.21,8243.21,1.36,0.29,0.04,0.37
"796","orf19.5293","",1142.879386,4717.091147,1374.500207,NA,2848.800183,NA,2.072608042,NA,0.007663424,0.006337622,1.343107983,0.159833959,1.369497652,0.163200216,"Ca21chr4","W",888375,889898,"orf19.5293","Chr4","",1,1142.88,4717.09,1374.5,2848.8,2.07,0.01,0.01,0.76
"5479","orf19.5292","AXL2",351.0696839,612.531281,337.6557641,NA,353.9696534,NA,1.048315151,NA,0.809773909,0.749783389,1.402691682,0.060145877,1.413712894,0.063281958,"Ca21chr4","C",893170,890369,"orf19.5292","Chr4","AXL2",1,351.07,612.53,337.66,353.97,1.05,0.81,0.75,0.81
"2616","orf19.5291","SCS3",423.6067495,1119.293555,434.4035613,NA,676.2231162,NA,1.556670286,NA,0.400540764,0.190868917,1.455499152,0.122869667,1.465909198,0.187079571,"Ca21chr4","C",896739,895777,"orf19.5291","Chr4","SCS3",1,423.61,1119.29,434.4,676.22,1.56,0.4,0.19,1.72
"6311","orf19.5290","",2637.030907,6259.15786,2969.49027,NA,3274.14328,NA,1.102594379,NA,0.861577886,0.661087014,1.367704856,0.077424635,1.364790497,0.027197934,"Ca21chr4","C",898541,897198,"orf19.5290","Chr4","",1,2637.03,6259.16,2969.49,3274.14,1.1,0.86,0.66,0.55
"4686","orf19.1430","",296.569525,473.6418284,299.6971106,NA,308.1317881,NA,1.028144007,NA,0.454902123,0.485234692,1.407638588,0.059576014,1.407025553,0.079343294,"Ca21chr4","C",899744,897198,"orf19.1430","Chr4","",1,296.57,473.64,299.7,308.13,1.03,0.45,0.49,6.35
"4105","orf19.1429","SOH1",438.8182881,908.5477416,447.7956565,NA,505.9924096,NA,1.129962746,NA,0.67159585,0.654830502,1.515285893,0.115853789,1.494547703,0.047297534,"Ca21chr4","C",901810,901370,"orf19.1429","Chr4","SOH1",1,438.82,908.55,447.8,505.99,1.13,0.67,0.65,2.53
"5879","orf19.1428","",373.7854251,642.2259063,388.7148738,NA,400.5661959,NA,1.030488471,NA,0.733425878,0.706904584,1.462080983,0.044725274,1.445747922,0.011481882,"Ca21chr4","W",902219,902734,"orf19.1428","Chr4","",1,373.79,642.23,388.71,400.57,1.03,0.73,0.71,0.79
"2946","orf19.1427","",660.464639,1024.895375,728.7943719,NA,634.5957457,NA,0.870747319,NA,0.390724853,0.347673741,1.485458998,0.090081878,1.464971197,0.041431271,"Ca21chr4","W",903172,904668,"orf19.1427","Chr4","",1,660.46,1024.9,728.79,634.6,0.87,0.39,0.35,0.34
"4050","orf19.1426","",984.1738758,1659.680629,1107.53492,NA,998.7019329,NA,0.901734036,NA,0.716349703,0.366217921,1.565897732,0.106210897,1.52112234,0.078280801,"Ca21chr4","C",907123,904994,"orf19.1426","Chr4","",1,984.17,1659.68,1107.53,998.7,0.9,0.72,0.37,0.25
"1404","orf19.1424","",585.6471225,1276.853697,636.4083702,NA,767.2405997,NA,1.205579052,NA,0.45042745,0.320555049,1.531912711,0.159203989,1.496287333,0.105492345,"Ca21chr4","W",908945,910660,"orf19.1424","Chr4","",1,585.65,1276.85,636.41,767.24,1.21,0.45,0.32,0.58
"2911","orf19.1422","FZO1",540.0859762,1180.265527,605.4538736,NA,764.1564301,NA,1.26212163,NA,0.134458072,0.163424828,1.417524339,0.057980576,1.408323903,0.05501494,"Ca21chr4","C",913422,910798,"orf19.1422","Chr4","FZO1",1,540.09,1180.27,605.45,764.16,1.26,0.13,0.16,0.6
"89","orf19.1421","DAL3",296.1333229,709.0742979,292.4545202,NA,430.8355454,NA,1.473171094,NA,0.159649994,0.218138695,1.489979484,0.11771883,1.445289855,0.013807576,"Ca21chr4","W",913834,914475,"orf19.1421","Chr4","DAL3",1,296.13,709.07,292.45,430.84,1.47,0.16,0.22,3.72
"1101","orf19.1420","",292.5164114,593.1800815,285.4701191,NA,396.1927252,NA,1.38786058,NA,0.295333209,0.283511001,1.447356509,0.064088554,1.442680707,0.038054977,"Ca21chr4","C",915330,914503,"orf19.1420","Chr4","",1,292.52,593.18,285.47,396.19,1.39,0.3,0.28,38.11
"4992","orf19.1418","SEC15",888.6140777,1730.364264,1030.182738,NA,1101.95624,NA,1.069670651,NA,0.779032051,0.425102011,1.430836443,0.069714674,1.41844206,0.069296833,"Ca21chr4","W",915503,918181,"orf19.1418","Chr4","SEC15",1,888.61,1730.36,1030.18,1101.96,1.07,0.78,0.43,0.35
"4166","orf19.1417","",285.2307692,791.3698764,281.5541265,NA,525.795686,NA,1.867476398,NA,0.324055258,0.345059839,1.398975239,0.145036335,1.423697288,0.107487245,"Ca21chr4","C",918582,918247,"orf19.1417","Chr4","",1,285.23,791.37,281.55,525.8,1.87,0.32,0.35,9.36
"5543","orf19.1416","COX11",822.5523042,2266.825997,950.360521,NA,1399.383725,NA,1.472476701,NA,0.190832216,0.001355268,1.615490069,0.359230218,1.534830982,0.276846716,"Ca21chr4","W",918818,919639,"orf19.1416","Chr4","COX11",1,822.55,2266.83,950.36,1399.38,1.47,0.19,0,0.26
"1377","orf19.1415","FRE10",1457.268813,3194.555569,1877.72003,NA,2240.950464,NA,1.193442275,NA,0.49318856,0.114544751,1.515639833,0.103971733,1.483886398,0.072880015,"Ca21chr4","W",923142,925262,"orf19.1415","Chr4","FRE10(RBT2:CFL95)/CFL95/FRE1/RBT2",1,1457.27,3194.56,1877.72,2240.95,1.19,0.49,0.11,0.51
"1854","orf19.1414","",3484.955982,10356.21824,4426.733836,NA,6526.569982,NA,1.474353377,NA,0.25742502,0.026125056,1.584316903,0.146982063,1.552628293,0.137419071,"Ca21chr4","C",926702,925797,"orf19.1414","Chr4","",1,3484.96,10356.22,4426.73,6526.57,1.47,0.26,0.03,0.78
"3267","orf19.1413","YFH1",877.8519089,2467.538714,1095.783823,NA,1629.148596,NA,1.486742697,NA,0.26245631,0.138027735,1.436140719,0.085938125,1.408956714,0.033342945,"Ca21chr4","C",927958,927425,"orf19.1413","Chr4","YFH1",1,877.85,2467.54,1095.78,1629.15,1.49,0.26,0.14,1.29
"3961","orf19.1412","",420.2324216,1188.615461,457.8699783,NA,783.3228224,NA,1.710797518,NA,0.218543244,0.253454553,1.545592352,0.083624192,1.497673592,0.086461683,"Ca21chr4","W",928190,928822,"orf19.1412","Chr4","",1,420.23,1188.62,457.87,783.32,1.71,0.22,0.25,1.71
"788","orf19.1411","CYP501A1",285.0568954,484.7187254,273.6663675,NA,305.477835,NA,1.116241787,NA,0.428362587,0.506356677,1.522399466,0.149036099,1.494404232,0.070284217,"Ca21chr4","W",929121,930923,"orf19.1411","Chr4","CYP501A1",1,285.06,484.72,273.67,305.48,1.12,0.43,0.51,2.32
"3592","orf19.1409","VAC7.3",656.8404211,1632.194884,767.8754181,NA,1054.29007,NA,1.372996251,NA,0.544413184,0.119438802,1.491971748,0.062559534,1.460499734,0.02910834,"Ca21chr4","C",933438,931099,"orf19.1409","Chr4","VAC7.3",1,656.84,1632.19,767.88,1054.29,1.37,0.54,0.12,0.52
"4013","orf19.3846","LYS4",554.478433,1712.653671,604.2465172,NA,1019.625478,NA,1.687432942,NA,0.050741817,0.024448173,1.472250982,0.123367993,1.453487341,0.073511484,"Ca21chr4","C",946259,944205,"orf19.3846","Chr4","LYS4",1,554.48,1712.65,604.25,1019.63,1.69,0.05,0.02,1.2
"3352","orf19.3845","FGR3",500.9676521,1263.119445,541.4569977,NA,817.9090758,NA,1.510570699,NA,0.094408015,0.0780139,1.464292077,0.071609081,1.43357921,0.025214338,"Ca21chr4","W",947694,949217,"orf19.3845","Chr4","FGR3",1,500.97,1263.12,541.46,817.91,1.51,0.09,0.08,1.32
"4384","orf19.3844","MRP8",744.5015473,2532.568663,868.5227966,NA,1551.578443,NA,1.786456785,NA,0.00301418,0.003803709,1.445310985,0.126715736,1.406450971,0.053532526,"Ca21chr4","W",949500,950117,"orf19.3844","Chr4","MRP8",1,744.5,2532.57,868.52,1551.58,1.79,0,0,0.66
"1498","orf19.3843","SEC66",1637.916418,4058.904335,1854.268775,NA,2286.286194,NA,1.232985328,NA,0.715595781,0.142287686,1.376721932,0.184704812,1.344051789,0.179526554,"Ca21chr4","W",950420,951226,"orf19.3843","Chr4","SEC66",1,1637.92,4058.9,1854.27,2286.29,1.23,0.72,0.14,0.43
"844","orf19.3841","APG1",431.9238006,888.5608969,465.255487,NA,564.4299692,NA,1.213161338,NA,0.226630302,0.309784341,1.472171093,0.15373345,1.435037309,0.038783732,"Ca21chr4","C",953871,951367,"orf19.3841","Chr4","APG1",1,431.92,888.56,465.26,564.43,1.21,0.23,0.31,0.92
"5984","orf19.3840","PAK1",993.5645711,2404.000355,1141.887093,NA,1400.541273,NA,1.226514672,NA,0.451797014,0.037410361,1.527685925,0.163683382,1.487300857,0.103002059,"Ca21chr4","C",959014,954788,"orf19.3840","Chr4","PAK1",1,993.56,2404,1141.89,1400.54,1.23,0.45,0.04,0.21
"329","orf19.3839","SAP10",1192.8595,2649.241516,1359.404238,NA,1601.842054,NA,1.178341224,NA,0.371502205,0.103623959,1.583544423,0.271279648,1.5215143,0.208825951,"Ca21chr4","W",961014,962375,"orf19.3839","Chr4","SAP10",1,1192.86,2649.24,1359.4,1601.84,1.18,0.37,0.1,0.32
"5491","orf19.3838","EFB1",25031.23163,46728.90107,32519.40304,NA,29952.09244,NA,0.92105296,NA,0.97524623,0.965680714,1.395763188,0.07194821,1.387008027,0.07808239,"Ca21chr4","C",963769,962763,"orf19.3838","Chr4","EFB1",1,25031.23,46728.9,32519.4,29952.09,0.92,0.98,0.97,0.34
"2674","orf19.3836","",1139.312614,2266.084283,1349.966145,NA,1432.3527,NA,1.061028608,NA,0.836106605,0.726080323,1.487094055,0.109045418,1.459721228,0.065281828,"Ca21chr4","C",964922,964170,"orf19.3836","Chr4","",1,1139.31,2266.08,1349.97,1432.35,1.06,0.84,0.73,0.29
"5124","orf19.3833","TFC3",1667.984574,3356.562979,1986.257467,NA,2094.228641,NA,1.054359103,NA,0.660976809,0.67569118,1.502436152,0.118553598,1.468976815,0.035223459,"Ca21chr4","W",965204,969403,"orf19.3833","Chr4","TFC3",1,1667.98,3356.56,1986.26,2094.23,1.05,0.66,0.68,0.27
"4619","orf19.3831","PXR1",2262.738196,5711.434121,2901.806466,NA,3561.272368,NA,1.22726047,NA,0.459204136,0.1128346,1.397934735,0.144628535,1.376378888,0.155338569,"Ca21chr4","W",969601,970431,"orf19.3831","Chr4","PXR1",1,2262.74,5711.43,2901.81,3561.27,1.23,0.46,0.11,0.52
"1239","orf19.3829","PHR1",443.0338354,917.1674029,472.653383,NA,628.3615566,NA,1.329434167,NA,0.174445948,0.20933261,1.476222962,0.133742879,1.449873075,0.103668015,"Ca21chr4","C",972261,970615,"orf19.3829","Chr4","PHR1",1,443.03,917.17,472.65,628.36,1.33,0.17,0.21,0.79
"4165","orf19.3828","",372.1365272,673.9186561,408.0135884,NA,449.844821,NA,1.102524116,NA,0.619136282,0.617968811,1.526769731,0.171466024,1.498631189,0.144035677,"Ca21chr4","C",973609,973277,"orf19.3828","Chr4","",1,372.14,673.92,408.01,449.84,1.1,0.62,0.62,1.69
"2245","orf19.3827","",889.3096041,2516.433511,1076.735762,NA,1644.089072,NA,1.526919723,NA,0.328659818,0.033300592,1.478238989,0.099765668,1.459131691,0.093943843,"Ca21chr4","C",975579,974569,"orf19.3827","Chr4","",1,889.31,2516.43,1076.74,1644.09,1.53,0.33,0.03,0.57
"4227","orf19.3826","",2469.441629,4927.160393,2999.851819,NA,3176.268164,NA,1.058808353,NA,0.797453444,0.653375203,1.593326682,0.185247731,1.531460079,0.040416082,"Ca21chr4","C",977449,976601,"orf19.3826","Chr4","",1,2469.44,4927.16,2999.85,3176.27,1.06,0.8,0.65,0.49
"1891","orf19.3825","RCE1",420.0082678,1116.318296,445.4336455,NA,685.4390195,NA,1.538812854,NA,0.220617804,0.197743296,1.587928202,0.130798075,1.571461569,0.053011618,"Ca21chr4","W",979399,980244,"orf19.3825","Chr4","RCE1",1,420.01,1116.32,445.43,685.44,1.54,0.22,0.2,11.56
"5501","orf19.3823","ZDS1",916.6982167,1846.762348,1051.365948,NA,1084.351604,NA,1.031374096,NA,0.985106878,0.963904753,1.558306563,0.175019015,1.510595902,0.121414853,"Ca21chr4","W",982303,987240,"orf19.3823","Chr4","ZDS1/CES1",1,916.7,1846.76,1051.37,1084.35,1.03,0.99,0.96,0.24
"2399","orf19.3822","SCS7",5103.385839,19975.26253,6525.499573,NA,12314.0558,NA,1.887067137,NA,0.112780353,0.003021067,1.450561606,0.095804343,1.434365613,0.021798693,"Ca21chr4","W",987869,989005,"orf19.3822","Chr4","SCS7",1,5103.39,19975.26,6525.5,12314.06,1.89,0.11,0,0.63
"4147","orf19.3821","",824.8642746,2244.151822,983.6161345,NA,1435.138172,NA,1.459042936,NA,0.025011111,0.083809508,1.503563491,0.126526905,1.469787529,0.07488158,"Ca21chr4","C",990508,989321,"orf19.3821","Chr4","",1,824.86,2244.15,983.62,1435.14,1.46,0.03,0.08,0.78
