"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","orf","chr","gene","geneflag","WtMean","MutMean","WtMean2","MutMean2","fold.mut.by.wt","p","p.paired","sd.ratio"
"NA.191","orf19.4582","SKI6",1106.114879,2338.605919,1297.236652,NA,1492.552587,NA,1.150563071,NA,0.422380147,0.239953514,1.021261004,0.060331783,1.019245489,0.06740119,"Ca21chr4","C",417943,417221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.192","orf19.4581","",301.0485268,486.9781085,287.645482,NA,311.904376,NA,1.084336086,NA,0.517245352,0.548633361,0.96477072,0.058683693,0.984914542,0.058692961,"Ca21chr4","C",419330,418134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.193","orf19.4580","",673.8105974,1473.644865,797.6880932,NA,981.6168131,NA,1.230577241,NA,0.4119783,0.453810356,0.991612987,0.066911421,0.99166568,0.023926192,"Ca21chr4","W",419541,420074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.194","orf19.4579","ERV29",1479.183741,2516.88146,1748.239514,NA,1576.348973,NA,0.901677922,NA,0.677537861,0.524424351,1.025018442,0.069769353,1.011001989,0.04131065,"Ca21chr4","W",421118,422044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.195","orf19.4578","CYT2",500.2327556,981.7692633,529.4217766,NA,597.3479594,NA,1.128302586,NA,0.553222973,0.374263439,1.03882247,0.061753105,1.03058325,0.015734695,"Ca21chr4","W",422377,423132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.196","orf19.4577.3","GPB1 ",373.8154842,541.9203043,381.6203615,NA,340.0666189,NA,0.891112355,NA,0.985467273,0.983724966,0.959847225,0.091464413,0.975250188,0.053529104,"Ca21chr4","C",423542,423267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.197","orf19.4577","TIM10",3676.987204,7824.089971,4694.725453,NA,4887.145201,NA,1.040986368,NA,0.919460268,0.775802773,1.073292738,0.100023246,1.065325853,0.054810452,"Ca21chr4","C",427083,423772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.198","orf19.4575","",336.5621655,501.8690318,329.1026255,NA,317.0362457,NA,0.96333551,NA,0.804460624,0.809893603,1.007049717,0.062293612,1.00510663,0.036136318,"Ca21chr4","C",429978,427664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.199","orf19.4574","",342.2458791,627.4742615,339.6202447,NA,389.531497,NA,1.146961947,NA,0.358844307,0.409764012,1.057523412,0.093918368,1.04467036,0.029515769,"Ca21chr4","C",431876,430206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.200","orf19.4573","ZCF26",303.0685388,508.9585176,298.3703264,NA,327.0824775,NA,1.096229915,NA,0.452435865,0.513850833,1.045683835,0.081665129,1.032350724,0.033022898,"Ca21chr4","C",434656,432164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.201","orf19.4571","",255.755478,430.1298413,235.3216553,NA,269.5704201,NA,1.145540217,NA,0.336949191,0.400348412,1.041722201,0.111928217,1.027521021,0.058244955,"Ca21chr4","C",436868,435219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.202","orf19.4570","",549.4406208,943.6223029,588.8281679,NA,546.9437764,NA,0.928868227,NA,0.631344806,0.526330724,1.058600279,0.170252806,1.040336652,0.102539386,"Ca21chr4","C",437692,437252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.203","orf19.4569","",432.063992,739.1428355,461.4599824,NA,469.8572088,NA,1.018197085,NA,0.809485965,0.787536936,1.051013996,0.109522853,1.048063,0.080466901,"Ca21chr4","W",437980,438774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.204","orf19.4568","ZCF25",190.3004983,248.9888926,152.4846525,NA,157.13695,NA,0.942088752,NA,0.295086237,0.322782665,1.024641526,0.046521172,1.02198434,0.019371786,"Ca21chr4","C",441248,438831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.205","orf19.4567","HDQ2",349.8795314,460.2810823,355.6165054,NA,289.402981,NA,0.81380638,NA,0.57908488,0.573136996,1.027892642,0.088310294,1.020064839,0.019339562,"Ca21chr4","C",443019,442108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.206","orf19.4566","ROT3",206.2984795,284.6165055,166.407837,NA,176.6871802,NA,1.027750238,NA,0.408830505,0.464736088,1.06498608,0.178687342,1.055135823,0.117363037,"Ca21chr4","C",444363,443782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.207","orf19.4565","BGL2",10043.24202,16191.24608,12111.13148,NA,9629.036905,NA,0.795056756,NA,0.573776484,0.142937372,0.98140217,0.030963138,0.989254134,0.009174178,"Ca21chr4","C",445653,444727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.208","orf19.4563","",1048.246114,1933.734119,1240.621287,NA,1146.112701,NA,0.923821567,NA,0.551316877,0.514616302,1.013481556,0.051017245,1.019611309,0.047902314,"Ca21chr4","C",447495,446380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.209","orf19.4560","BFR1",2050.51004,4054.536457,2375.798895,NA,2313.546674,NA,0.973797353,NA,0.96706628,0.884579817,0.972107335,0.055996067,0.974473454,0.012494476,"Ca21chr4","C",449240,447852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.210","orf19.2775","IDI1",869.7628324,1962.782573,1027.376751,NA,1186.439216,NA,1.154823889,NA,0.484537378,0.427842025,0.983785326,0.060093783,0.990130468,0.030783737,"Ca21chr4","W",450184,451038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.211","orf19.2774","LIP12",4014.036526,5903.726328,4951.504757,NA,3648.811925,NA,0.736909708,NA,0.023173599,0.028263804,1.033955355,0.096082277,1.010766429,0.045437268,"Ca21chr4","W",451524,452684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.212","orf19.2772","HOS3",1446.976609,2638.702435,1773.433057,NA,1763.841235,NA,0.994591382,NA,0.907283026,0.852765166,0.99718037,0.041358312,1.006506067,0.032458411,"Ca21chr4","W",453560,455701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.213","orf19.2771","BEM3",842.0836785,1479.396028,981.5299111,NA,938.0123519,NA,0.955663542,NA,0.867107771,0.748792742,1.013241012,0.056817231,1.01170001,0.001740671,"Ca21chr4","W",457313,460738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.214","orf19.2770.1","SOD1",696.1094688,1564.839241,859.6727839,NA,1071.854638,NA,1.246816996,NA,0.591758373,0.096823386,0.96632474,0.05410836,0.98696601,0.058814263,"Ca21chr4","C",461741,461032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.215","orf19.2770","SOD1",14396.45261,37569.7085,17853.77751,NA,23170.11984,NA,1.297771289,NA,0.203959928,0.022068695,1.02703428,0.091152264,1.030347546,0.036184443,"Ca21chr4","C",463139,462681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.216","orf19.2769","",9243.089744,33618.19173,12680.57317,NA,22516.80474,NA,1.775692979,NA,0.123541087,0.079881699,1.02955407,0.022564377,1.046959799,0.023307437,"Ca21chr4","W",463682,464065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.217","orf19.2768","AMS1",1731.133503,3789.831972,2027.616347,NA,2265.155667,NA,1.117152005,NA,0.589042584,0.335475064,0.993629966,0.049194633,1.004076044,0.024942671,"Ca21chr4","W",464968,468435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.218","orf19.2767","PGA59",48171.91424,55406.54092,61469.93884,NA,37426.97124,NA,0.608866252,NA,0.080676566,0.053369742,0.999683943,0.102312363,0.995218971,0.118057462,"Ca21chr4","C",471464,471123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.219","orf19.2766","",212.9702561,309.0128995,191.68861,NA,206.641753,NA,1.008517656,NA,0.513034932,0.521088933,1.004030857,0.050679801,1.004903638,0.030051026,"Ca21chr4","W",479521,479829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.220","orf19.2765","PGA62",50425.16002,62243.41592,64938.50726,NA,43657.209,NA,0.67228538,NA,0.02223496,0.044267553,0.995500303,0.051853332,0.999732592,0.031622892,"Ca21chr4","W",480635,481276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.221","orf19.2763","",485.0181966,842.3452027,537.976706,NA,546.7769534,NA,1.000465251,NA,0.544272179,0.505277148,1.015013663,0.054333864,1.01127594,0.02243836,"Ca21chr4","C",485641,483227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.222","orf19.2762","AHP1",21287.70921,35920.11811,25843.7113,NA,21244.54753,NA,0.822039346,NA,0.825213601,0.731470908,0.985114584,0.057669099,0.994600083,0.057993052,"Ca21chr4","C",486718,486188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.223","orf19.2761","GPI11",375.2232297,688.8489217,375.8877223,NA,419.4763269,NA,1.115961767,NA,0.712078181,0.696535162,1.033189366,0.09520616,1.038921266,0.02393221,"Ca21chr4","C",488449,487652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.224","orf19.2760","CFT1",568.093559,799.2768489,594.3300402,NA,456.3027082,NA,0.767759792,NA,0.263959256,0.00044867,0.976058849,0.046549006,0.981837129,0.052247542,"Ca21chr4","W",489039,493301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.225","orf19.2758","PGA38",4558.984416,8124.078837,5827.42818,NA,5542.608217,NA,0.951124243,NA,0.746451906,0.152498622,0.963395899,0.032914434,0.975975877,0.013797404,"Ca21chr4","C",495160,493613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.226","orf19.2757","",435.9633045,742.7470935,496.1760142,NA,484.6815184,NA,0.976833834,NA,0.595844308,0.557163293,0.98151937,0.060294972,0.975675374,0.055606832,"Ca21chr4","W",496267,497265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.227","orf19.2756","ERD2",650.9894675,1311.473321,750.9353133,NA,894.7449107,NA,1.191507304,NA,0.427749217,0.34007136,0.960987855,0.100449651,0.985538954,0.100649344,"Ca21chr4","W",497593,498231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.228","orf19.2755","PRE7",4002.57626,11947.35023,5008.949403,NA,7042.901399,NA,1.406063594,NA,0.170220005,0.091437303,0.970287924,0.051318441,0.98897455,0.071679742,"Ca21chr4","C",499171,498434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.229","orf19.2754","TIM13",262.5364062,496.2122964,241.8496612,NA,284.8335204,NA,1.177729665,NA,0.421863427,0.46835865,0.929680545,0.143787532,0.959892453,0.122184763,"Ca21chr4","C",500130,499801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.230","orf19.2753","ZCF15",535.0085496,791.8555366,567.3093345,NA,483.229391,NA,0.851791715,NA,0.545444262,0.427483087,1.018661355,0.041458273,1.012576762,0.023846075,"Ca21chr4","W",501568,504402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.231","orf19.2752","ADR1",1008.910437,1410.216605,1098.681963,NA,792.0434603,NA,0.720903307,NA,0.330248144,0.020167198,1.012459888,0.059583635,1.006526211,0.018420672,"Ca21chr4","C",508877,504621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.232","orf19.2751","MCH4",523.3915194,1023.262993,552.2402769,NA,612.6961233,NA,1.109473809,NA,0.564662897,0.455399542,1.018663708,0.058216774,1.013110893,0.039622093,"Ca21chr4","W",512530,514077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.233","orf19.2749","",383.8178189,511.7179039,412.1001428,NA,331.2984507,NA,0.803927047,NA,0.898520333,0.885911259,0.979505125,0.070528128,0.995130537,0.052485372,"Ca21chr4","C",515620,514148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.234","orf19.2748","ARG83",260.8008362,340.1191171,242.1919926,NA,213.9185121,NA,0.883260052,NA,0.649520796,0.666457507,0.978225665,0.040028392,0.979120318,0.097739746,"Ca21chr4","W",517410,520334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.235","orf19.2747","RGT1",241.6267652,348.6377488,216.1638463,NA,217.9070133,NA,1.008064101,NA,0.396496622,0.43308719,1.039079099,0.040528188,1.011728474,0.044696744,"Ca21chr4","W",523970,527059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.236","orf19.2746","EMP70",1073.625007,1852.454397,1222.397213,NA,1095.095839,NA,0.895859241,NA,0.651781152,0.11591416,0.990106626,0.050770348,1.00051873,0.059564879,"Ca21chr4","C",529387,527495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.237","orf19.2745","UME7",339.8603093,391.8150973,318.8335215,NA,255.2870602,NA,0.800690777,NA,0.679818007,0.713138387,1.046684074,0.10193473,1.030185754,0.039803263,"Ca21chr4","C",531366,529990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.238","orf19.2743","RPH1",1034.008557,1961.395003,1328.674625,NA,1382.802005,NA,1.040737875,NA,0.807360952,0.600086677,1.172581458,0.291470957,1.146836153,0.212333778,"Ca21chr4","C",533641,531821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.239","orf19.2742","",695.5174466,1833.080739,858.5934841,NA,1217.610165,NA,1.418145127,NA,0.308612076,0.296641034,1.135340436,0.138018692,1.123753015,0.192885901,"Ca21chr4","W",534009,534347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.240","orf19.2740","SLX4",337.3340804,577.0607055,338.8156444,NA,361.7965268,NA,1.0678271,NA,0.468928801,0.43249298,1.061155483,0.068449574,1.054774325,0.048418621,"Ca21chr4","C",536699,534369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.241","orf19.2739","RLF2",756.71829,1306.210209,852.3219566,NA,759.0407439,NA,0.890556365,NA,0.679895605,0.284411597,1.007386737,0.05798873,1.011485914,0.044752364,"Ca21chr4","C",538698,536980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.242","orf19.2738","SUL2",2055.940349,3609.839811,2347.254026,NA,2037.66762,NA,0.868106987,NA,0.810385343,0.615609297,1.027643029,0.057243284,1.018724229,0.051929198,"Ca21chr4","C",541600,539120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.243","orf19.2737","",2780.347092,6632.385276,3386.652716,NA,4105.202315,NA,1.212171031,NA,0.562543614,0.142974258,1.047085295,0.106897451,1.040864835,0.069816895,"Ca21chr4","C",546002,543774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.244","orf19.2736","BUR6",894.0564552,1729.426552,1118.653392,NA,1208.607149,NA,1.080412536,NA,0.812140715,0.468421899,1.016379438,0.051910935,1.003304063,0.063667583,"Ca21chr4","C",547581,547141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.245","orf19.2735","SEN2",666.976656,1591.070166,738.8002399,NA,936.7438347,NA,1.267925732,NA,0.414327641,0.282312668,0.991666368,0.049959318,0.991741852,0.027822924,"Ca21chr4","C",549178,548009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.246","orf19.2734","",373.8424942,582.0467727,377.2820825,NA,363.8336746,NA,0.964354502,NA,0.689901804,0.66079372,1.019218651,0.06717906,1.021705461,0.044943257,"Ca21chr4","W",550364,551371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.247","orf19.2733","VPS30",433.0489848,790.0973463,446.5925568,NA,480.7098322,NA,1.076394635,NA,0.643736117,0.54843849,1.02815151,0.060133425,1.026435276,0.009130391,"Ca21chr4","W",551637,553190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.248","orf19.2731","",465.2091147,847.768711,549.9060754,NA,575.8749142,NA,1.047224135,NA,0.692086853,0.708769422,1.147847555,0.122986316,1.136612259,0.163068382,"Ca21chr4","C",553566,553228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.249","orf19.2730","RPH2",539.6337258,901.4376658,635.5848189,NA,620.313342,NA,0.975972559,NA,0.856075112,0.738212456,1.17002835,0.297855704,1.110854234,0.192940163,"Ca21chr4","W",553938,555758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.250","orf19.2728","RAD24",271.2065121,436.8990919,245.1283044,NA,265.2162684,NA,1.081948774,NA,0.454771218,0.457268188,0.972898654,0.04621123,0.989335803,0.026130493,"Ca21chr4","W",555926,557695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.251","orf19.2727","GRX3",763.3949076,1633.077373,860.604686,NA,987.4816264,NA,1.147427666,NA,0.499732239,0.083329445,1.0215664,0.082397117,1.01930477,0.007334995,"Ca21chr4","C",558606,557845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.252","orf19.2726","SFK1",5851.108428,9442.450572,7113.429283,NA,5399.564649,NA,0.759066328,NA,0.302797276,0.060233758,1.030907432,0.086062614,1.020169842,0.046404578,"Ca21chr4","C",559897,558959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.253","orf19.2725","",424.7086067,733.1775313,468.3589667,NA,505.6434455,NA,1.07960663,NA,0.741372821,0.742184393,0.978092844,0.061887214,0.98728369,0.038631684,"Ca21chr4","C",567228,566926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.254","orf19.2724","",1937.702622,2948.23695,2409.987924,NA,1932.868024,NA,0.802023946,NA,0.487587981,0.092586813,1.008087196,0.037606089,1.005369153,0.051564475,"Ca21chr4","W",571922,573418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.255","orf19.2723","HIT1",279.9203682,406.4858144,282.278213,NA,278.980606,NA,0.978470932,NA,0.447384121,0.443291899,1.09479888,0.061133787,1.07784173,0.018755203,"Ca21chr4","W",577406,577852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.256","orf19.2722","CGR1",505.6547574,998.9292487,534.1721479,NA,588.1764925,NA,1.10109914,NA,0.507437678,0.438573066,1.020426411,0.021286733,1.029456078,0.0334114,"Ca21chr4","C",579236,578214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.257","orf19.2721","CDC123",421.972188,819.975055,459.972068,NA,513.6041315,NA,1.116598522,NA,0.516078077,0.440319809,1.019560816,0.047027747,1.023533019,0.011194731,"Ca21chr4","C",580529,579492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.258","orf19.2720","CCT4",957.2819054,2093.666881,1076.829744,NA,1219.509238,NA,1.132499584,NA,0.77899363,0.513898846,0.97867404,0.051085097,0.985191047,0.038631614,"Ca21chr4","W",580782,582416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.259","orf19.2717","SAS10",509.1513436,830.6967506,545.8986343,NA,513.3626478,NA,0.940399216,NA,0.840415818,0.699939266,1.012355535,0.042804729,1.005841267,0.022174174,"Ca21chr4","C",584201,582507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.260","orf19.2715","RPC53",645.1857647,1112.403404,709.3889124,NA,647.7539668,NA,0.913115437,NA,0.686170236,0.66079022,1.061669712,0.159887398,1.044092009,0.101961185,"Ca21chr4","W",584483,585841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.261","orf19.2713","MSH5",187.180127,245.7293615,148.3705691,NA,156.5128523,NA,0.948457662,NA,0.29678693,0.333869716,1.045582624,0.076881859,1.041935168,0.027866997,"Ca21chr4","W",586425,588897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.262","orf19.2712","HCA4",720.3932303,1055.436966,835.7993624,NA,620.5652677,NA,0.742481145,NA,0.38246619,0.238033467,1.062485427,0.104428503,1.052719935,0.05392309,"Ca21chr4","C",591191,588894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.263","orf19.2711.1","ELP2",1250.62597,1718.205618,1396.418974,NA,1019.071846,NA,0.729775136,NA,0.740261123,0.449617662,0.983089748,0.063285763,0.992332144,0.023629859,"Ca21chr4","C",592276,591485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.264","orf19.2711","SRB2",634.5110871,1164.666658,751.2741245,NA,784.0681903,NA,1.036617393,NA,0.565920037,0.469763294,1.054242857,0.096909639,1.045551656,0.061578166,"Ca21chr4","W",592522,594915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.265","orf19.2710","GLC8",1704.737723,3408.07243,2213.631797,NA,2289.970039,NA,1.03448552,NA,0.783341177,0.283604678,1.098534363,0.119691655,1.072630425,0.076282319,"Ca21chr4","W",595271,595915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.266","orf19.2709","ZUO1",3224.74707,8090.212807,3855.045359,NA,4676.683002,NA,1.213133068,NA,0.596474916,0.236600715,0.990034297,0.080654374,0.991997003,0.078779221,"Ca21chr4","C",597368,596085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.267","orf19.2708","",340.8523954,669.5762599,349.6055983,NA,445.8206596,NA,1.275210299,NA,0.276321144,0.219206866,0.990557349,0.054979672,0.997919323,0.044556071,"Ca21chr4","C",598349,597582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.268","orf19.2707.1","QCR9",8118.957291,21487.12633,10833.85491,NA,13732.77219,NA,1.267579482,NA,0.443118452,0.019008989,0.996522521,0.048961039,1.01455348,0.01958288,"Ca21chr4","C",598959,598762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.269","orf19.2706","CRH11",363.2641073,710.4134615,390.3847922,NA,513.6142374,NA,1.31566149,NA,0.326447947,0.309259159,1.040217214,0.073382592,1.035602868,0.049303964,"Ca21chr4","C",600732,599371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.270","orf19.2704","",301.5221043,477.6599581,313.4897531,NA,333.3530293,NA,1.063361804,NA,0.635002389,0.648382002,1.011373791,0.189295018,1.013940425,0.114288823,"Ca21chr4","W",602846,603166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.271","orf19.2703","",466.3049368,862.1564289,509.6977204,NA,568.1178756,NA,1.114617258,NA,0.564094087,0.450010774,1.123898347,0.149586687,1.104314312,0.122159439,"Ca21chr4","W",603321,604889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.272","orf19.2701","",937.9508547,2337.21397,1185.007939,NA,1716.766523,NA,1.448738415,NA,0.497137714,0.167062264,1.045915901,0.084240377,1.03750701,0.062333008,"Ca21chr4","W",605540,606058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.273","orf19.2699","ABP1",3063.468058,6231.937705,3911.510598,NA,4120.566052,NA,1.053446219,NA,0.872757961,0.636541853,1.106725399,0.170670156,1.086835391,0.156696597,"Ca21chr4","W",606596,608542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.274","orf19.2698","",992.9349027,2580.023362,1238.620371,NA,1777.029233,NA,1.434684326,NA,0.273275172,0.311691233,1.036987519,0.078053491,1.029193823,0.055526536,"Ca21chr4","C",609084,608758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.275","orf19.2697","UBR2",957.5323906,1447.439515,1061.834308,NA,867.9545894,NA,0.817410572,NA,0.479855965,0.239580989,1.034789668,0.10999474,1.024606776,0.055603622,"Ca21chr4","W",609473,615169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.276","orf19.2695","UBR1",499.8446925,1035.484543,514.76625,NA,618.0338667,NA,1.200610698,NA,0.718362057,0.655244621,1.064782346,0.120071468,1.054840014,0.068781774,"Ca21chr4","C",620665,615302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.277","orf19.2694","TYS1",3051.934332,7426.748274,3722.306219,NA,4306.007403,NA,1.156811705,NA,0.614612094,0.551923312,1.054021414,0.047508135,1.047642735,0.030397514,"Ca21chr4","W",621567,622796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.278","orf19.2693","GST2",3296.472725,9938.17929,4264.588237,NA,6149.034533,NA,1.441882356,NA,0.247613934,0.044195743,1.031100801,0.077309879,1.040754746,0.01390413,"Ca21chr4","C",623611,622952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.279","orf19.2691","",563.5834347,975.0319777,659.575281,NA,651.2269876,NA,0.987342926,NA,0.768004914,0.733903105,1.05253413,0.093508645,1.042599016,0.08881977,"Ca21chr4","C",625096,624374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.280","orf19.2690","MGM1",633.1602618,1072.381654,721.0330884,NA,683.2377256,NA,0.947581653,NA,0.950419667,0.902081919,1.029628245,0.069206893,1.02937922,0.028768671,"Ca21chr4","W",627864,630557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.281","orf19.2688","NAN1",480.4977027,795.8956384,501.915559,NA,487.5385471,NA,0.971355716,NA,0.909865461,0.882682001,0.999022169,0.035141004,1.014791176,0.012903596,"Ca21chr4","C",633200,630681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.282","orf19.2687.1","RPB10",1266.724354,2888.130953,1638.153377,NA,2010.144836,NA,1.227079749,NA,0.670902545,0.028836917,1.025318785,0.083985293,1.01824944,0.051590162,"Ca21chr4","W",633514,633732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.283","orf19.2686","CPS1",3481.982926,5900.891815,4036.517048,NA,3311.829922,NA,0.82046722,NA,0.754031534,0.359746193,1.018878563,0.061369081,1.017585619,0.004928952,"Ca21chr4","C",635720,633978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.284","orf19.2685","PGA54",1751.24351,2928.306082,2043.465718,NA,1743.852652,NA,0.85337994,NA,0.374872207,0.025442335,1.013280011,0.07759796,1.010410578,0.05258522,"Ca21chr4","W",639770,640798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.285","orf19.2684","SLK192",514.5853949,768.8198106,563.8910638,NA,458.8735266,NA,0.813762721,NA,0.820824762,0.678752921,0.987569209,0.056487819,0.989529798,0.06725312,"Ca21chr4","W",641845,644280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
