orf	chr	gene	geneflag	WtMean	MutMean	WtMean2	MutMean2	sd.wt	sd.mut	fold.mut.by.wt	sd.ratio	p	p.paired
orf19.687.1	Chr6		1	358.869814237377	608.345341260333	166.593629274737	167.690432298154	170.110611817527	182.162574433075	1.00657712327280	0.471810276512583	0.758960428083855	0.384469107713372
orf19.2455	Chr1		1	523.954162046844	853.040355918532	357.734300441668	320.950994324830	260.89050502633	266.137972177934	0.897177021964556	0.159067298780553	0.751856646609385	0.0610254338954612
orf19.3608	Chr2	MSH3	1	433.043646951828	615.140335707553	234.823425767021	156.306300673558	208.184439049049	121.287975490831	0.665161237457986	17.2799562384169	0.810907635962163	0.731206532064756
orf19.251	Chr3	YDR533C	1	14971.5633638140	41853.5608218158	19467.2555692474	26096.1114149461	4540.07024640775	9488.6733893177	1.34051311558114	0.585685988564054	0.133535805000029	0.187004020810141
orf19.7359	Chr3	CRZ1	1	424.16454590194	676.104082321188	228.444044563079	197.583069423133	138.977416676782	122.692487273659	0.864907946280804	0.41754904097341	0.666604721375967	0.288471555109761
orf19.891	Chr2	AMD1	1	900.86695712535	1836.72372467612	809.252393040731	855.406594071294	394.266715147226	436.784484692422	1.05703313506079	0.351024506889078	0.97216419830325	0.93609002767325
orf19.1124	Chr5	DPH52	1	1160.17079179708	2015.23694251655	1199.01064011798	1169.05400306334	904.148928711836	980.738385353176	0.975015536933267	0.285540205669871	0.926728653912116	0.662760789054492
orf19.1159	Chr1	MET23	1	1040.7600860802	2393.89642541367	1020.87904306409	1298.83584573496	249.078543247178	608.696991680422	1.27227202336978	0.328166150332236	0.466022159198007	0.143227841676957
orf19.3487	ChrR		1	446.655016115424	512.268871227583	253.176516752440	106.899662217387	310.418227522622	51.8875049809669	0.421955944401875	39.9273043000834	0.83511350691316	0.825532276000565
orf19.4618	Chr4	FBA1/ALF	1	13770.4851551225	42676.767062787	18467.1565193984	29798.2052505573	10021.4575798835	15609.0979301471	1.61357842065487	0.467701646191090	0.18298768996011	0.0224840764745221
orf19.6627	ChrR		1	945.487247766853	2578.33259361379	904.17052444403	1354.57925147837	212.378099598633	605.639878621127	1.49814577544573	0.42352020956983	0.140862776535568	0.045604907247613
orf19.6463	Chr7	YJR072	1	1118.45393670405	2592.03881041574	1155.38577706586	1508.02261138945	209.499214955901	436.266366841504	1.30521133401791	0.374105881737827	0.145953559215347	0.105222720187470
orf19.4175	Chr4	TOK1	1	1012.72838816759	1674.91428015388	977.2274604089	838.708736461981	671.298118740782	473.426578968278	0.858253344734132	0.392347658737486	0.875001843527376	0.677716888804227
orf19.6357	Chr1	MAD1	1	288.94735594416	401.902336660617	94.4833569100207	71.111235248626	137.526602435910	94.0252087264592	1	1.03183932964336	0.9979150053414	0.988494767865708
orf19.689	Chr6	PLB1	1	406.746317883568	568.819210382278	214.154443807284	143.879930914516	158.185884364911	121.035409515386	0.672106435351318	0.179383426998900	0.762593098552355	0.0112788321018112
orf19.7550	ChrR		1	322.289227018696	692.921077145782	128.744944106756	226.582469757656	138.170391034546	228.822239116608	1.75895045499712	30.6542821543454	0.439026078058165	0.157361553580807
orf19.6640	ChrR	TPS1	1	1703.49777843872	4746.46338094689	1794.10928114545	2937.67924698669	877.06498444032	706.639980761369	1.63740262527996	0.858728388859246	0.0276915813190751	0.0537546522855268
orf19.4414	Chr4		1	557.189484584631	1403.73302600074	418.682576759544	743.461112438509	309.744134181087	424.077111369602	1.77571543146753	1.22310094493228	0.133423751019544	0.0122384394507608
orf19.2438	Chr1		1	567.718390804598	1059.58782372598	416.950941386051	438.294366455324	115.558247407781	135.725569154018	1.05118929579178	0.171996650227548	0.851067525611982	0.67351210100201
orf19.3282	ChrR		1	645.414644314145	1206.10871869107	512.140420780774	549.127819366101	322.850315563046	386.797346232975	1.07222120552199	0.288853999673524	0.885112251640216	0.648772959002455
orf19.64	NA		1	1004.96005182053	1973.58900735745	1031.74861713322	1202.89077276936	1009.59187112173	1292.30546099892	1.16587582749727	0.409523604792367	0.974559592107018	0.882513594524559
orf19.5573	Chr6		1	251.794815564552	357.639667535854	30.2339178043061	20.8884493048603	34.3763378381402	21.3213799930875	1	1.51275703939211	0.839398443153337	0.648456302454697
orf19.3641	NA	CAN3	1	421.452838273846	544.764979709833	239.670339484895	151.127684969151	78.3037801840478	105.089552680099	0.630564822054985	0.328096898697950	0.130696145356282	0.0772878729046356
orf19.3281	ChrR		1	1287.86368690293	1899.05196055457	1293.08649011635	1060.56794897183	1296.65914701082	992.194650000753	0.820183303342995	0.949823161900101	0.925485507534933	0.782872243620945
orf19.5702	Chr6		1	551.085956768579	888.899828211568	377.573049900546	315.879155899383	330.95461003996	232.029313325122	0.836604084911747	0.447847651925292	0.869879475741067	0.729295272657438
orf19.5686	Chr5		1	3217.5	8017.66955961965	4434.17129923988	6139.67151710119	3921.36012564828	5422.60582135842	1.38462659711718	0.326155693001383	0.648893236623936	0.128569516722539
orf19.6458	Chr7		1	621.268205050646	1310.12842617153	517.159787250696	598.697752105201	324.504628131971	433.431883617552	1.15766493618534	0.706438411837482	0.688349637764579	0.451047859991745
orf19.4950	Chr1	AKR1	1	838.881424250763	1387.05511186714	742.776128031956	615.179175754945	340.083851748054	328.269085972469	0.828216137458417	0.165659812117008	0.540253709503993	0.0335333384704359
orf19.3138	Chr4	NOP1	1	8059.8008517671	19966.6905235569	9398.32924070363	11437.2638334973	5372.67231033862	5703.75948537027	1.21694649554978	0.522935690794186	0.493116181128008	0.245012581884765
orf19.3100	Chr4	USO4	1	330.60428792496	491.798149953845	125.700792806873	86.9846212673658	110.11669265767	83.9775777231329	0.692811996836178	0.259065902366158	0.857439483766581	0.156470860784079
orf19.5705	Chr6	NAM2	1	465.686490172593	762.998298678446	274.452792700926	235.453171764022	330.388149519019	270.524369178547	0.857986680817468	0.521950310694915	0.949983510110884	0.697150252613406
orf19.3336	Chr1		1	190.384394341291	272.512157382847	0	0	0	0	1	0	NA	NA
orf19.7089	Chr7	PMR1	1	1532.09254026833	3755.12614468864	1570.11670187220	2101.19792646344	690.657031001255	709.255453308498	1.33824315349170	0.515223299811014	0.222209961331664	0.082083160706898
orf19.1599	Chr2		1	293.779840848806	515.391262473159	97.9446161627818	125.660613832020	109.136280170038	89.409175115375	1.28297622426918	8.07088461801817	0.522160354907861	0.634787220434839
orf19.4349.6	NA		1	333.859257955368	433.174825879908	128.071977025978	70.5560746951174	73.73144330716	51.8881990480562	0.551493210824099	0.40741232169287	0.616832971339872	0.120271081905366
orf19.604	ChrR		1	236.220314269316	338.909174190377	33.7491122319961	43.7503077702291	61.0994083826042	81.4446001955445	1	0.178099632215294	0.929314207838118	0.115249537063814
orf19.3852	ChrR		1	218.457401793609	267.870173056425	14.7882552495659	4.43317711264698	29.089009433993	10.4519527511916	1	0.434894258467454	0.390678272537727	0.264870306006761
orf19.3789	Chr4	RPL24A	1	8383.14182256038	31368.6719891572	10438.1426732001	19654.8012937581	3970.0153463032	8892.00241611736	1.88297879317378	0.46467190764655	0.0487887618811581	0.00112537813238356
orf19.4780	Chr1		1	1066.71244396358	2207.54207702091	1032.35912320118	1164.91062290389	410.592400628279	318.713254099774	1.12839669522336	0.450140258638873	0.439145548261313	0.367650003328165
orf19.2507	Chr3	ARP9	1	658.959215567655	1245.24067504637	520.704236148302	554.633465700283	372.444585542513	400.500758369029	1.06516027179452	0.133724917434344	0.912200674147904	0.268774045391555
orf19.2299	Chr1	URM1	1	406.21595539588	1007.40863016294	235.265471092576	446.927446874641	118.478563440267	119.352920290016	1.89967293032464	0.953208147807114	0.0147409349873309	0.0062778206901004
orf19.7295	ChrR	SCD5	1	476.600973551686	860.046707313155	308.154024125128	364.27915205141	127.198110387406	218.212547199765	1.18213336037271	0.431416235579714	0.698127421164188	0.398653396337472
orf19.6601	ChrR	YKE2	1	983.223042132298	2856.30873436908	1013.40066949101	1524.78107614244	741.434084778514	1094.95294137247	1.50461818513330	1.06912923317474	0.29405110204403	0.0840132701871728
orf19.5253	Chr1	YAK1	1	466.846340126399	791.88190760389	316.593835693156	321.78387073314	287.782955546578	273.360009457579	1.01638472916074	0.26843779704922	0.997304291329055	0.963384465134845
orf19.5579	Chr6		1	307.621138666738	560.063573085011	102.505088704741	131.368793974017	83.9747960693248	125.311747453151	1.28112605229027	0.439949681633979	0.979714725530153	0.902814280297688
orf19.6670	Chr5	CAC2	1	552.702602965194	689.201867816092	401.769141651402	239.738228100068	174.544898348664	106.092445528835	0.596706424775844	0.411218478853779	0.287249117931759	0.0851617951670364
orf19.3376	Chr4		1	246.600353669319	337.888909940634	34.1642072857694	11.2496711486425	32.5017834596243	9.18279953612132	1	9.9923360421109	0.683644087214123	0.74313911568829
orf19.6366	ChrR		1	301.93686055324	472.986212395537	132.907380780852	106.688498470222	213.98055630672	111.686337364483	0.802218221939008	15.0254583878395	0.722811831942501	0.430425068713853
orf19.3704	ChrR	RSM19	1	1138.37095335598	2404.81021062271	1108.52957891440	1216.92872890599	448.533579686147	551.837623909068	1.09778642992797	0.561686651746844	0.811890612005823	0.762574101242334
orf19.4960	Chr1	SPE4	1	1326.37428160920	3419.65883773934	1445.16024105906	2010.39133972111	495.338576694232	544.129223253312	1.39112001742300	0.297370610130203	0.0648192313017431	0.0151807299254070
orf19.5667	Chr4	MNR2	1	1196.88140485498	2052.18350363087	1225.48162986339	1067.85786360419	647.198473735898	570.421096665782	0.871378107661416	0.284191253008570	0.724669100963346	0.448029765489787
orf19.4185	Chr4		1	722.75805437001	1501.14120721233	671.391684831726	861.745752766998	475.707015673263	481.989859923691	1.28352163459245	0.670158369356996	0.445314574256261	0.197585596412507
orf19.5486.1	Chr2	YSH1	1	1629.71524966262	2684.75473126532	1767.12041171903	1541.68912501867	896.657954703908	562.499599986683	0.872430149521585	0.286053771555317	0.793682576501446	0.604140130481399
orf19.7306	ChrR	YPR127W	1	1596.62141779789	4080.29364816218	1839.16044227938	2337.84462224183	560.371790603777	560.109337700536	1.27114773050708	0.669650672808062	0.129325223353400	0.28243802082873
orf19.1246	Chr4		1	1063.74824716522	2324.94838638373	1021.58131664395	1218.39151466760	668.254842719852	712.256050973625	1.19265250334668	0.317403432129284	0.654506874847274	0.154181916599124
orf19.825	Chr2	GCD7	1	836.195013238995	1748.60473700276	783.6212365529	896.568611816076	243.067506987496	393.560452180529	1.14413516376869	0.431110334795436	0.72043937912979	0.545309820167458
orf19.681	Chr1		1	688.727977104565	1047.18177312443	551.081781631203	422.499079341843	251.310869142005	229.227352446616	0.766672195352284	0.408498726370285	0.53334273541571	0.234483839908578
orf19.3248	ChrR		1	286.205374455148	406.123184286977	85.8099200580238	67.3575353564419	102.273851187636	89.078646735733	1	0.181583116329783	0.921933281671383	0.150293061625815
orf19.6563.1	Chr7		1	428.973449040373	709.539011954886	263.533022512462	246.859953542652	207.518486579023	195.168873966337	0.936772511861082	0.331543098522374	0.986998847761472	0.867858108425144
orf19.570	Chr5	HYR9/IFF8	1	229.455546608564	311.906277630416	16.6386362011157	12.4678919918451	33.2520952204138	30.1317252576893	1	0.375868109523305	0.663249091633258	0.341566757622683
orf19.1949	Chr5	VPS1	1	2536.90253422546	3701.78113885510	2797.92875640121	2249.68251411225	923.609839976595	585.083006949945	0.80405282263365	0.517178051950748	0.337313788380308	0.439018224173802
orf19.3990	Chr5	RPC17	1	979.860291405772	1507.37869375029	995.090021810967	812.159320893293	1025.86107744050	907.215715145922	0.816334170532235	1.72918771788525	0.619423571456035	0.447637752867581
orf19.1885	Chr2	TAF4(MPT1)	1	747.689677259886	1540.6922669738	665.172015856354	825.313139502148	532.671075580885	754.746111184236	1.24075144448106	0.282519847721979	0.761251739251857	0.0983135373617182
orf19.7269	Chr1		1	2586.30231080479	6208.60469697675	3245.70189439493	3889.36274972065	1305.69442037475	592.396103066251	1.19831176006560	0.512322977109644	0.225079482554341	0.139576423830882
orf19.4550	Chr1		1	506.775493663425	986.612749124763	369.956002656999	442.152229123599	351.441759448249	439.135117095105	1.19460996520844	0.670947262477092	0.920630450691763	0.526051740384018
orf19.3373	Chr4	RIM4	1	411.921055955539	751.522950003213	281.569412906172	314.462277534698	430.022412941156	329.131986505124	1.11615905925673	5.82203572515339	0.471356981511293	0.125612479608627
orf19.5247	Chr1		1	795.696391176881	1755.79541027635	713.294458590408	867.314414009913	304.213277631284	305.001703098118	1.21592759282593	0.456720032456381	0.334026870113514	0.151332161970199
orf19.4481	Chr1	MFALPHA/MFalpha1	1	2136.08663894615	3653.04170696968	2478.23590309328	2199.8722973931	2196.69564102751	1494.13696758055	0.887676711747766	0.736031069381544	0.809110689295525	0.482030549383375
orf19.3944	Chr5	GRR1	1	1131.60335132704	1258.37212643678	1103.94538446274	648.640982396755	464.014637552247	355.885388819464	0.587566188985364	0.687566337230282	0.147978782267360	0.171601115886416
orf19.6091	Chr1	RIM8/PRR1/RIN	1	3296.69766314549	5030.94524441076	3779.98186407194	2802.45924249313	1265.94590605855	1060.05885702597	0.74139489110517	0.267594257179010	0.152467212168034	0.0679857462585872
orf19.1390	Chr2	PMI1/PMI40	1	1130.04896109637	2305.94561212381	1130.50564751727	1165.48455669542	313.571030790262	552.746300757267	1.03094094156449	0.595882222328829	0.874326873442577	0.878743853245523
orf19.1350	Chr2		1	455.049435049682	1200.1635739991	307.197017208825	577.179362684251	322.385857482603	500.887312857816	1.87783851171584	2.86117527344272	0.430802796969716	0.0122456405596297
orf19.555	ChrR	CIS3	1	257.576932771806	350.505458809057	41.8301766996501	24.7406091084551	49.6354068378781	44.13674981403	1	0.391603445548314	0.562251612112097	0.325433320258388
orf19.4421	NA	CWH41 /GLS1	1	409.987383079715	785.805755330355	213.314771837332	284.471121380352	157.983044646137	98.67371223566	1.33253327958544	51.8192041357759	0.290716162261304	0.224253899365019
orf19.7495	ChrR	OYE33	1	696.270837072788	970.70411703489	551.736192476247	393.233347406247	489.075725030686	311.216065073017	0.713021946788184	0.562098633150472	0.414328965327910	0.257008142828898
orf19.5485	Chr2	MEC3	1	368.930954984721	675.995127960849	171.986647638777	220.66345910174	67.4087653418072	121.833848882429	1.28302668917182	0.544301132328842	0.760572753230007	0.554231068262534
orf19.1474	Chr2	SLA1	1	872.156830238727	1196.83888309966	789.031643253692	529.396456827187	644.913242847595	377.904097399622	0.67094451959384	5.11375343011984	0.93599847014612	0.90078372017911
orf19.4450.1	Chr1		1	334.132581398235	505.191644285338	133.008832063229	122.789188029479	79.3220645192079	130.490024287617	0.92441872309424	0.519217993195842	0.390696975627539	0.190039990798451
orf19.7369	Chr3		1	385.90335753176	757.8457027812	199.85784032023	297.559009747222	36.5051157492931	77.167212062591	1.48885332329443	0.5262383207247	0.0119325800116388	0.0286515590253103
orf19.3367	Chr4		1	907.503671662819	2036.68162656309	846.445322519615	1074.56060504340	321.27712495724	342.263240521679	1.26949795391953	0.388561733128110	0.227225688900834	0.0572566375355624
orf19.7052	Chr7	INP52	1	513.495818976477	862.582833631382	331.06672117984	313.242327259167	271.096358779335	171.594520297675	0.946160719938414	2.18032502612632	0.651234625900842	0.466647706030537
orf19.5964.2	Chr3	ARF2/RPL35	1	2155.01314404490	5452.74883162814	2557.9149520833	3587.80592403448	1610.45930536034	2548.61249232551	1.40262909097598	0.432362968795147	0.470647036822401	0.0640807512824708
orf19.4640	Chr4	PWP1	1	1848.26914066102	3306.55619707377	1911.51637619702	1744.33219825620	1704.22611917603	1480.95644265211	0.912538453751866	0.317419347311664	0.923798909844892	0.73201680079912
orf19.6237	Chr1	RAC1	1	2032.66779590974	4075.91025391729	2487.40766802449	2812.67743097472	2250.86563781382	2707.56242998117	1.13076656759226	0.199690515257428	0.910382474596906	0.458699608311785
orf19.2199	Chr2	PHO86	1	1423.15837754200	2765.36801192858	1506.10171627258	1544.08530267255	592.476804291866	772.596745537691	1.02521980155097	0.396388621780009	0.900419065656927	0.809754651205312
orf19.2284	Chr2		1	915.532147538386	1448.37533308847	873.34807516386	691.981513875142	545.81054385715	313.938555439089	0.792331870366016	0.610862218849538	0.719894455113735	0.582828558397114
orf19.540	ChrR		1	478.955464575405	829.840631917991	322.432913801859	335.089878626727	198.320858132615	185.937009819940	1.03925456826236	0.205545698611348	0.836292929265589	0.328691449992098
orf19.677	Chr1	CHO1	1	1192.79339013981	3421.74451754386	1225.9198848597	1972.46093357658	577.069020275621	1038.97091282991	1.60896397712182	0.54011005284171	0.217211577526060	0.0228857067224054
orf19.6339	Chr6	NRG2	1	263.904899018102	402.292847641872	55.753764877716	78.392499169047	60.6175401099545	119.475909249976	1	0.789970626047048	0.973913806917353	0.82285374480319
orf19.5847	ChrR	RET1	1	850.586256466908	1722.40768763970	788.870069983865	826.264939372594	241.613680401929	346.46227142288	1.04740307791053	0.625675096870705	0.970507112807854	0.969207725448866
orf19.2921	Chr4	PAC2	1	498.748894440143	1379.74917011804	316.561080231465	636.205980913454	239.221605714790	314.899998948009	2.00974162852954	0.948727814448804	0.0552541496506112	0.00314558368299374
orf19.7014	Chr7		1	277.482066658978	405.317201048599	59.2616306579784	54.6838620625821	24.5245079138292	26.7535605891284	1	0.700203035968368	0.772983494341374	0.776275778235123
orf19.5775.3	NA		1	320.364252421697	410.927703321079	116.293328179999	49.7979839894579	105.101264942708	67.300356704606	0.431890659583848	0.403702682449902	0.225368765034933	0.0817462988732353
orf19.45	NA	ALS9-2	1	373.668833804131	577.01248105343	196.784697016821	173.255108778641	200.432668395014	186.883185776428	0.88063198380999	0.345680409741433	0.830778997313373	0.307135873279082
orf19.4884	Chr1	TOS9	1	211.962131463187	311.058569480292	5.44901703681413	12.3586993049667	12.9390630494631	28.3099430473084	1	28.5631844637802	0.723181539295764	0.718628156924045
orf19.4510	Chr2	IFA4	1	352.220677466116	583.735851149758	152.823917163261	165.570590772499	98.7079319928188	88.5706163224036	1.08222732816391	10.0914384822328	0.536145814819461	0.303922384786908
orf19.3681	Chr1	KAP95	1	438.223864029524	742.58342193613	254.492378251964	252.805112163307	212.548047886879	221.876979909591	0.99337441130671	0.159401437502714	0.974919040437306	0.564401376995497
orf19.2827	ChrR	TID3	1	252.564901976426	304.022309586965	37.0912597195715	12.6405033795626	47.6492585926829	25.6749626561012	1	0.42348174900471	0.28701987904004	0.08447015474763
orf19.1303	Chr4	MRF1	1	454.355642920298	828.821943197228	281.681694731016	312.143198608187	65.656106503729	132.290863252608	1.10814158124922	0.254478160592047	0.861528411167761	0.732245885761071
orf19.2610	ChrR	ARC2	1	555.541211007182	1162.41237006328	448.557514704363	542.422304667585	404.878424358025	395.252974875478	1.20925920731723	0.427331843946102	0.671986514719673	0.130525697659982
orf19.479.2	ChrR	SEC22	1	553.098274580658	1144.54029235382	422.882417208927	533.443525874384	124.193011447255	105.096177201837	1.26144645453735	0.156448116816103	0.0977285474598917	0.00331042427281173
orf19.5445	Chr3	GLO3	1	939.764194970184	2161.81564211147	860.957592795534	1123.49909063364	339.451246482729	356.908686519731	1.304941265441	0.468139827784246	0.274705225446285	0.0928508439944125
orf19.6065	Chr1		1	983.214303442071	2822.14881093288	988.900202239234	1674.65797628444	583.386365492304	1108.58834958170	1.69345498412519	0.383886519987332	0.255590447238937	0.00239996000951271
orf19.3976	Chr5	JNM1	1	929.382573365332	1277.47263009979	930.722247261834	674.754378412142	1085.61812963384	752.098687454673	0.725126982734423	0.164412820861309	0.950765652800605	0.144402618441607
orf19.1504	Chr2		1	673.455292130115	1249.97105779349	548.514320630344	609.318479265582	347.5166653702	445.779547249907	1.11085245425382	0.363006736376196	0.917886584513702	0.691325101879717
orf19.6325.1	Chr6		1	539.449160035367	985.784079451502	415.674687782188	420.994754961502	125.449273192614	61.6190068228327	1.01279863156378	0.487055902150924	0.86494042009978	0.902104339335497
orf19.4697	Chr4	MDN1	1	1061.14649161587	2210.13839680435	1006.14402414425	1124.33982717748	963.572553735267	1101.28316684472	1.11747403969701	9.48996570936401	0.656823152403756	0.337495475164352
orf19.836	Chr2	SMX2	1	486.695400359874	1092.40992881957	347.434595955869	517.78171439142	278.426100894645	401.842100571132	1.49029981590316	0.572131812021343	0.516370860848048	0.118205539198423
orf19.4065	NA		1	283.899446893095	324.644269872795	75.4363570883754	12.7112298153841	66.8996882103794	21.4391455977399	1	0.509693523307111	0.389681938796255	0.292707770299249
orf19.4872	Chr1		1	195.876595891742	287.560033898850	6.64176809948549	7.66836682371548	11.3984868296133	14.4070554003220	1	3.34322598507021	0.989963149593473	0.98526400551839
orf19.1331	Chr7	HSM3	1	885.212352831681	1954.70564341889	865.69870730504	1118.16917737023	292.761115131706	599.885596857563	1.29163780416300	0.399019549715859	0.462607087969460	0.196633994258264
orf19.4958	Chr1	EMC25	1	295.896569280561	389.008455581588	79.1934664479506	46.0443956448094	65.6100323091171	41.8597219257883	1	13.9883873174989	0.526811192902149	0.493104842679292
orf19.3491	NA	CKU702	1	430.341139652846	585.653701940507	231.541409311205	151.740856292014	172.18898853539	96.9853702636546	0.655350836567058	0.24987340787944	0.469801757811308	0.0553985459957313
orf19.7363	Chr3	KRE6	1	952.7460425489	1518.26394941266	880.791987045675	743.4037243409	281.417595908591	297.863212826163	0.844017356282272	0.314048913958909	0.438079646257235	0.209513665718948
orf19.5288	ChrR	YAL60	1	5237.37386877828	9051.24646047167	6906.87637245981	6279.30828126173	3176.90309380152	2929.74624579982	0.909138652937177	0.179317718536258	0.720926163325282	0.242297534026576
orf19.3555	Chr2		1	363.816080404467	663.768977317299	159.097165697025	201.265938636309	159.676074022795	185.178048575613	1.26372658279817	17.2428856915798	0.466626180354931	0.297835574103626
orf19.7365	Chr3	FYV10	1	318.525168758401	516.185437205968	109.316353874961	117.452534543179	74.9585700162341	61.7777081697806	1.07442784523828	0.530843161718539	0.623565417093368	0.346757320747838
orf19.2726	Chr4	SFK1	1	5851.10842812159	9442.45057244127	6880.54235115952	5279.38523019083	2903.35190557094	2725.65129931811	0.767292018673664	0.253446312393105	0.340249462124785	0.0644464007663245
orf19.5134	Chr7		1	325.173065373521	525.525305126471	126.979298257656	155.082438836648	142.922369065451	177.988153249495	1.22205029377195	0.664282909208176	0.868410184837908	0.54482637401987
orf19.3296	Chr1		1	482.761292599314	625.724887899457	290.763882060054	183.567945427508	169.977169607966	95.6760283658362	0.631329944169591	0.423869064639557	0.477149154434515	0.182322611696040
orf19.710	NA	LSC2	1	6527.93691334927	15292.714599136	7967.85414809546	9284.9750345183	5385.03741756593	5377.66885497826	1.16530434191465	0.556121411265965	0.547402739359359	0.175370056600247
orf19.3203	Chr5	RCY1	1	285.270479969915	417.178649541626	72.7943320156814	50.7922201733924	73.6253183432256	48.379156341179	1	6.34710707087963	0.97552253938523	0.966379270389275
orf19.4956	Chr1	RPN1	1	2681.77118239126	5334.67714084928	2944.46694039764	2986.52788588752	1236.61275985513	1120.41127976032	1.01428474027431	0.236188771002452	0.928127189195341	0.82817939933715
orf19.1637	Chr3		1	937.471961700145	1589.02290125180	852.937974192845	748.136954118078	771.753212464521	638.558619474338	0.87712937722823	0.297504991683582	0.937216451870598	0.787070707101687
orf19.3045	Chr1	ALD4	1	1020.63700162926	2571.00683475377	974.46327062198	1477.62261679946	412.707326423455	902.60196179122	1.51634511155697	0.49562081348486	0.302908035918175	0.0513101054358319
orf19.5566	Chr6		1	494.849255449873	821.883053382811	311.383610363699	266.651500093622	355.486352043636	329.815721521108	0.85634404386978	0.939136597218281	0.91698777043958	0.811495939277488
orf19.4498	Chr2		1	195.483934194461	236.341818294631	0	0	0	0	1	0	NA	NA
orf19.2309.2	Chr1	PET127	1	438.781139407672	663.0488328951	237.953885038358	187.548148623722	232.736220082564	151.259764112704	0.787067598108329	29.5157235251952	0.516028427176376	0.309295478915170
orf19.4155.11	NA		1	2426.05356159519	4689.36152799107	2741.62051184342	2710.71429914959	1855.48873230615	1552.55582863802	0.988727027478702	0.414069064799727	0.904882488916428	0.774878190104253
orf19.1031	Chr1	HMG1	1	942.563005103386	1791.49933687003	889.233726249552	878.570164720413	366.65328125901	479.249079667759	0.988008145424136	0.326187834703422	0.882225822994396	0.668961452816588
orf19.708	ChrR	SPC97	1	1110.59571590037	1314.96816394434	1055.71464831282	624.245921375004	937.87632285103	500.646914692821	0.59130175220419	0.572990384078778	0.673280477991	0.208798071632616
orf19.109	Chr6	MSY1	1	517.678113553114	952.29696381205	346.31764480447	366.549640469094	322.465340069569	300.176542977825	1.05791121945107	5.92828201882996	0.635257894901424	0.265828676205682
orf19.732	ChrR	SPS22	1	24956.1417992927	39017.5090119113	35176.0388928749	29502.3785451077	22226.3527865475	20108.1204323882	0.838706672884752	0.202586355605542	0.568068830359536	0.110004446663378
orf19.3622	Chr2	ANP1	1	813.393520272831	1300.19091730764	775.413225169548	701.588960566495	836.527546364282	685.258915910409	0.904793647816735	0.578598826273741	0.880347016665406	0.529574432479233
orf19.7542	NA		1	725.724098459012	1081.87001960028	631.216561835168	557.866611726261	623.547151198529	656.15580055448	0.883795903745534	0.396023433726218	0.808646618811898	0.282417340093394
orf19.2487	Chr1		1	563.037517142834	1213.41146466963	434.604264562629	563.75410675415	351.581270135516	352.436302072113	1.29716653222787	0.797528106155907	0.392789696985204	0.0428837305468278
orf19.3054	Chr1	RPN3	1	821.308479532164	1945.53740592253	745.883182216163	1002.75571333189	235.217307913188	313.236769452273	1.34438707996138	0.688185880177884	0.151553296251211	0.158152318048655
orf19.1834	Chr1	NUP189	1	382.681476569408	556.082542092411	182.344794869764	125.434588037468	192.560096672864	128.371464757125	0.689096017927055	0.434330511612838	0.719134882253291	0.184261739465838
orf19.1321	Chr4	HWP1/ECE2	1	861.851655228391	2012.57799297647	851.539220581075	1169.82379424024	1044.09583836859	1254.29911131938	1.37377558891764	1.13321535113307	0.5962516170713	0.0219684728054203
orf19.2684	Chr4	SLK192	1	514.58539488088	768.819810634012	356.406810329330	267.860433037815	376.086858225985	319.545573668599	0.752141658517578	0.358346356669303	0.556137123577133	0.200649028114547
orf19.6901	Chr7	DCS1	1	292.569791521243	533.989394490869	73.0226883064296	118.098147881647	59.8437584030829	80.2944542055688	1.61587452972890	15.0309936137767	0.63738267632413	0.484123524471539
orf19.4273	Chr5	SLS1	1	508.642095263579	803.282303902994	377.066048511455	359.777025174038	405.073889551492	430.871082882040	0.954189052316658	0.338750797013036	0.904476103691102	0.311059137963103
orf19.5326	Chr2	MIG2	1	791.051039679216	1357.63933540748	740.040585673407	721.240883843852	194.414277048369	278.113857531097	0.974596390801393	0.230318427703826	0.772613710969119	0.666799930854968
orf19.1917	Chr2		1	2812.68264494127	4690.42301224436	3420.31401082882	3170.08346299166	718.441914283601	1253.62480421226	0.926839890417976	0.223797681690160	0.514457669206846	0.303277490923094
orf19.2891	Chr4	AFG1	1	843.090640504887	1670.56449827188	778.027017726326	908.67120899861	605.912896214078	828.745758255395	1.16791729373881	0.292443957869753	0.975918319848781	0.87909558123699
orf19.5239	Chr1		1	1704.03957257201	2929.97708748802	1921.75912067703	1907.66705234325	1812.38321692023	2127.77047183643	0.992667099543246	0.221027011186538	0.876571799316313	0.249802575884412
orf19.2524	ChrR	MGE1	1	1699.20840701444	4191.31289837537	1950.34145177919	2554.97082558640	1568.30893572674	1736.81592337651	1.31001206135246	0.257875182511817	0.4962831972709	0.0059266911700939
orf19.7345	ChrR		1	524.545313881521	1072.64644120248	378.638264571634	464.883787648356	197.633486453140	163.809618714967	1.22777814908458	1.21662895321120	0.332309378777295	0.230119859494704
orf19.5932	Chr3		1	393.946091014884	606.360727193758	213.258715098337	178.132017536712	196.767947809221	161.034856330648	0.836195533043713	0.377817558873926	0.703958903526776	0.295135192285561
orf19.6694	Chr7		1	465.953727571581	753.003931274916	288.600184590887	260.579130970671	121.497430725304	76.2944310772318	0.90290701421436	0.568594651255163	0.934182395227258	0.901694538881447
